課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Introduction to Business Analytics and Information Economics,4.6 out of 5 stars,398 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/analytics-information,,"Predictive Analytics, Business Valuation, Business Intelligence, Analytics, Data Strategy, Data Governance, Data Quality, Information Management, Asset Management, Information Privacy, Data Science, Data Analysis",Business Analytics Executive Overview | Infonomics I: Business Information Economics and Data Monetization | Infonomics II: Business Information Management and Measurement,"Douglas B. Laney, University of Illinois Urbana-Champaign"
Leadership Strategies for AI and Generative AI,4.6 out of 5 stars,153 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/leadership-strategies-for-ai-and-generative-ai,,"Artificial Intelligence, Human Centered Design, Design Thinking, Organizational Strategy, Generative AI, Project Implementation, Strategic Decision-Making, Critical Thinking, Critical Thinking and Problem Solving, Business Strategy, Data Strategy, Problem Solving",Generative AI for Business - A Leaders' Handbook | Successful AI Strategies: A CEO's Perspective | Responsible AI - Principles and Ethical Considerations | Structured Approach to Problem Solving,"Sray Agarwal, Rasesh Shah, Fractal Analytics Academy, Ajoy Singh, Pranay Agrawal, Bhaskar Roy, Neelima Naidu, Fractal Analytics"
Comunicación efectiva para el líder actual,4.8 out of 5 stars,785 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/comunicacin-efectiva-para-el-lder-actual,4 modules,"Performance Review, Business Leadership, Emotional Intelligence, Team Building, Motivational Skills, Business Communication, Active Listening, Team Leadership, Empathy, Leadership, Assertiveness, Interpersonal Communications, Constructive Feedback, Communication",Tema 1. Niveles de la comunicaciÃ³n humana | Tema 2. ComunicaciÃ³n asertiva | Tema 3. Escucha empÃ¡tica | Tema 4. RetroalimentaciÃ³n del desempeÃ±o,"Carlos Alberto Tena SÃ¡nchez, TecnolÃ³gico de Monterrey"
Home-Based Child Care,4.8 out of 5 stars,131 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/home-based-child-care,,"Business, Policy Development, Diversity Awareness, Working With Children, Special Education, Cultural Diversity, Tax Management, Nutrition and Diet, Creativity, Parent Communication, Childhood Education and Development, Business Planning",Introduction to Early Childhood | Health and Safety of a Home-Based Childcare Center | Child Care as a Business,"Jenniffer Bleakley, JoLynn Fiorentino, The State University of New York"
Introduction to Recommender Systems:  Non-Personalized and Content-Based,4.4 out of 5 stars,651 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/recommender-systems-introduction,6 modules,"Microsoft Excel, Data Collection, Java Programming, Taxonomy, Spreadsheet Software, Statistical Methods, Machine Learning, Algorithms, AI Personalization, Descriptive Statistics, Predictive Analytics, Persona Development",Preface | Introducing Recommender Systems | Non-Personalized and Stereotype-Based Recommenders | Content-Based Filtering -- Part I | Content-Based Filtering -- Part II | Course Wrap-up,"Joseph A Konstan, Michael D. Ekstrand, University of Minnesota"
Comunicación efectiva para el líder actual,4.8 out of 5 stars,785 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/comunicacin-efectiva-para-el-lder-actual,4 modules,"Business Leadership, Motivational Skills, Leadership, Business Communication, Active Listening, Emotional Intelligence, Communication, Team Building, Empathy, Interpersonal Communications, Assertiveness, Performance Review, Constructive Feedback, Team Leadership",Tema 1. Niveles de la comunicaciÃ³n humana | Tema 2. ComunicaciÃ³n asertiva | Tema 3. Escucha empÃ¡tica | Tema 4. RetroalimentaciÃ³n del desempeÃ±o,"Carlos Alberto Tena SÃ¡nchez, TecnolÃ³gico de Monterrey"
Home-Based Child Care,4.8 out of 5 stars,131 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/home-based-child-care,,"Business, Policy Development, Diversity Awareness, Working With Children, Special Education, Cultural Diversity, Tax Management, Nutrition and Diet, Creativity, Parent Communication, Childhood Education and Development, Business Planning",Introduction to Early Childhood | Health and Safety of a Home-Based Childcare Center | Child Care as a Business,"Jenniffer Bleakley, JoLynn Fiorentino, The State University of New York"
Introduction to Digital health,4.5 out of 5 stars,235 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-digital-health,4 modules,"Machine Learning, Interoperability, Public Health, Health Informatics, Artificial Intelligence, Health Information Management, Telehealth, Epidemiology, Health Disparities, Big Data, Health Systems, Digital Transformation, Health Care, Electronic Medical Record, Health Technology",Introduction to Digital Health | Electronic Health Records and Learning Health Systems | Introduction to Digital Health Technologies â Part I | Introduction to Digital Health â Part II,"Ana Luisa Neves, Imperial College London"
Machine Learning Operations (MLOps): Getting Started,4 out of 5 stars,462 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/mlops-fundamentals,4 modules,"Continuous Monitoring, Machine Learning Software, Continuous Integration, Google Cloud Platform, DevOps, Continuous Deployment, MLOps (Machine Learning Operations), Machine Learning, Automation, Software Development Methodologies",Welcome to the Machine Learning Operations (MLOps): Getting Started | Employing Machine Learning Operations | Vertex AI and MLOps on Vertex AI | Summary,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
Managing Machine Learning Projects,4.8 out of 5 stars,254 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/managing-machine-learning-projects,5 modules,"Project Management, Software Development Life Cycle, Software Versioning, Feature Engineering, Data Cleansing, Systems Architecture, Applied Machine Learning, Technology Solutions, Machine Learning, Technical Management, Data Quality, Data Science, Solution Design, Data Pipelines, Artificial Intelligence and Machine Learning (AI/ML), Data Collection, Data Management, MLOps (Machine Learning Operations), Data Processing",Identifying Opportunities for Machine Learning | Organizing ML Projects | Data Considerations | ML System Design & Technology Selection | Model Lifecycle Management,"Jon Reifschneider, Duke University"
Splunk Search Expert,4.6 out of 5 stars,260 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/splunk-search-expert,,"Data Manipulation, Data Analysis Expressions (DAX), Data Synthesis, Business Intelligence, Statistical Methods, Statistical Analysis, Data Processing, Performance Tuning, Correlation Analysis, Splunk, Ad Hoc Reporting, Data Transformation",Splunk Search Expert 101 | Splunk Search Expert 102 | Splunk Search Expert 103,"Splunk Instructor, Splunk Inc."
Building Data Lakes on AWS,4.7 out of 5 stars,296 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-designing-data-lakes-in-aws,6 modules,"Amazon Web Services, Data Warehousing, Data Architecture, Data Science, AWS Identity and Access Management (IAM), Data Lakes, Query Languages, Data Infrastructure, Data Visualization, Data Transformation, Data Storage, Data Management, Data Governance, Data Processing, Data Import/Export, Data Engineering, Machine Learning, Amazon S3","Module 1: Introduction to Data Lakes | Module 2: Data ingestion, cataloging, and preparation | Module 3: Building a data lake with AWS Lake Formation | Module 4: Data processing and analytics | Module 5: AWS Lake Formation additional configurations and capabilities | Module 6: Modern data architecture on AWS","Rafael Lopes, Alex G., Amazon Web Services"
Python Essentials for MLOps,4.2 out of 5 stars,277 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/python-mlops-duke,5 modules,"MLOps (Machine Learning Operations), NumPy, Scripting, Software Testing, Command-Line Interface, Object Oriented Programming (OOP), Data Manipulation, Test Automation, Data Structures, Pandas (Python Package), Numerical Analysis, Debugging, Machine Learning, Application Programming Interface (API), Python Programming, Data Import/Export, Program Development",Introduction to Python | Python Functions and Classes | Testing in Python | Introduction to Pandas and NumPy | Applied Python for MLOps,"Noah Gift, Alfredo Deza, Duke University"
Introduction to Python for Cybersecurity,4.4 out of 5 stars,402 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/pythonforcybersecurity-introduction,3 modules,"IT Automation, Cyber Threat Intelligence, Cyber Operations, Python Programming, Network Security, Cybersecurity, Scripting, MITRE ATT&CK Framework",Introduction to Python for Cybersecurity | Python for PRE-ATT&CK | Python for Initial Access,Howard Poston
Apply Generative Adversarial Networks (GANs),4.8 out of 5 stars,546 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/apply-generative-adversarial-networks-gans,3 modules,"Unsupervised Learning, Applied Machine Learning, Artificial Intelligence, Data Ethics, Computer Vision, PyTorch (Machine Learning Library), Generative AI, Deep Learning, Machine Learning, Image Analysis, Information Privacy",Week 1: GANs for Data Augmentation and Privacy | Week 2: Image-to-Image Translation with Pix2Pix | Week 3: Unpaired Translation with CycleGAN,"Sharon Zhou, Eda Zhou, Eric Zelikman"
Team Software Engineering with AI,4.7 out of 5 stars,122 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/team-software-engineering-with-ai,3 modules,"Technical Documentation, Software Testing, Maintainability, Debugging, Artificial Intelligence, Security Testing, Dependency Analysis, Collaborative Software, Software Engineering, Large Language Modeling, Software Documentation, Software Development Tools",Testing and Debugging | Documentation | Dependency Management,Laurence Moroney
Determining AI Needs,4.1 out of 5 stars,29 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/determining-ai-needs,1 module,"Feasibility Studies, Needs Assessment, Technology Solutions, Artificial Intelligence, Data Quality, Usability Testing, Usability, Artificial Intelligence and Machine Learning (AI/ML), Project Planning, AI Personalization, Decision Making, Project Scoping, Strategic Decision-Making, Resource Management, Data Security, Goal Setting",Determining AI Needs,"Candace Savonen, MS, Fred Hutchinson Cancer Center"
Understanding and Managing the Stresses of Police Work,4.8 out of 5 stars,444 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/manage-stress-police,3 modules,"Self-Awareness, Resilience, Empowerment, Biology, De-escalation Techniques, Mindfulness, Emotional Intelligence, Stress Management, Active Listening",Understanding the Stress of Police Work | The NaRLy Approach to Managing Stress | It's All About the Pratice,"Steve Joordens, University of Toronto"
Intelligent Digital Factories,4.6 out of 5 stars,303 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/intelligent-digital-factories,,"Embedded Systems, Artificial Intelligence, Machine Learning, Unsupervised Learning, Automation, Computer Vision, Embedded Software, Applied Machine Learning, Wireless Networks, System Monitoring, Integrated Development Environments, Computer Programming Tools",Microcontroller and Industrial Applications | Applied Industrial Internet of Things | AI Principles with Edge Computing | Industrial Applications of AI,"Subject Matter Expert, L&T EduTech"
Marketing with TikTok,4.8 out of 5 stars,111 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/marketing-with-tiktok,,"Video Editing, Social Media, Digital Advertising, Marketing, Content Creation, Web Analytics, Performance Analysis, Storytelling, TikTok, Advertising Campaigns, Digital Media Strategy, Performance Metric",Getting Started with TikTok | TikTok for Business | Advertising and E-commerce on TikTok,Anke Audenaert
Generative AI in HR - Impact and Application of Gen AI,4.3 out of 5 stars,213 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-in-hr,2 modules,"Artificial Intelligence, Information Privacy, HR Tech, Employee Engagement, Generative AI, Human Resource Strategy, Ethical Standards And Conduct, Workforce Planning, Talent Acquisition, Training Programs, People Analytics, Diversity and Inclusion, Training and Development, Recruitment, Human Resources, Data Ethics",Introduction to Generative AI in HR | Broader Implications and Future Trends,Board Infinity
Intro to International Marketing,4.7 out of 5 stars,1K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/intro-international-marketing,3 modules,"Marketing, Global Marketing, Market Intelligence, Marketing Strategies, Product Development, Brand Management, Market Analysis, Business Strategies, Competitive Analysis, Corporate Strategy, Consumer Behaviour, Innovation",What is Marketing? | What is Marketing Strategy? | What is Branding?,"Dae Ryun Chang, Yonsei University"
Responsible Generative AI,4.7 out of 5 stars,135 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/responsible-generative-ai,,"Artificial Intelligence, Technology Strategies, Consumer Behaviour, Governance, Automation, Business Operations, Generative AI, Regulatory Compliance, Data Management, Operational Risk, Labor Relations, Cost Benefit Analysis","Generative AI: Fundamentals, Applications, and Challenges | Generative AI: Impact on Business and Society | Generative AI: Governance, Policy, and Emerging Regulation | Generative AI: Labor and the Future of Work","Merve Hickok, University of Michigan"
Foundations of strategic business analytics,4.4 out of 5 stars,655 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/strategic-business-analytics,5 modules,"Predictive Analytics, Statistical Analysis, Data Visualization, Communication, Forecasting, Business, Business Strategy, Business Analytics, Regression Analysis, Data Analysis, Information Technology, Statistics, R Programming, Data Presentation",Introduction to Strategic Business Analytics | Finding groups within Data | Factors leading to events | Predictions and Forecasting | Recommendation production and prioritization,"Nicolas Glady, ESSEC Business School"
Database Design and Operational Business Intelligence,4.5 out of 5 stars,228 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/data-design-operational-business-intellegence,,"Star Schema, Database Design, Decision Support Systems, Data Visualization, Business Intelligence, Database Management Systems, Database Management, Interactive Data Visualization, Business Reporting, Data Visualization Software, SQL, Snowflake Schema",The Nature of Data and Relational Database Design | Data Warehousing and Business Intelligence | Business Intelligence and Visual Analytics,"Tim Carrington, University of California, Irvine"
Introduction to AI,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/intro-to-ai-arm,7 modules,"Artificial Intelligence, Deep Learning, Natural Language Processing, Artificial Neural Networks, Computer Science, Data Science, Data Ethics, Supervised Learning, Machine Learning","Welcome to the Course | Module 1: Introduction to AI | Module 2: AI and Machine Learning | Module 3: What's in the Black Box? Deep Learning and Neural Networks | Module 4: Training and Evaluating Models | Module 5: Advanced Topics in AI | Module 6: Ethics, Challenges, and the Future of AI",Arm Education
Data Science in Stratified Healthcare and Precision Medicine,4.6 out of 5 stars,334 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/datascimed,5 modules,"Medical Imaging, Data Analysis, Precision Medicine, Network Analysis, Healthcare Ethics, Probability & Statistics, Molecular Biology, Statistical Methods, Python Programming, Machine Learning, Natural Language Processing, Image Analysis, Graph Theory, Health Informatics, Big Data, Bioinformatics, Data Science",Welcome to the Course | WELCOME TO WEEK 2 | WELCOME TO WEEK 3 | WELCOME TO WEEK 4 | WELCOME TO WEEK 5,"Dr Areti Manataki, Dr Frances Wong, The University of Edinburgh"
Chimpanzee Behavior and Conservation,4.9 out of 5 stars,278 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/chimp,6 modules,"Biology, Research, Research Methodologies, Data Collection, Conflict Management, Environmental Issue, Advocacy, Child Development, Community Development, Social Sciences, Anthropology, Nutrition and Diet",Introduction | The Early Days | Early Life and Mother-Infant Bonds | Making a Living in the Forest | Social Lives and Relationships | Protecting Chimpanzees,"Emily Boehm, Anne Pusey, Kara Walker, Duke University"
Computer Vision Fundamentals with Google Cloud,4.5 out of 5 stars,545 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/image-understanding-tensorflow-gcp,7 modules,"Google Cloud Platform, Small Data, Applied Machine Learning, Cloud API, Feature Engineering, Machine Learning Methods, Supervised Learning, Artificial Neural Networks, Deep Learning, Tensorflow, Artificial Intelligence and Machine Learning (AI/ML), Data Processing, Image Analysis, Computer Vision","Introduction | Introduction to Computer Vision and Pre-built ML Models for Image Classification | Vertex AI and AutoML Vision on Vertex AI | Custom Training with Linear, Neural Network and Deep Neural Network models | Convolutional Neural Networks | Dealing with Image Data | Summary","Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
Искусственный Интеллект (ИИ) для всех,4.8 out of 5 stars,226 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-for-everyone-ru,4 modules,"Artificial Intelligence and Machine Learning (AI/ML), Artificial Intelligence, Technical Management, Project Management, Artificial Neural Networks, Business Ethics, Data Science, Market Opportunities, Deep Learning, Discussion Facilitation, Strategic Thinking, Data Ethics, Machine Learning, Recruitment, Sales",Ð§ÑÐ¾ ÑÐ°ÐºÐ¾Ðµ ÐÐ? | Ð¡Ð¾Ð·Ð´Ð°Ð½Ð¸Ðµ Ð¿ÑÐ¾ÐµÐºÑÐ¾Ð² Ñ Ð¸ÑÐ¿Ð¾Ð»ÑÐ·Ð¾Ð²Ð°Ð½Ð¸ÐµÐ¼ ÐÐ | Ð¡Ð¾Ð·Ð´Ð°Ð½Ð¸Ðµ ÐÐ Ð² Ð²Ð°ÑÐµÐ¹ ÐºÐ¾Ð¼Ð¿Ð°Ð½Ð¸Ð¸ | ÐÐ Ð¸ Ð¾Ð±ÑÐµÑÑÐ²Ð¾,Andrew Ng
IBM AI Enterprise Workflow,4.3 out of 5 stars,323 reviews,Advanced · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/ibm-ai-workflow,,"Application Deployment, Tensorflow, Statistical Hypothesis Testing, Machine Learning, Unsupervised Learning, Probability Distribution, Apache Spark, Design Thinking, Feature Engineering, Data Pipelines, Supervised Learning, Data Ethics","AI Workflow: Business Priorities and Data Ingestion | AI Workflow: Data Analysis and Hypothesis Testing | AI Workflow: Feature Engineering and Bias Detection | AI Workflow: Machine Learning, Visual Recognition and NLP | AI Workflow: Enterprise Model Deployment | AI Workflow: AI in Production","Mark J Grover, Ray Lopez, Ph.D."
Generative AI: Elevate your Software Development Career,4.5 out of 5 stars,168 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-elevate-software-development-career,3 modules,"Software Development Tools, Software Architecture, CI/CD, Prompt Engineering, Data Ethics, Generative AI, Software Development, Software Engineering, Artificial Intelligence, Software Testing, Large Language Modeling, DevSecOps, Natural Language Processing, Test Automation, Code Review, Application Security",Generative AI and Software Development | Generative AI for Software Development Workflows and its Considerations | Final Project and Final Exam,"Rav Ahuja, Ramanujam Srinivasan"
Personal Branding: Stand Out and Succeed,4.7 out of 5 stars,148 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/personal-branding-success,4 modules,"Brand Management, Value Propositions, Creativity, Personal Development, Storytelling, Branding, Self-Awareness, Personal Attributes, Brand Strategy, Brand Awareness, Emotional Intelligence",Week 1: Introduction to Brands | Week 2: People as Brands | Week 3: You as a Brand | Week 4: Reinventing & Retuning,"Cheri Alexander, Marcus Collins, University of Michigan"
Computer Vision Fundamentals with Google Cloud,4.5 out of 5 stars,545 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/image-understanding-tensorflow-gcp,7 modules,"Google Cloud Platform, Small Data, Applied Machine Learning, Cloud API, Feature Engineering, Machine Learning Methods, Supervised Learning, Artificial Neural Networks, Deep Learning, Tensorflow, Artificial Intelligence and Machine Learning (AI/ML), Data Processing, Image Analysis, Computer Vision","Introduction | Introduction to Computer Vision and Pre-built ML Models for Image Classification | Vertex AI and AutoML Vision on Vertex AI | Custom Training with Linear, Neural Network and Deep Neural Network models | Convolutional Neural Networks | Dealing with Image Data | Summary","Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
AI-Powered Software and System Design,4.7 out of 5 stars,137 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-powered-software-and-system-design,3 modules,"Database Design, Artificial Intelligence, System Design and Implementation, API Design, Database Systems, Application Programming Interface (API), Performance Tuning, Software Development, Secure Coding, Software Design Patterns, Large Language Modeling, Generative AI, Software Architecture",Data Serialization and Configuration-Driven Development | Databases | Software Design Patterns,Laurence Moroney
Generative AI: Enhance your Data Analytics Career,4.7 out of 5 stars,121 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-enhance-your-data-analytics-career,3 modules,"Generative AI, Artificial Intelligence and Machine Learning (AI/ML), Query Languages, Prompt Engineering, Data Analysis, Data Visualization Software, Dashboard, ChatGPT, Python Programming, OpenAI, SQL, Data Ethics, Analytics, Data Storytelling",Data Analytics and Generative AI | Use of Generative AI for Data Analytics | Final Project and ExamÂ,"Dr. Pooja, Abhishek Gagneja, Rav Ahuja"
Inferential and Predictive Statistics for Business,4.8 out of 5 stars,864 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/business-statistics,5 modules,"Business Analytics, Statistical Analysis, Business Mathematics, Statistical Modeling, Data-Driven Decision-Making, Predictive Analytics, Statistical Hypothesis Testing, Statistical Inference, Analytics, Microsoft Excel, Regression Analysis, Statistical Methods, Probability & Statistics",Course Orientation | Module 1: Hypothesis Testing | Module 2: Statistical Inference Based on Two Samples | Module 3: Simple Linear Regression | Module 4: Multiple Linear Regression,"Fataneh Taghaboni-Dutta, Ph.D., PMP, CSM, CSPO, University of Illinois Urbana-Champaign"
Data-Driven Decisions with Power BI,4.3 out of 5 stars,265 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/data-driven-decisions-with-power-bi,5 modules,"Data Modeling, Data Management, Data Presentation, Business Intelligence Software, Data Visualization Software, Data Sharing, Data Analysis, Data Cleansing, Dashboard, Data Transformation, Interactive Data Visualization, Data Import/Export, Power BI, Data-Driven Decision-Making",Week 1: Understand Power BI and Power BI Data Analysis | Week 2: Introduction to Modeling Data and Report Visualizations | Week 3: Navigate Reports and Visualizations | Week 4: Navigate the Power BI Service | Week 5: Final Review,"Keith Gibson, Knowledge Accelerators"
Recommendation Systems on Google Cloud,4.5 out of 5 stars,478 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/recommendation-models-gcp,7 modules,"Machine Learning Algorithms, Data Processing, Reinforcement Learning, Feature Engineering, Machine Learning, Applied Machine Learning, Artificial Intelligence and Machine Learning (AI/ML), Unsupervised Learning, Artificial Neural Networks, Deep Learning, Google Cloud Platform, Predictive Modeling",Welcome to Recommendation Systems on Google Cloud | Recommendation Systems Overview | Content-Based Recommendation Systems | Collaborative Filtering Recommendations Systems | Neural Networks for Recommendation Systems | Reinforcement Learning | Summary,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
Industrial IoT Markets and Security,4.7 out of 5 stars,592 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/industrial-iot-markets-security,5 modules,"Market Analysis, Wireless Networks, IBM Cloud, Emerging Technologies, Market Dynamics, Telecommunications, General Networking, Interviewing Skills, Cloud Platforms, Software-Defined Networking, Computer Networking, Infrastructure Security, Real-Time Operating Systems, Security Engineering, Automation, Encryption, Internet Of Things","Specialization Overview, Writing Resumes | Market Overview, Platforms, Software and Services | Top 5 IIoT Markets, Realtime Operating Systems | Networking and Wireless Communication Protocols | Security","David Sluiter, University of Colorado Boulder"
Building Generative AI-Powered Applications with Python,4.7 out of 5 stars,194 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/building-gen-ai-powered-applications,7 modules,"Generative AI, HTML and CSS, Artificial Intelligence and Machine Learning (AI/ML), Web Development, IBM Cloud, Large Language Modeling, Application Development, Flask (Web Framework), Python Programming, Prompt Engineering, Natural Language Processing, OpenAI, Web Applications",Image Captioning with Generative AI | Create Your Own ChatGPT-Like Website | Create a Voice Assistant | Generative AI-Powered Meeting Assistant | Summarize Your Private Data with Generative AI and RAG | Babel Fish (Universal Language Translator) with LLM and STT TTS | [Bonus] Module 7: Build an AI Career Coach,"IBM Skills Network Team, Sina Nazeri"
Potenciando mi aprendizaje en el primer año de Universidad,4.9 out of 5 stars,1.1K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/potenciando-aprendizaje,10 modules,"Student Support and Services, Goal Setting, Organizational Skills, Lifelong Learning, Emotional Intelligence, Adaptability, Time Management, Learning Strategies, Stress Management, Self-Awareness",Aprendizaje activo en la Universidad. | Estrategias de estudio asociadas a las clases. | Estrategias de estudio asociadas a las horas de trabajo autÃ³nomo I. | Estrategias de estudio asociadas a las horas de trabajo autÃ³nomo II. | Estrategias de estudio asociadas a las instancias de evaluaciÃ³n I. | Estrategias de estudio asociadas a las instancias de evaluaciÃ³n II. | Estrategias para manejar las emociones frente a las instancias de evaluaciÃ³n. | Oportunidad para mejorar mis estrategias de estudio. | Manejo del tiempo. | Condiciones para el aprendizaje.,"Catalina Lizama, Universidad de Chile"
Supply Market Analysis,4.8 out of 5 stars,153 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/supply-market-analysis,3 modules,"Market Dynamics, Market Analysis, Trend Analysis, Supply Chain Management, Strategic Sourcing, Competitive Analysis, Business Strategy, Financial Analysis, Procurement, Competitive Intelligence, Supply Management, Supplier Management, Risk Analysis",Welcome & Macro Level | Industry Level | Supplier Level,"Don Klock, Rutgers the State University of New Jersey"
AI Concepts and Strategy,4.4 out of 5 stars,14 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-strategy,4 modules,"Generative AI, OpenAI, Artificial Intelligence, Natural Language Processing, Business Ethics, Strategic Thinking, Computer Vision, Thought Leadership, Public Policies, ChatGPT, Risk Management","AI: Introduction | AI Capabilities âPrinciples for Innovation (Wk2) | Principles of AI Risks â Imminent and Imagined (Wk3) | Generative AI, Foundation Models, LLMs & Critical AI Ethics (Wk 4)","Jim Samuel, Rutgers the State University of New Jersey"
Sales Strategy,4.5 out of 5 stars,185 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/sales-strategy,4 modules,"Sales Strategy, Sales Management, Sales, Analysis, Business Research, Strategic Decision-Making, Market Analysis, Sales Process, Competitive Analysis, Business Strategy, Competitive Intelligence, Market Intelligence, Customer Analysis",Module 1 - Sales intelligence | Module 2 - Applying intelligence to understand your strategic context | Module 3 - Intelligence analysis for sales: Analytical tools and techniques | Module 4 - Strategic sales Management in action â joining intelligence in your journey,"Nelson Yoshida, Edson Ito, Samantha Mazzero, FundaÃ§Ã£o Instituto de AdministraÃ§Ã£o"
Modern Data Warehouse Analytics in Microsoft Azure,4.5 out of 5 stars,120 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-warehouse-analytics-microsoft-azure,2 modules,"Cloud Services, Azure Synapse Analytics, Power BI, Big Data, Data Visualization, Business Intelligence, Microsoft Azure, Databases, Data Warehousing, Data Processing, Data Pipelines, Analytics, Data Lakes, Databricks, Data Storage, Data Visualization Software","Data Ingestion, Storage, and Processing in Microsoft Azure | Get Started Building with Power BI",
Explainable AI (XAI),4.7 out of 5 stars,39 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/explainable-artificial-intelligence-xai,,"Regression Analysis, Predictive Analytics, Artificial Intelligence, Machine Learning, Machine Learning Methods, Scatter Plots, Visualization (Computer Graphics), Generative AI, Predictive Modeling, Deep Learning, Applied Machine Learning, Decision Tree Learning",Developing Explainable AI (XAI) | Interpretable Machine Learning | Explainable Machine Learning (XAI),"Brinnae Bent, PhD, Duke University"
Motivando Equipos de Trabajo,4.6 out of 5 stars,134 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/motivando-equipos-de-trabajo,4 modules,"Collaboration, Emotional Intelligence, Human Learning, Professional Development, Employee Training, Creativity, Team Motivation, Communication, Team Building, Leadership, Recognizing Others","Â¡Hay equipo! | OrganizaciÃ³n del equipo | Equipo en juego | Equipo, arte y talento","Alejandra Zuccoli, Universidad de Palermo"
The Art & Science of Product Management,4.5 out of 5 stars,151 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/pms-leading-design-engineering-ai-ml,3 modules,"User Experience Design, Design, Artificial Intelligence, Deep Learning, Cross-Functional Team Leadership, Technical Product Management, Machine Learning, Artificial Intelligence and Machine Learning (AI/ML), Product Management, Interviewing Skills, Team Leadership",Leading and Collaborating with Designers | PMing with AI and Machine Learning | Leading and Collaborating with Engineers + Acing the PM Technical Interview Question,"Nancy Wang, Advancing Women in Tech"
