課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Mathematics for Machine Learning: PCA,4 out of 5 stars,3.1K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/pca-machine-learning,4 modules,"Probability & Statistics, NumPy, Python Programming, Jupyter, Data Science, Machine Learning, Advanced Mathematics, Dimensionality Reduction, Calculus, Statistics, Feature Engineering, Linear Algebra",Statistics of Datasets | Inner Products | Orthogonal Projections | Principal Component Analysis,"Marc Peter Deisenroth, Imperial College London"
Inferential Statistics,4.8 out of 5 stars,2.7K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/inferential-statistics-intro,5 modules,"Software Installation, Statistical Software, Probability Distribution, R Programming, Probability & Statistics, Sampling (Statistics), Statistical Hypothesis Testing, Data Literacy, Statistical Reporting, Statistical Methods, Statistical Analysis, Statistical Inference",About the Specialization and the Course | Central Limit Theorem and Confidence Interval | Inference and Significance | Inference for Comparing Means | Inference for Proportions,"Mine Ãetinkaya-Rundel, Duke University, Cost of the Course"
AI Infrastructure and Operations Fundamentals,4.6 out of 5 stars,366 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-infrastructure-operations-fundamentals,4 modules,"Network Infrastructure, Data Storage, IT Infrastructure, Artificial Neural Networks, Generative AI, Machine Learning, Cloud Computing, Data Centers, MLOps (Machine Learning Operations), Artificial Intelligence, Tensorflow, Cloud Infrastructure, Large Language Modeling, PyTorch (Machine Learning Library), Deep Learning, Computer Architecture",Introduction to AI  |  NVIDIA Training | AI Infrastructure | AI Operations | NVIDIA Training | Course Completion Quiz,NVIDIA Training
Business Analytics,4.5 out of 5 stars,174 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/business-analytics-bbva,7 modules,"Data Storytelling, Statistical Inference, Data-Driven Decision-Making, Dashboard, Data Quality, Statistical Analysis, Business Analytics, Descriptive Statistics, Business Intelligence, Big Data, Business Analysis, Data Visualization, Data Analysis, Probability & Statistics, Statistical Methods",IntroducciÃ³n al Big Data | El anÃ¡lisis de datos | Proyectos basados en datos | La calidad de los datos | IntroducciÃ³n a la estadÃ­stica descriptiva | IntroducciÃ³n a la estadÃ­stica inferencial | Creando historias a travÃ©s de los datos,Campus BBVA
Machine Learning for Trading,3.9 out of 5 stars,1.2K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/machine-learning-trading,,"Applied Machine Learning, Technical Analysis, Tensorflow, Reinforcement Learning, Market Data, Keras (Neural Network Library), Financial Market, Data Pipelines, Supervised Learning, Artificial Intelligence and Machine Learning (AI/ML), Artificial Neural Networks, Statistical Machine Learning","Introduction to Trading, Machine Learning & GCP | Using Machine Learning in Trading and Finance | Reinforcement Learning for Trading Strategies","Jack Farmer, Google Cloud, New York Institute of Finance"
Data Analysis and Interpretation,4.4 out of 5 stars,1.4K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/data-analysis,,"Statistical Hypothesis Testing, Statistical Analysis, Data Management, Correlation Analysis, Statistical Modeling, Descriptive Statistics, Data Visualization, Decision Tree Learning, Statistical Software, Exploratory Data Analysis, Data Literacy, Data Manipulation",Data Management and Visualization | Data Analysis Tools | Regression Modeling in Practice | Machine Learning for Data Analysis | Data Analysis and Interpretation Capstone,"Lisa Dierker, Jen Rose, Wesleyan University"
Applied Text Mining in Python,4.2 out of 5 stars,3.8K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-text-mining,4 modules,"Machine Learning Algorithms, Data Cleansing, Unsupervised Learning, Text Mining, Supervised Learning, Data Processing, Unstructured Data, Data Manipulation, Feature Engineering, Python Programming, Natural Language Processing",Module 1: Working with Text in Python | Module 2: Basic Natural Language Processing | Module 3: Classification of Text | Module 4: Topic Modeling,"VG Vinod Vydiswaran, University of Michigan"
Data Visualization and Communication with Tableau,4.7 out of 5 stars,3.2K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/analytics-tableau,6 modules,"Graphing, Data Analysis, Data Manipulation, Business Analytics, Data Visualization Software, Data Visualization, Business Process, Business Process Improvement, Data Storytelling, Visualization (Computer Graphics), Statistical Visualization, Stakeholder Communications, Data-Driven Decision-Making, Dashboard, Tableau Software, Presentations","About this Specialization and Course | Asking The ""Right Questions"" | Data Visualization with Tableau | Dynamic Data Manipulation and Presentation in Tableau | Your Communication Toolbox: Visualizations, Logic, and Stories | Final Project","Daniel Egger, Jana Schaich Borg, Duke University"
Foundations of ML & Python for Data Science,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-foundations-of-ml-python-for-data-science-qipcd,3 modules,"Statistical Analysis, Pandas (Python Package), Statistics, Data Science, Probability & Statistics, Probability, Programming Principles, Python Programming, Machine Learning, Data Manipulation, NumPy",Introduction to Machine Learning | Statistical Techniques | Learning Python,Packt - Course Instructors
Build Basic Generative Adversarial Networks (GANs),4.7 out of 5 stars,2K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/build-basic-generative-adversarial-networks-gans,4 modules,"Artificial Neural Networks, Applied Machine Learning, Unsupervised Learning, Generative AI, Data Ethics, Deep Learning, Computer Vision, Image Analysis, PyTorch (Machine Learning Library), Artificial Intelligence",Week 1: Intro to GANs | Week 2: Deep Convolutional GANs | Week 3: Wasserstein GANs with Gradient Penalty | Week 4: Conditional GAN & Controllable Generation,"Sharon Zhou, Eda Zhou, Eric Zelikman"
Managing Big Data with MySQL,4.7 out of 5 stars,4.1K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/analytics-mysql,6 modules,"SQL, Business Analysis, MySQL, Data Modeling, Data Management, Business Analytics, Databases, Data Analysis, Relational Databases, Big Data, Database Design",About this Specialization and Course | Understanding Relational Databases | Queries to Extract Data from Single Tables | Queries to Summarize Groups of Data from Multiple Tables | Queries to Address More Detailed Business Questions | Strengthen and Test Your Understanding,"Daniel Egger, Jana Schaich Borg, Duke University"
Data Science Decisions in Time: Using Data Effectively,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/data-science-decisions-in-time-using-data-effectively,5 modules,"Statistical Analysis, Anomaly Detection, Markov Model, Data-Driven Decision-Making, Bayesian Statistics, Machine Learning Methods, Probability Distribution, Time Series Analysis and Forecasting, Reinforcement Learning, Data Science, Sampling (Statistics)",Wald and Sequential Decisions | Thompson Sampling | Change Points | Markov Chains | Markov Decision Processes,"Thomas Woolf, Johns Hopkins University"
Natural Language Processing with Attention Models,4.4 out of 5 stars,1.1K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/attention-models-in-nlp,3 modules,"Keras (Neural Network Library), Tensorflow, Deep Learning, Artificial Intelligence, Artificial Neural Networks, Natural Language Processing, PyTorch (Machine Learning Library), Machine Learning Methods, Data Processing",Neural Machine Translation | Text Summarization | Question Answering,"Younes Bensouda Mourri, Åukasz Kaiser, Eddy Shyu"
Probabilistic Graphical Models 1: Representation,4.6 out of 5 stars,1.4K reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/probabilistic-graphical-models,7 modules,"Markov Model, Probability Distribution, Probability & Statistics, Bayesian Network, Decision Support Systems, Statistical Modeling, Graph Theory, Natural Language Processing, Network Analysis, Applied Machine Learning",Introduction and Overview | Bayesian Network (Directed Models) | Template Models for Bayesian Networks | Structured CPDs for Bayesian Networks | Markov Networks (Undirected Models) | Decision Making | Knowledge Engineering & Summary,"Daphne Koller, Stanford University, Learning Outcomes: By the end of this course, you will be able to"
Building a Real-World Data Science Solution,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/building-a-real-world-data-science-solution,2 modules,"Amazon Web Services, Dashboard, Automation, Data Analysis, Technical Communication, Technical Documentation, Data Science, Project Management, Exploratory Data Analysis, Amazon S3, AWS SageMaker, Applied Machine Learning, Project Documentation, Cloud Infrastructure, Machine Learning Methods, Business Intelligence, Interactive Data Visualization, Data Pipelines, Advanced Analytics, Generative AI",Project Planning and Data Collection | Integrating Your Data Science Toolkit into Your Journey,Professionals from the Industry
Discover the Art of Prompting,4.9 out of 5 stars,220 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/google-discover-the-art-of-prompting,1 module,"Content Creation, Large Language Modeling, Technical Writing, Prompt Engineering",Discover the Art of Prompting,
Microsoft Azure AI Fundamentals AI-900 Exam Prep,4.6 out of 5 stars,1.2K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/microsoft-azure-ai-900-ai-fundamentals,,"Applied Machine Learning, Unstructured Data, Artificial Intelligence, Text Mining, Large Language Modeling, Machine Learning Algorithms, Microsoft Azure, Natural Language Processing, Artificial Intelligence and Machine Learning (AI/ML), Statistical Machine Learning, Regression Analysis, Machine Learning",Artificial Intelligence on Microsoft Azure | Microsoft Azure Machine Learning | Computer Vision in Microsoft Azure | Natural Language Processing in Microsoft Azure | Preparing for AI-900: Microsoft Azure AI Fundamentals exam,
Introduction to Deep Learning & Neural Networks with Keras,4.7 out of 5 stars,1.9K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-deep-learning-with-keras,5 modules,"Computer Vision, Keras (Neural Network Library), Regression Analysis, Machine Learning, Network Architecture, Artificial Neural Networks, Natural Language Processing, Deep Learning, Network Model, Image Analysis, Machine Learning Methods",Introduction to Deep Learning and Neural Networks | Basics of Deep Learning | Keras and Deep Learning Libraries | Deep Learning Models | Final Project and Course Wrap-Up,Alex Aklson
Introduction to Clinical Data,4.6 out of 5 stars,438 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-clinical-data,8 modules,"Clinical Research, Health Disparities, Data Ethics, Clinical Data Management, Medical Imaging, Health Informatics, Data Manipulation, Electronic Medical Record, Text Mining, Health Care, Data Processing, Medical Records, Data Collection, Feature Engineering, Unstructured Data, Data Mining","Asking and answering questions via clinical data mining | Data available from Healthcare systems | Representing time, and timing of events, for clinical data mining | Creating analysis ready datasets from patient timelines | Handling unstructured healthcare data: text, images, signals | Putting the pieces together: Electronic phenotyping | Ethics | Course Conclusion","Nigam Shah, Steven Bagley, David Magnus, Stanford University"
IBM Data Analyst Capstone Project,4.7 out of 5 stars,1.3K reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/ibm-data-analyst-capstone-project,6 modules,"Data Wrangling, Box Plots, IBM Cognos Analytics, Data Analysis, Data Storytelling, Data Collection, Exploratory Data Analysis, Web Scraping, Pandas (Python Package), Dashboard, Data Manipulation, Data Visualization, Data Cleansing, Histogram, Scatter Plots, Statistical Analysis, Data Presentation",Data Collection | Data Wrangling | Exploratory Data Analysis | Data Visualization | Building A Dashboard | Final Assignment: Present Your Findings,"Rav Ahuja, Ramesh Sannareddy, IBM Skills Network Team"
Natural Language Processing with Sequence Models,4.5 out of 5 stars,1.2K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/sequence-models-in-nlp,3 modules,"Natural Language Processing, Machine Learning Methods, Artificial Neural Networks, Deep Learning, PyTorch (Machine Learning Library), Text Mining, Tensorflow",Recurrent Neural Networks for Language Modeling | LSTMs and Named Entity Recognition | Siamese Networks,"Younes Bensouda Mourri, Åukasz Kaiser, Eddy Shyu"
Pre-MBA Statistics,4.6 out of 5 stars,284 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/pre-mbastatistics,6 modules,"Probability & Statistics, Statistical Inference, Descriptive Statistics, Statistical Hypothesis Testing, Data Literacy, Data Science, Probability, Statistical Analysis, Data Analysis, Statistics, Sampling (Statistics), Estimation",Types of Data | Probability | Sampling | Point and Interval Estimation | Hypothesis Testing | Peer Review Assignment,"Sriram Sankaranarayanan, Diptesh Ghosh, IIMA - IIM Ahmedabad"
MLOps | Machine Learning Operations,4.2 out of 5 stars,471 reviews,Advanced · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/mlops-machine-learning-duke,,"Data Management, CI/CD, AWS SageMaker, GitHub, Cloud Computing, Data Pipelines, Big Data, Application Deployment, NumPy, Microsoft Azure, DevOps, MLOps (Machine Learning Operations)","Python Essentials for MLOps | DevOps, DataOps, MLOps | MLOps Platforms: Amazon SageMaker and Azure ML | MLOps Tools: MLflow and Hugging Face","Noah Gift, Alfredo Deza, Duke University"
Practical Time Series Analysis,4.6 out of 5 stars,1.7K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/practical-time-series-analysis,6 modules,"R Programming, Correlation Analysis, Mathematical Modeling, Forecasting, Software Installation, Descriptive Statistics, Data Analysis, Statistical Inference, Predictive Modeling, Statistical Analysis, Statistical Modeling, Data Visualization, Time Series Analysis and Forecasting","WEEK 1: Basic Statistics | Week 2: Visualizing Time Series, and Beginning to Model Time Series | Week 3: Stationarity, MA(q) and AR(p) processes | Week 4: AR(p) processes, Yule-Walker equations, PACF | Week 5: Akaike Information Criterion (AIC), Mixed Models, Integrated Models | Week 6: Seasonality, SARIMA, Forecasting","Tural Sadigov, William Thistleton, The State University of New York"
Perform exploratory data analysis on retail data with Python,4.5 out of 5 stars,15 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/perform-exploratory-data-analysis-on-retail-data-with-python,,"Descriptive Statistics, Pandas (Python Package), Jupyter, Data-Driven Decision-Making, Business Analytics, Data Visualization, Exploratory Data Analysis, Customer Analysis, Data Cleansing, Data Analysis, Trend Analysis, Analytical Skills, Matplotlib, Statistical Analysis, Data Manipulation, Python Programming",,Coursera Project Network
Data Science Decisions in Time: Information Theory & Games,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/information-theory-and-games,6 modules,"Data-Driven Decision-Making, Machine Learning, Cybersecurity, Artificial Intelligence, Algorithms, Reinforcement Learning, Game Theory, Data Science",Dynamically Changing Environments and Game Theory | Cooperative Games: How to Make Decisions with Missing and Ambiguous Information | Predicting and Understanding Your Game Opponents | Sequential Social Environments: Optimal Play | Seeing Relevant Information - Avoiding Distribution Shifts and Being Relevant | Untitled Module,"Thomas Woolf, Johns Hopkins University"
Fundamentals of Machine Learning for Healthcare,4.8 out of 5 stars,563 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/fundamental-machine-learning-healthcare,8 modules,"Data Ethics, Machine Learning, Supervised Learning, Statistical Machine Learning, Data Processing, Artificial Intelligence and Machine Learning (AI/ML), Image Analysis, Health Technology, Artificial Neural Networks, Data Quality, Healthcare Ethics, Healthcare Industry Knowledge, Reinforcement Learning, Health Informatics, Health Care, Applied Machine Learning, Deep Learning","Why machine learning in healthcare? | Concepts and Principles of machine learning in healthcare part 1 | Concepts and Principles of machine learning in healthcare part 2 | Evaluation and Metrics for machine learning in healthcare | Strategies and Challenges in Machine Learning in Healthcare | Best practices, teams, and launching your machine learning journey | Foundation models (Optional Content) | Course Conclusion","Matthew Lungren, Serena Yeung, Stanford University"
Big Data Technologies and Applications,4.6 out of 5 stars,9 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/big-data-technologies-and-applications,1 module,"Apache Spark, Data Processing, Data Analysis, Business Intelligence, Data Storage Technologies, Data Management, Analytics, Real Time Data, Apache Hadoop, Big Data, Distributed Computing",Big Data Technologies and Applications,"Caio Avelino, Coursera Instructor Network"
Use AI Responsibly,4.9 out of 5 stars,205 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/google-use-ai-responsibly,1 module,"Data Security, Generative AI, Critical Thinking, Analysis",Use AI Responsibly,
"Decisions, Decisions: Dashboards and Reports",4.8 out of 5 stars,1.2K reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/decisions-decisions-dashboards-and-reports,6 modules,"Interviewing Skills, Business Intelligence, Data Visualization Software, Presentations, Performance Improvement, Scalability, Dashboard, Project Scoping, Performance Tuning, Data Storytelling, Data Presentation, Data Visualization, Tableau Software, Information Privacy, Business Reporting, Stakeholder Communications, Performance Analysis",Business intelligence visualizations | Visualize results | Automate and monitor | Present business intelligence insights | Course 3 end-of-course project | Put your Google Business Intelligence Certificate to work,
The Structured Query Language (SQL),4.7 out of 5 stars,1K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/the-structured-query-language-sql,6 modules,"Data Science, Data Analysis, Data Manipulation, Database Systems, Database Administration, Data Integrity, Database Application, Database Theory, Data Modeling, Data Access, Query Languages, Database Design, Database Management, Relational Databases, SQL","Introduction to SQL - Structured Query Language | The Basic SELECT Statement | Group Functions, SubTotals, and Subqueries | Getting Data from Multiple Tables | DDL and DML | Advanced SQL Commands","Alan Paradise, University of Colorado Boulder"
Design Prompts for Everyday Work Tasks,4.8 out of 5 stars,149 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/google-design-prompts-for-everyday-work-tasks,1 module,"Taking Meeting Minutes, Concision, Business Writing, Brainstorming, Text Mining, Project Schedules, Timelines, Prompt Engineering, Document Management",Design prompts for everyday work tasks,
Machine Learning Foundations for Product Managers,4.7 out of 5 stars,558 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/machine-learning-foundations-for-product-managers,6 modules,"Computer Vision, Predictive Analytics, Artificial Neural Networks, Decision Tree Learning, Deep Learning, Data Science, Unsupervised Learning, Regression Analysis, Algorithms, Performance Metric, Machine Learning, Classification And Regression Tree (CART), Supervised Learning, Artificial Intelligence and Machine Learning (AI/ML), Natural Language Processing, Random Forest Algorithm","What is Machine Learning | The Modeling Process | Evaluating & Interpreting Models | Linear Models | Trees, Ensemble Models and Clustering | Deep Learning & Course Project","Jon Reifschneider, Duke University"
Regression Models,4.4 out of 5 stars,3.4K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/regression-models,4 modules,"Statistical Inference, Regression Analysis, Data Science, Predictive Modeling, Statistical Modeling, Probability & Statistics, Statistical Analysis","Week 1: Least Squares and Linear Regression | Week 2: Linear Regression & Multivariable Regression | Week 3: Multivariable Regression, Residuals, & Diagnostics | Week 4: Logistic Regression and Poisson Regression","Brian Caffo, PhD, Roger D. Peng, PhD, Jeff Leek, PhD, Johns Hopkins University"
Python for Data Science (and Version Control with GitHub),N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/python-for-data-science-and-version-control-with-github,6 modules,"Programming Principles, Statistical Methods, Matplotlib, A/B Testing, Exploratory Data Analysis, GitHub, Interactive Data Visualization, Data Cleansing, Data Manipulation, NumPy, Version Control, Data Transformation, Pandas (Python Package), Statistical Analysis, Python Programming, Data Visualization, Plotly, Data Science, Data Analysis, Scripting",Introduction to Python and Environment Setup | Data Loading and Manipulation | Data Exploration and Visualization | Advanced Data Analysis Techniques | GitHub Integration | Data Science Workflow Capstone,Professionals from the Industry
Probability and Statistics: To p or not to p?,4.6 out of 5 stars,1.5K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/probability-statistics,6 modules,"Statistical Inference, Data-Driven Decision-Making, Probability & Statistics, Statistical Hypothesis Testing, Descriptive Statistics, Data Visualization Software, Mathematical Modeling, Risk Modeling, Data Analysis, Statistics, Probability","Dealing with Uncertainty and Complexity in a Chaotic World | Quantifying Uncertainty With Probability | Describing The World The Statistical Way | On Your Marks, Get Set, Infer! | To p Or Not To p? | Applications","Dr James Abdey, University of London"
Estadística y probabilidad,4.6 out of 5 stars,1.7K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/estadistica-probabilidad,4 modules,"Regression Analysis, Data-Driven Decision-Making, Probability Distribution, Histogram, Scatter Plots, Graphing, Descriptive Statistics, Probability, Statistical Visualization, Box Plots, Correlation Analysis, Data Presentation, Data Analysis, Statistical Analysis","Conceptos previos | ObtenciÃ³n, descripciÃ³n e interpretaciÃ³n de informaciÃ³n estadÃ­stica | ObtenciÃ³n e interpretaciÃ³n de informaciÃ³n estadÃ­stica con datos bivariados | Azar: modelaciÃ³n y toma de decisiones","Hugo Mael HernÃ¡ndez Trevethan, Universidad Nacional AutÃ³noma de MÃ©xico"
Introduction to Neural Networks and PyTorch,4.4 out of 5 stars,1.8K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/deep-neural-networks-with-pytorch,6 modules,"Machine Learning, Tensorflow, Artificial Neural Networks, Probability & Statistics, Deep Learning, PyTorch (Machine Learning Library), Data Manipulation, Regression Analysis, Predictive Modeling",Tensor and Datasets | Linear Regression | Linear Regression PyTorch Way | Multiple Input Output Linear Regression | Logistic Regression for Classification | Practice Project and Final Project,Joseph Santarcangelo
Data Modeling and Architecture,4.9 out of 5 stars,8 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-modeling-and-architecture,4 modules,"Data Modeling, Data Ethics, Data Cleansing, Power BI, Star Schema, Information Privacy, Data Security, Data Analysis Expressions (DAX), Snowflake Schema, Data Architecture, Extract, Transform, Load, Data Integrity, Data Quality, Database Design, Data Governance, Relational Databases",Data modeling basics | Data Analysis Expressions | Data privacy and security | Final project and assessment: Data Modeling and Architecture,
Google データアナリティクス,4.7 out of 5 stars,611 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/data-analytics-japanese,,"Tableau Software, Applicant Tracking Systems, Interviewing Skills, Sampling (Statistics), Presentations, Ggplot2, Data Visualization, Data Cleansing, Interactive Data Visualization, Data Visualization Software, LinkedIn, Data Validation","Foundations: Data, Data, Everywhere | Ask Questions to Make Data-Driven Decisions | Prepare Data for Exploration | Process Data from Dirty to Clean | Analyze Data to Answer Questions | Share Data Through the Art of Visualization | Data Analysis with R Programming | Google Data Analytics Capstone: Complete a Case Study | Accelerate Your Job Search with AI",
Basic Data Processing and Visualization,4.3 out of 5 stars,196 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/basic-data-processing-visualization-python,5 modules,"NumPy, Web Scraping, Data Science, Data Processing, Data Visualization, Data Import/Export, Matplotlib, JSON, Interactive Data Visualization, Data Visualization Software, Jupyter, Pandas (Python Package), Data Manipulation, Data Cleansing, Python Programming",Week 1:  Introduction to Data Products | Week 2: Reading Data in Python | Week 3: Data Processing in Python | Week 4: Python Libraries and Toolkits | Final Project,"Julian McAuley, Ilkay Altintas, University of California San Diego"
AI for Good,4.7 out of 5 stars,473 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/ai-for-good,,"Applied Machine Learning, Disaster Recovery, Unstructured Data, Artificial Intelligence, Text Mining, Jupyter, Mitigation, Natural Language Processing, Supervised Learning, Deep Learning, Exploratory Data Analysis, Data Processing",AI and Public Health | AI and Climate Change | AI and Disaster Management,Robert Monarch
Mastering Software Development in R,4.2 out of 5 stars,1.5K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/r,,"R Programming, GitHub, Visualization (Computer Graphics), Leaflet (Software), Software Documentation, Ggplot2, Data Visualization, Scatter Plots, Debugging, Data Cleansing, Interactive Data Visualization, Web Scraping",The R Programming Environment | Advanced R Programming | Building R Packages | Building Data Visualization Tools | Mastering Software Development in R Capstone,"Roger D. Peng, PhD, Brooke Anderson, Johns Hopkins University"
TensorFlow: Data and Deployment,4.7 out of 5 stars,1.5K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/tensorflow-data-and-deployment,,"Applied Machine Learning, Android Development, Tensorflow, Javascript, Data Pipelines, Application Deployment, iOS Development, Deep Learning, MLOps (Machine Learning Operations), Data Processing, Extract, Transform, Load, Mobile Development",Browser-based Models with TensorFlow.js | Device-based Models with TensorFlow Lite | Data Pipelines with TensorFlow Data Services | Advanced Deployment Scenarios with TensorFlow,Laurence Moroney
TensorFlow: Data and Deployment,4.7 out of 5 stars,1.5K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/tensorflow-data-and-deployment,,"Applied Machine Learning, Android Development, Tensorflow, Javascript, Data Pipelines, Application Deployment, iOS Development, Deep Learning, MLOps (Machine Learning Operations), Data Processing, Extract, Transform, Load, Mobile Development",Browser-based Models with TensorFlow.js | Device-based Models with TensorFlow Lite | Data Pipelines with TensorFlow Data Services | Advanced Deployment Scenarios with TensorFlow,Laurence Moroney
Linear Regression and Modeling,4.8 out of 5 stars,1.8K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/linear-regression-model,4 modules,"Statistical Modeling, Statistics, Statistical Analysis, R Programming, Statistical Methods, Exploratory Data Analysis, Mathematical Modeling, Correlation Analysis, Data Analysis Software, Statistical Inference, Regression Analysis, Predictive Modeling",About Linear Regression and Modeling | Linear Regression | More about Linear Regression | Multiple Regression,"Mine Ãetinkaya-Rundel, Duke University"
"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions",4.7 out of 5 stars,2.6K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/descriptive-statistics-statistical-distributions-business-application,4 modules,"Sampling (Statistics), Statistical Analysis, Microsoft Excel, Descriptive Statistics, Correlation Analysis, Statistics, Probability & Statistics, Data Analysis, Business Analytics, Probability Distribution, Box Plots","Basic Data Descriptors | Descriptive Measures of Association, Probability, and Statistical Distributions | The Normal Distribution | Working with Distributions (Normal, Binomial, Poisson), Population and Sample Data","Sharad Borle, Rice University"
Statistical Inference,4.2 out of 5 stars,4.4K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/statistical-inference,4 modules,"Statistical Inference, Statistical Analysis, Statistical Hypothesis Testing, Statistical Modeling, Data Analysis, Bayesian Statistics, Probability Distribution, Statistics, Sampling (Statistics), Statistical Methods, Probability & Statistics, Sample Size Determination, Probability","Week 1: Probability & Expected Values | Week 2: Variability, Distribution, & Asymptotics | Week: Intervals, Testing, & Pvalues | Week 4: Power, Bootstrapping, & Permutation Tests","Brian Caffo, PhD, Roger D. Peng, PhD, Jeff Leek, PhD, Johns Hopkins University"
Reproducible Research,4.6 out of 5 stars,4.2K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/reproducible-research,4 modules,"R Programming, Data Analysis, Technical Documentation, Statistical Reporting, Data Sharing, Rmarkdown, Knitr, Verification And Validation, Data Validation, Statistical Analysis","Week 1: Concepts, Ideas, & Structure | Week 2: Markdown & knitr | Week 3: Reproducible Research Checklist & Evidence-based Data Analysis | Week 4: Case Studies & Commentaries","Roger D. Peng, PhD, Jeff Leek, PhD, Brian Caffo, PhD, Johns Hopkins University"
Speed Up Data Analysis and Presentation Building,4.8 out of 5 stars,114 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/google-speed-up-data-analysis-and-presentation-building,1 module,"Data Presentation, Data Analysis, Data Visualization, Prompt Engineering, Data Storytelling, Graphing, Oral Expression",Speed up data analysis and presentation building,
Regression Analysis: Simplify Complex Data Relationships,4.7 out of 5 stars,536 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/regression-analysis-simplify-complex-data-relationships,6 modules,"Statistical Modeling, Supervised Learning, Python Programming, Correlation Analysis, Predictive Modeling, Statistical Hypothesis Testing, Data Analysis, Scikit Learn (Machine Learning Library), Advanced Analytics, Regression Analysis, Statistical Analysis, Machine Learning Methods, Variance Analysis",Introduction to complex data relationships | Simple linear regression | Multiple linear regression | Advanced hypothesis testing | Logistic regression | Course 5 end-of-course project,
Data Analytics and Deep Learning,4.6 out of 5 stars,27 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/data-analytics-and-deep-learning,,"Real Time Data, Statistical Analysis, Machine Learning Algorithms, Keras (Neural Network Library), Generative AI, Apache Hadoop, Big Data, Data Visualization, Apache Spark, Data Cleansing, Artificial Neural Networks, Deep Learning",Data Preparation and Analysis | Big Data Technologies | Deep Learning,"Ming-Long Lam, Yousef Elmehdwi, Jawahar Panchal, Gady Agam, Shouvik Roy, Illinois Tech"
