課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
"Full-Stack Web Development: PHP, HTML, CSS & JavaScript",N/A,N/A,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/full-stack-web-development-php-html-css-and-js,,"Object-Relational Mapping, HTML and CSS, Javascript, Node.JS, Bootstrap (Front-End Framework), User Interface (UI) Design, Full-Stack Web Development, React.js, Server Side, Front-End Web Development, Package and Software Management, Back-End Web Development","Web Development Mastery: HTML, CSS & JavaScript Fundamentals | Backend Development: Node.js, Express, MongoDB & REST APIs | PHP Mastery: Build Web Apps",Board Infinity
GenAI for Patient Scheduling & Appointment Management,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-patient-schedulingenhancing-appointment-management,1 module,"Patient Flow, Health Technology, Generative AI, Health Informatics, Patient Registration, Business Process Automation, Prompt Engineering, Artificial Intelligence and Machine Learning (AI/ML), Software As A Service, Artificial Intelligence, Practice Management Software, ChatGPT, Technology Roadmaps",GenAI for Patient Scheduling & Appointment Management,"Neel Majumder, Coursera Instructor Network"
"Advanced Web Exploits, Python Scripting & Network Attacks",N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-advanced-web-exploits-python-scripting-network-attacks-4eje3,11 modules,"Scripting, Web Applications, SQL, OSI Models, General Networking, TCP/IP, Open Web Application Security Project (OWASP), Large Language Modeling, Cybersecurity, Network Security, Generative AI, Python Programming, Prompt Engineering, MySQL, Penetration Testing, Vulnerability Assessments",SQL 101 | SQL Injection | Website Pentesting Tools | Ethical Hacking Certifications | Network Theory | AI Hacking & LLMs | Python For Ethical Hacking Setup | Python Data Types & Structures | Control Statements & Loops | Essentials | Functions,Packt - Course Instructors
"Web Development Mastery: HTML, CSS & JavaScript Fundamentals",N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/web-development-mastery,3 modules,"JavaScript Frameworks, Front-End Web Development, Web Development Tools, User Interface (UI) Design, Responsive Web Design, React.js, Web Design and Development, Bootstrap (Front-End Framework), Semantic Web, HTML and CSS, Javascript",Introduction to Web Development and User Interfaces | Advanced HTML and CSS Techniques | JavaScript and Front-End Frameworks,Board Infinity
Writing Clean Code: 20 Code Smells & How to Avoid Them,N/A,N/A,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-writing-clean-code-20-code-smells-how-to-avoid-them-g2oer,24 modules,"Software Architecture, Programming Principles, Software Design, Maintainability, Scalability, Code Review, Debugging, Testability, Object Oriented Design",Getting Started with the Course | Software Design Fundamentals and SOLID Principles | Understanding and Navigating the Code Base | Repeated Switches | Primitive Obsession | Loops | Long Parameter List | Knowledge Duplication | Uninformative Comments | Shotgun Surgery | Alternative Classes with Different Interfaces | Refused Bequest | Data Clumps | Middle-Man | Mutable Data | Feature Envy | Divergent Change | Large Interfaces | Multitaskers | Unclear / Confusing Names | Speculative Generality | Unnecessary Exceptions | Shallow Modules | Final Thoughts and Course Wrap-Up,Packt - Course Instructors
Continuous Integration Mastery with Jenkins,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-continuous-integration-mastery-with-jenkins-3h53n,6 modules,"Git (Version Control System), DevOps, GitLab, GitHub, Docker (Software), Continuous Deployment, Containerization, Jenkins, Code Review, Continuous Delivery, CI/CD",Course Introduction | Introduction to Jenkins | Manually Building CI Pipeline | Pipeline as a Code | Enforcing Git Based Workflows | Integrating Jenkins with Container-based Delivery,Packt - Course Instructors
GenAI for Patient Care Coordinators and Case Management,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-patient-care-coordinators-and-case-management,1 module,"Technology Roadmaps, Generative AI Agents, Health Technology, ChatGPT, Practice Management Software, Decision Making, Health Care Administration, Patient Coordination, Business Process Automation, Care Coordination, Software As A Service, Change Control, Generative AI, Prompt Engineering, Health Information Management and Medical Records, Case Management",GenAI for Patient Care Coordinators and Case Management,"Neel Majumder, Coursera Instructor Network"
Introduction to HTML,4.6 out of 5 stars,2.2K reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/introduction-to-html,,"Front-End Web Development, Hypertext Markup Language (HTML), Integrated Development Environments, Web Development Tools, Web Design and Development, Web Applications, Web Content, Web Development",,"Judy Richardson, Coursera Project Network"
Software Engineering,4.6 out of 5 stars,516 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/software-engineering,,"Process Driven Development, Software Design Patterns, Software Architecture, Software Testing, Acceptance Testing, Systems Design, Software Development Life Cycle, Software Engineering, Object Oriented Design, Software Design, Debugging, Configuration Management",Software Engineering: Modeling Software Systems using UML | Software Engineering: Implementation and Testing | Software Engineering: Software Design and Project Management,"Kenneth W T Leung, The Hong Kong University of Science and Technology"
Software Engineering Tools and Practices,4 out of 5 stars,49 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/codio-software-engineering,,"Ansible, Cucumber (Software), User Acceptance Testing (UAT), Continuous Integration, Javascript, CI/CD, Software Testing, Application Performance Management, Software Engineering, Authentications, Package and Software Management, Cloud API",Mastering Ansible Automation | CI/CD for Software Developers | Software Testing for Developers | API Development | Performance Monitoring For Application Developers | RESTful MVC Architecture,"Evan Fingerman, Veronika Shchiraia, Dmitrii Suchkov, Neil Thawani, Max Kraev, Sharon Jason, Patrick Ester, Anh Le, Chalece DeLaCoudray"
How To Create a Website in a Weekend! (Project-Centered Course),3.3 out of 5 stars,581 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/how-to-create-a-website,4 modules,"Browser Compatibility, Cross Platform Development, Web Language, Web Development, WordPress, Content Management, Web Content, Web Analytics and SEO, HTML and CSS, Web Design, Responsive Web Design","Module 1: Prepping Your Site | Module 2: Starting to work with Wordpress | Module 3: Add Media, Social Media and Launch | Module 4: Go Deeper with Further Customization","Dr.  Margaret Anne Schedel, Melissa Clarke, The State University of New York"
Secure Software Design,4.6 out of 5 stars,436 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/secure-software-design,,"Software Design Patterns, Database Design, Software Architecture, Secure Coding, Systems Design, Software Development Life Cycle, Database Management, Vulnerability Assessments, Software Engineering, Security Engineering, Software Design, Unit Testing",Software Design as an Element of the Software Development Lifecycle | Software Design as an Abstraction | Software Design Methods and Tools | Software Design Threats and Mitigations,"Albert Glock, University of Colorado System"
Data Analyst Career Guide and Interview Preparation,4.7 out of 5 stars,652 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/career-guide-and-interview-prep-for-data-analyst,4 modules,"Portfolio Management, Presentations, Relationship Building, Professional Networking, Recruitment, Interviewing Skills, Data Storytelling, Business Writing, Analytical Skills, Professional Development, LinkedIn, Data Analysis",Build a Foundation | Applying and Preparing to InterviewÂ | InterviewingÂ | Course Wrap-up,IBM Skills Network Team
Django Web Framework,4.7 out of 5 stars,614 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/django-web-framework,5 modules,"Database Development, Database Management, Application Security, Back-End Web Development, Data Modeling, Application Frameworks, MySQL, Web Applications, Web Servers, Django (Web Framework), Hypertext Markup Language (HTML), Web Development",Introduction to Django | Views | Models | Templates | Course summary and graded project assessment,Taught by Meta Staff
C++ Basics: Selection and Iteration,4.6 out of 5 stars,938 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/codio-cpp-basics,4 modules,"Computer Programming, Computer Science, Programming Principles, Pseudocode, C++ (Programming Language), Integrated Development Environments",Basic Skills - Writing your first program! | Operators | Conditionals | Loops,"Anh Le, Elise Deitrick"
Data Science Challenge,4.7 out of 5 stars,165 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/data-science-challenge,,"Data Science, Machine Learning Algorithms, Machine Learning, Jupyter, Applied Machine Learning, Predictive Modeling, Python Programming, Predictive Analytics, Data Analysis",,Coursera Project Network
Web Design: Wireframes to Prototypes,4.8 out of 5 stars,869 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/web-design-wireframes-prototypes,5 modules,"Wireframing, Typography, Mockups, Responsive Web Design, User Experience Design, Web Design, User Interface (UI) Design, Web Language, HTML and CSS, Prototyping, User Interface and User Experience (UI/UX) Design","Course Overview | Not Getting Caught up in the Details: Wireframes | Finally, Make it Beautiful: The Mockup Phase | An Excursion to Codelandia | Putting it all Together: Final Presentation","Roman Jaster, California Institute of the Arts"
Workday in Action Series,4.8 out of 5 stars,89 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/workday-in-action-series,6 modules,"Accounts Payable and Receivable, Business Process Management, Human Resources Software, Payroll Processing, Benefits Administration, Compensation Management, Human Capital, Payroll, Workforce Management, Workday (Software), Recruitment, Accounting Software",Workday Human Capital Management (HCM) in Action | Workday Recruiting in Action | Workday Compensation in Action | Workday Benefits in Action | Workday Payroll in Action | Workday Financial Management in Action,Workday Education
Android App Development,4.5 out of 5 stars,3.7K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/android-app-development,,"JUnit, Software Design Patterns, Software Testing, Secure Coding, Development Testing, Software Engineering, Android Development, Integration Testing, Software Design, Unit Testing, Test Automation, Git (Version Control System)","Java for Android | Android App Components - Intents, Activities, and Broadcast Receivers | Android App Components - Services, Local IPC, and Content Providers | Engineering Maintainable Android Apps | Capstone MOOC for ""Android App Development""","Dr. Jules White, Dr. Douglas C. Schmidt, Dr. Jerry Roth, Michael Walker, Dr. Julie L. Johnson, Vanderbilt University"
Data Warehousing for Business Intelligence,4.5 out of 5 stars,4.1K reviews,Advanced · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/data-warehousing,,"Star Schema, Database Design, Decision Support Systems, Business Process Management, Data Visualization, Business Intelligence, Database Management Systems, Data Integration, Data Governance, Data Visualization Software, SQL, Data Modeling","Database Management Essentials | Data Warehouse Concepts, Design, and Data Integration | Relational Database Support for Data Warehouses | Business Intelligence Concepts, Tools, and Applications | Design and Build a Data Warehouse for Business Intelligence Implementation","Jahangir Karimi, Michael Mannino, University of Colorado System"
React Basics,4.7 out of 5 stars,2.4K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/react-basics,4 modules,"Web Applications, Development Environment, Event-Driven Programming, UI Components, Cascading Style Sheets (CSS), Hypertext Markup Language (HTML), Front-End Web Development, Mobile Development, Javascript, React.js, Application Development","React Components | Data and State | Navigation, Updating and Assets in React.js | Your first React app",Taught by Meta Staff
FPGA Design for Embedded Systems,4.5 out of 5 stars,1.7K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/fpga-design,,"Field-Programmable Gate Array (FPGA), Embedded Software, Embedded Systems, Verification And Validation, System Design and Implementation, Application Specific Integrated Circuits, Schematic Diagrams, Eclipse (Software), Hardware Design, Integrated Development Environments, Electrical and Computer Engineering, Software Design",Introduction to FPGA Design for Embedded Systems | Hardware Description Languages for FPGA Design | FPGA Softcore Processors and IP Acquisition | FPGA Capstone:  Building FPGA Projects,"Timothy Scherr, Benjamin Spriggs, University of Colorado Boulder"
Programming with Scratch,4.4 out of 5 stars,95 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/programming-with-scratch,10 modules,"Scripting, Programming Principles, Creativity, Animation and Game Design, Solution Design, Data Storage, Event-Driven Programming, Computational Thinking, Computer Programming, Storytelling",Introduction of Scratch | My First Story Book | Pass the Baton | Hear My Command | The Short-sighted Sprite | Merry-go-round | Logo Turtle | If I varied | Flappy Parrot | Final Exams,"Kenneth W T Leung, The Hong Kong University of Science and Technology"
AI for Medical Diagnosis,4.7 out of 5 stars,2K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-for-medical-diagnosis,3 modules,"Radiology, Predictive Modeling, Medical Imaging, Data Processing, Medical Science and Research, Artificial Intelligence and Machine Learning (AI/ML), Artificial Neural Networks, Machine Learning Algorithms, Deep Learning, Machine Learning, Image Analysis, Probability & Statistics, Natural Language Processing, Applied Machine Learning, Computer Vision",Disease Detection with Computer Vision | Evaluating Models | Image Segmentation on MRI Images,"Pranav Rajpurkar, Bora Uyumazturk, Amirhossein Kiani, Eddy Shyu"
Building No-Code Apps with AppSheet,4.7 out of 5 stars,175 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/building-no-code-apps-with-appsheet,,"Application Deployment, User Interface (UI), Process Design, Automation, Business Process Automation, Authorization (Computing), Application Performance Management, Data Management, Workflow Management, Business Process, Cloud Applications, Data Integration",Building No-Code Apps with AppSheet: Foundations | Building No-Code Apps with AppSheet: Implementation | Building No-Code Apps with AppSheet: Automation,"Google Cloud Training, Google Cloud"
Generative AI for Software Development,4.6 out of 5 stars,570 reviews,Beginner · Professional Certificate · 1 - 3 Months,https://www.coursera.org/professional-certificates/generative-ai-for-software-development,,"Software Documentation, ChatGPT, Artificial Intelligence, Software Design Patterns, Machine Learning, Database Design, System Design and Implementation, Software Architecture, Software Testing, Generative AI, Software Engineering, Prompt Engineering",Introduction to Generative AI for Software Development | Team Software Engineering with AI | AI-Powered Software and System Design,Laurence Moroney
Introduction to Back-End Development,4.7 out of 5 stars,3.5K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-back-end-development,4 modules,"Responsive Web Design, JavaScript Frameworks, HTML and CSS, User Interface (UI), Cascading Style Sheets (CSS), Front-End Web Development, General Networking, Web Servers, Back-End Web Development, Web Design and Development, Full-Stack Web Development, Bootstrap (Front-End Framework), React.js, Hypertext Markup Language (HTML)",Get started with web development | Introduction to HTML and CSS | UI Frameworks | End-of-Course Graded Assessment,Taught by Meta Staff
Introduction to Python Programming,4.6 out of 5 stars,1.2K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-programming-intro,4 modules,"Computational Thinking, File Management, Jupyter, Data Import/Export, Scripting, Computer Programming, Python Programming, Data Structures, Integrated Development Environments, Programming Principles, Software Development Tools","Module 1 : Course Introduction, Intro to Programming and The Python Language, Variables, Conditionals, Jupyter Notebook, and IDLE | Module 2 : Intro to Lists, Loops, and Functions | Module 3 : More with Lists, Strings, Tuples, Sets, and PyCharm | Module 4 : Dictionaries and Files","Brandon Krakowsky, University of Pennsylvania"
Bioinformatics,4.3 out of 5 stars,1.2K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/bioinformatics,,"Bioinformatics, Machine Learning, Biochemistry, Pharmacology, Statistical Analysis, Unsupervised Learning, Applied Machine Learning, Microbiology, Infectious Diseases, Biology, Life Sciences, Markov Model","Finding Hidden Messages in DNA (Bioinformatics I) | Genome Sequencing (Bioinformatics II) | Comparing Genes, Proteins, and Genomes (Bioinformatics III) | Molecular Evolution (Bioinformatics IV) | Genomic Data Science and Clustering (Bioinformatics V) | Finding Mutations in DNA and Proteins (Bioinformatics VI) | Bioinformatics Capstone: Big Data in Biology","Pavel  Pevzner, Phillip Compeau, Nikolay Vyahhi, University of California San Diego"
C Programming: Getting Started - 1,4.6 out of 5 stars,250 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/c-programming-getting-started,5 modules,"Human Computer Interaction, Debugging, Software Documentation, Computer Programming, Embedded Software, Development Environment, Engineering Calculations, C (Programming Language), Programming Principles","Week 1: Welcome and the History of C | Week 2: Printing, loops, and comments | Week 3: Integers, variables and user input | Week 4: Characters and doubles | Concluding the course","RÃ©mi SHARROCK, Petra Bonfert-Taylor, Dartmouth College, Institut Mines-TÃ©lÃ©com"
HTML and CSS in depth,4.7 out of 5 stars,1.8K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/html-and-css-in-depth,3 modules,"Javascript, HTML and CSS, Front-End Web Development, Browser Compatibility, Web Design, Debugging, Responsive Web Design, Animations, Web Content Accessibility Guidelines, Data Validation, Bootstrap (Front-End Framework), User Interface (UI), Semantic Web",HTML in depth | Interactive CSS | Graded Assessment,Taught by Meta Staff
"Data Analysis and Representation, Selection and Iteration",4.7 out of 5 stars,93 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-analysis-representation-selection-iteration,4 modules,"Programming Principles, Computational Thinking, Statistical Analysis, Data Structures, Descriptive Statistics, Data Analysis, C (Programming Language)",DATA ANALYSIS | Selection | Data Representation | Iteration,"Dr. Tim ""Dr. T"" Chamillard, University of Colorado System"
Introduction to Applied Business Analytics,4.6 out of 5 stars,287 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-applied-business-analytics,4 modules,"Data Presentation, Workflow Management, Data Analysis, Data Cleansing, Business Analysis, Python Programming, Analytics, Data Literacy, Data-Driven Decision-Making, Business Analytics",Course Introduction and Module 1: How Do I Get Started Using a Data Analytic Language to Solve Business Problems? | Module 2: How Can I Frame Business Questions and Data Analytic Questions? | Module 3: How Can I Explore the Data? | Module 4: How Do I Assemble the Data?,"Ronald Guymon, University of Illinois Urbana-Champaign"
Mastering AWS CDK - Coding Cloud Architectures,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-mastering-aws-cdk-coding-cloud-architectures-tlyuf,12 modules,"Amazon Elastic Compute Cloud, Infrastructure Security, Cloud Development, Network Administration, Cloud Applications, Amazon S3, Restful API, Cloud Infrastructure, Serverless Computing, System Configuration, Software Development, TypeScript, API Gateway, Development Environment, Amazon Web Services",Introduction | Development Environment Setup | AWS CDK - Getting Started - Launch Your First CDK Application | AWS CDK - Deep Dive - Key Concepts | [Hands-On 1] - Build a REST API with AWS CDK | Leveraging the Construct Library | [Hands-On 2] - Real World Example - S3 Thumbnail Creation with AWS CDK | [Hands-On 3] - Real World Example - Scheduled Event Creation with AWS CDK | [Hands-On 4] - Real World Example - EC2 Instance Creation with AWS CDK | [Hands-On 5] - Real World Example: Email Notification Service with AWS CDK | [Hands-On 6] - Real World Example: ALB Creation with AWS CDK | Next Steps,Packt - Course Instructors
Programming with C,4 out of 5 stars,8 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/programming-with-c,2 modules,"Data Structures, Programming Principles, Computer Programming, C (Programming Language), Development Environment, Algorithms, System Programming, Data Storage, Data Management, C++ (Programming Language)",Programming with C | Assessment for Programming with C,Simplilearn Instructor
Getting started with TensorFlow 2,4.9 out of 5 stars,573 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/getting-started-with-tensor-flow2,5 modules,"Machine Learning Methods, Computer Vision, Computer Programming, Tensorflow, Image Analysis, Supervised Learning, Deep Learning, Jupyter, Artificial Neural Networks, Keras (Neural Network Library)","Introduction to TensorFlow | The Sequential model API | Validation, regularisation and callbacks | Saving and loading models | Capstone Project","Dr Kevin Webster, Imperial College London, Solve problems with Jupyter Notebooks"
Introduction to Accounting Data Analytics and Visualization,4.8 out of 5 stars,442 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/intro-accounting-data-analytics-visual,9 modules,"Data-Driven Decision-Making, Data Visualization Software, Data Visualization, Business Analytics, Regression Analysis, Predictive Analytics, Data Architecture, Tableau Software, Accounting Systems, Pivot Tables And Charts, Analytical Skills, Microsoft Excel, Spreadsheet Software, Data Analysis, Excel Macros, Analytics",Course Introduction and Module 1: Introduction to Accountancy Analytics | Module 1: Introduction to Accountancy Analytics | Module 2: Accounting Analysis and an Analytics Mindset | Module 3: Data and its Properties | Module 4: Data Visualization 1 | Module 5: Data Visualization 2 | Module 6: Analytic Tools in Excel 1 | Module 7: Analytic Tools in Excel 2 | Module 8: Automation in Excel,"Ronald Guymon, University of Illinois Urbana-Champaign"
Continuous Integration and Continuous Delivery (CI/CD),4.7 out of 5 stars,221 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/continuous-integration-and-continuous-delivery-ci-cd,5 modules,"Automation, YAML, Git (Version Control System), DevOps, Jenkins, Kubernetes, Devops Tools, IT Automation, Infrastructure as Code (IaC), OpenShift, Continuous Integration, Continuous Delivery, Containerization, Application Deployment, CI/CD, GitHub",Introduction to CI/CD | Continuous Integration (CI) | Continuous Delivery (CD) | DevOps and GitOps with OpenShiftÂ | Final Exam and Final Project,"John Rofrano, Upkar Lidder"
Mastering the Software Engineering Interview,4.6 out of 5 stars,555 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/cs-tech-interview,6 modules,"Interpersonal Communications, Collaboration, Overcoming Obstacles, Growth Mindedness, Problem Solving, Self-Awareness, Adaptability, Software Engineering, Algorithms, Communication, Verbal Communication Skills, Technical Communication",Welcome & What is a Software Engineering Interview? | Welcome & What is a Software Engineering Interview?: Lesson Choices | Live coding: the technical phone interview and beyond | Explaining what you've already done | Explaining what you've already done: Lesson Choices | Algorithmic thinking on the fly,"Mia Minnes, Leo Porter, Christine Alvarado, University of California San Diego"
Programming Fundamentals in Kotlin,4.7 out of 5 stars,326 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/meta-programming-fundamentals-kotlin,4 modules,"Computer Programming, Android Development, Object Oriented Programming (OOP), Programming Principles, Mobile Development, Debugging, Data Structures, Integrated Development Environments, Kotlin","Introduction to Programming in Kotlin | Functions, classes and objects | Advanced classes, nullability and collections | Graded assessment",Taught by Meta Staff
Programming for Python Data Science: Principles to Practice,3.8 out of 5 stars,72 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/python-for-data-science,,"Data Manipulation, Regression Analysis, Data Visualization, Visualization (Computer Graphics), Predictive Modeling, Computational Thinking, Pandas (Python Package), Debugging, Image Analysis, Simulations, Data Visualization Software, NumPy","Python Programming Fundamentals | Data Science with NumPy, Sets, and Dictionaries | Pandas for Data Science | Designing Larger Python Programs for Data Science | Data Visualization and Modeling in Python","Andrew D. Hilton, Nick Eubank, Kyle Bradbury, Genevieve M. Lipp, Duke University"
Application Security for Developers and DevOps Professionals,4.7 out of 5 stars,226 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/application-security-for-developers-devops,4 modules,"Software Development Life Cycle, DevSecOps, Secure Coding, Continuous Monitoring, Data Security, Open Web Application Security Project (OWASP), System Monitoring, Application Performance Management, Security Testing, Vulnerability Scanning, Development Environment, Application Security, Threat Modeling, Vulnerability Assessments","Introduction to Security for Application Development | Security Testing and Mitigation Strategiesâ¯ | OWASP Application Security Risks | Security Best Practicesâ¯, Final Project, and Assessment",John Rofrano
Web3 and Blockchain Fundamentals,4.7 out of 5 stars,98 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/web3-blockchain-fundamentals,1 module,"Governance, Business Transformation, E-Commerce, Blockchain, Emerging Technologies, Business Strategy, Digital Assets, Scalability, Technical Design, FinTech, Digital Transformation",Web3 and Blockchain Fundamentals,"Don Tapscott, Alex Tapscott, Alisa Acosta"
Mastering Streamlined Syntax: Efficient Kotlin Coding,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/mastering-streamlined-syntax-efficient-kotlin-coding,,"Software Development, Kotlin, Maintainability, Debugging",,"Mohamad Hamade, Coursera Project Network"
Computational Thinking with Beginning C Programming,4.6 out of 5 stars,432 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/computational-thinking-c-programming,,"Problem Management, Microsoft Visual Studio, Automation, Data Collection, Data Storage, Statistical Analysis, Computational Thinking, C (Programming Language), Debugging, Development Environment, Simulations, Programming Principles","Algorithms, Data Collection, and Starting to Code | Data Analysis and Representation, Selection and Iteration | Abstraction, Problem Decomposition, and Functions | Simulation, Algorithm Analysis, and Pointers","Dr. Tim ""Dr. T"" Chamillard, University of Colorado System"
"Algorithms, Data Collection, and Starting to Code",4.6 out of 5 stars,376 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/algorithms-data-collection-code,4 modules,"Computer Programming, C (Programming Language), Computational Thinking, Debugging, Microsoft Visual Studio, Development Environment, Data Collection, Program Development, Programming Principles, Algorithms, Data Structures","Algorithms and Starting to Code | Data Types, Variables, and Constants | Data Collection and More Algorithms | STEM Computations","Dr. Tim ""Dr. T"" Chamillard, University of Colorado System"
Basic Game Development with Levels using Scratch,4.7 out of 5 stars,135 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/basic-game-development-with-levels-using-scratch,,"Computer Science, Game Design, Problem Solving, Algorithms, Program Development, Animation and Game Design, Computer Programming, Debugging, Design, Programming Principles, Application Development, Event-Driven Programming",,"Stacey Shanklin-Langford, Coursera Project Network"
Introduction to Programming,4.5 out of 5 stars,50 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/programming-introduction,6 modules,"Computer Programming, Data Structures, Computer Architecture, File Management, Algorithms, Computer Hardware, Computational Thinking, C (Programming Language), Debugging, Data Management",Course Introduction | Introduction to Computing and Problem-Solving | Introduction to C Programming | Branching and Looping | Functions | Arrays,"Jagat Sesh Challa, Sundaresan Raman, Birla Institute of Technology & Science, Pilani"
計算機程式設計 (Computer Programming),4.8 out of 5 stars,368 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/c-bian-cheng,7 modules,"C (Programming Language), Algorithms, Debugging, Programming Principles, Computer Programming, Data Structures",Week 1 - Introduction | Week 2 - Control Structure | Week 3 - Array | Week 4 - Functions | Week 5 - Pointer | Week 6 - String | Final Exam,National Taiwan University
"Concepts in Python: Loops, Functions and Returns",4.7 out of 5 stars,115 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/python-loops-functions-returns,,"Computational Thinking, Software Development, Python Programming, Computer Programming, Programming Principles, Scripting, Maintainability, Scripting Languages",,"Emma Martin, Coursera Project Network"
Code Free Data Science,4.3 out of 5 stars,211 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/code-free-data-science,4 modules,"Software Installation, Data Analysis, Predictive Modeling, Data Science, Analytics, Unsupervised Learning, Predictive Analytics, Data-Driven Decision-Making, Data Manipulation, Data Mining, Big Data, Statistical Methods",Welcome to the world of Big Data | Introduction to KNIME Analytics Platform | Data Manipulation and Visualization | Machine Learning,"Natasha Balac, Ph.D., University of California San Diego"
The Finite Element Method for Problems in Physics,4.6 out of 5 stars,552 reviews,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/finite-element-method,13 modules,"C++ (Programming Language), Open Source Technology, Numerical Analysis, Advanced Mathematics, Finite Element Methods, Mathematical Modeling, Engineering Analysis",1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13,"Krishna Garikipati, Ph.D., University of Michigan"
Human Anatomy and Medical Terminology Fundamentals,4.7 out of 5 stars,218 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/human-anatomy-medical-terminology-fundamentals,,"Respiration, Vital Signs, Health Information Management, Orthopedics, Laboratory Testing, Pulmonology, Neurology, Anatomy, Biology, Health Information Management and Medical Records, Urology, Cardiology","Medical Terminology, Anatomy, and Physiology Fundamentals | The Skin, Bones, and Muscles | The Human Body's Communication Systems | The Heart, Blood, and Lungs | Digestion, Micturition, and Reproduction",Jennifer Zabel
Introduction to HTML,4.6 out of 5 stars,2.2K reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/introduction-to-html,,"Front-End Web Development, Hypertext Markup Language (HTML), Integrated Development Environments, Web Development Tools, Web Design and Development, Web Applications, Web Content, Web Development",,"Judy Richardson, Coursera Project Network"
