課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
The Java Language,4.4 out of 5 stars,86 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/java-as-a-second-language-the-java-language,4 modules,"Java, Development Environment, Object Oriented Design, Object Oriented Programming (OOP), Computer Programming, Java Programming","Java Data Types | Java Control Structures | Java Method Inheritance, Polymorphism and Overloading | Mapping to Other Object Oriented Languages",Jim Sullivan
Introducción a la programación orientada a objetos en Java,4.6 out of 5 stars,297 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduccion-programacion-java,5 modules,"Algorithms, Computer Programming, Java, User Interface (UI), Computational Thinking, Debugging, Object Oriented Programming (OOP), Data Structures",MÃ³dulo 1: Clases y objetos | MÃ³dulo 2: Arreglos y vectores | MÃ³dulo 3: Ordenamiento | MÃ³dulo 4: Herencia | MÃ³dulo 5: Interfaz GrÃ¡fica,"Juan Pablo Reyes GÃ³mez, Marcela HernÃ¡ndez Hoyos, Ãlvaro AndrÃ©s GÃ³mez DâAlleman, Universidad de los Andes"
Object-Oriented Java: Inheritance and Encapsulation,4.1 out of 5 stars,21 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/object-oriented-java-inheritance-and-encapsulation,4 modules,"Computer Science, Maintainability, Object Oriented Programming (OOP), Java Programming, Java, Data Validation, Computer Programming",Encapsulation | Inheritance | Polymorphism | Advanced Topics,"Patrick Ester, Anh Le, Elise Deitrick"
Object-Oriented Hierarchies in Java,4.7 out of 5 stars,202 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/object-oriented-hierarchies-java,6 modules,"Java Programming, Software Design, Object Oriented Design, Object Oriented Programming (OOP), Java",Course Overview | OO Programming Relationships | Inheritance | Abstract Classes | Interfaces | Polymorphism,"Evan Bergman, Noel J. Bergman"
Meta React Native,4.6 out of 5 stars,11K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/meta-react-native,,"User Experience Design, Persona (User Experience), Javascript, User Experience, GitHub, Usability Testing, React.js, SQL, Jest (JavaScript Testing Framework), Git (Version Control System), Restful API, Interaction Design",Introduction to Mobile Development | Programming with JavaScript | Version Control | React Basics | React Native | Working with Data | Principles of UX/UI Design | Capstone (React App),Taught by Meta Staff
Web Design for Everybody: Basics of Web Development & Coding,4.7 out of 5 stars,35K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/web-design,,"HTML and CSS, Browser Compatibility, Interactive Design, Javascript, Usability, Web Content Accessibility Guidelines, Web Design and Development, Application Frameworks, Front-End Web Development, Bootstrap (Front-End Framework), Cascading Style Sheets (CSS), Web Development",Introduction to HTML5 | Introduction to CSS3 | Interactivity with JavaScript | Advanced Styling with Responsive Design | Web Design for Everybody Capstone,"Charles Russell Severance, Colleen van Lent, Ph.D., University of Michigan"
Java Class Library,4.7 out of 5 stars,180 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/java-class-library,7 modules,"Object Oriented Programming (OOP), Data Structures, File Management, Java Platform Enterprise Edition (J2EE), Java Programming, Debugging, Spring Framework",Course Overview | Java Generics | Java Collections | Exception Handling | Input and Output | Enums | Annotations,"Evan Bergman, Noel J. Bergman"
Object-Oriented Java: Inheritance and Encapsulation,4.1 out of 5 stars,21 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/object-oriented-java-inheritance-and-encapsulation,4 modules,"Computer Science, Maintainability, Object Oriented Programming (OOP), Java Programming, Java, Data Validation, Computer Programming",Encapsulation | Inheritance | Polymorphism | Advanced Topics,"Patrick Ester, Anh Le, Elise Deitrick"
Java Programming Fundamentals and Object-Oriented Concepts,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-java-programming-fundamentals-and-object-oriented-concepts-ebdwt,9 modules,"Java, Integrated Development Environments, Programming Principles, Eclipse (Software), Object Oriented Programming (OOP), Java Programming, Data Structures, Computer Programming, Development Environment, Software Installation","Basic Concepts of Java Programming | String Operations | Object-Oriented Programming | Special and Useful Classes in Java | New Stuff in Java 10 | Inheritance, Abstraction, and Polymorphism | Programming with Arrays in Java | Programming with Lists in Java | Sets and Maps",Packt - Course Instructors
Object-Oriented Hierarchies in Java,4.7 out of 5 stars,202 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/object-oriented-hierarchies-java,6 modules,"Java Programming, Software Design, Object Oriented Design, Object Oriented Programming (OOP), Java",Course Overview | OO Programming Relationships | Inheritance | Abstract Classes | Interfaces | Polymorphism,"Evan Bergman, Noel J. Bergman"
"HTML, CSS, and Javascript for Web Developers",4.7 out of 5 stars,17K reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/html-css-javascript-for-web-developers,,"HTML and CSS, Browser Compatibility, Scripting, Cross Platform Development, Ajax, Javascript, Usability, Event-Driven Programming, Web Design and Development, Web Applications, Front-End Web Development, Bootstrap (Front-End Framework)","HTML, CSS, and Javascript for Web Developers | Introduction to CSS3 | Coding the Static Restaurant Site | Introduction to Javascript and Ajax: Building Web Apps","Yaakov Chaikin, Johns Hopkins University"
Meta React Native,4.6 out of 5 stars,11K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/meta-react-native,,"User Experience Design, Persona (User Experience), Javascript, User Experience, GitHub, Usability Testing, React.js, SQL, Jest (JavaScript Testing Framework), Git (Version Control System), Restful API, Interaction Design",Introduction to Mobile Development | Programming with JavaScript | Version Control | React Basics | React Native | Working with Data | Principles of UX/UI Design | Capstone (React App),Taught by Meta Staff
Web Design for Everybody: Basics of Web Development & Coding,4.7 out of 5 stars,35K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/web-design,,"HTML and CSS, Browser Compatibility, Interactive Design, Javascript, Usability, Web Content Accessibility Guidelines, Web Design and Development, Application Frameworks, Front-End Web Development, Bootstrap (Front-End Framework), Cascading Style Sheets (CSS), Web Development",Introduction to HTML5 | Introduction to CSS3 | Interactivity with JavaScript | Advanced Styling with Responsive Design | Web Design for Everybody Capstone,"Charles Russell Severance, Colleen van Lent, Ph.D., University of Michigan"
Java Class Library,4.7 out of 5 stars,180 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/java-class-library,7 modules,"Object Oriented Programming (OOP), Data Structures, File Management, Java Platform Enterprise Edition (J2EE), Java Programming, Debugging, Spring Framework",Course Overview | Java Generics | Java Collections | Exception Handling | Input and Output | Enums | Annotations,"Evan Bergman, Noel J. Bergman"
Enterprise Java Beans (EJBs) and the Jakarta Persistence API (JPA),4.8 out of 5 stars,53 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/enterprise-java-beans-jakarta-persistence-api,4 modules,"Application Servers, Object-Relational Mapping, Java, Business Logic, Middleware, Enterprise Architecture, Application Deployment, Server Side, Transaction Processing, Java Platform Enterprise Edition (J2EE)",Enterprise Java Beans (EJB) | EJB  Interceptors | Stateful Session Beans and JPA | Message Driven Beans (MDB),"Derek Parsons, Ed Lance"
Introduction to Java as a Second Language,4.4 out of 5 stars,82 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/intro-java-second-language,5 modules,"Eclipse (Software), Web Applications, Development Environment, Java, Software Installation, Program Development, Java Programming, Virtual Machines, Computer Programming, Object Oriented Programming (OOP)","Java Foundations | Building the Java Devlopment Environment | Java Classes and Objects | Instantiation, the Constructor, the Main Function and Objects | Additional Classes and Concatenation",Jim Sullivan
Unit Testing in Java,4.5 out of 5 stars,24 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/unit-testing-in-java,,"Code Coverage, Java, Test Driven Development (TDD), Java Programming, JUnit, Test Case, Software Development, Software Engineering, Unit Testing, Software Testing",,"Emma Martin, Coursera Project Network"
Java Programming: Build a Recommendation System,4.7 out of 5 stars,647 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/java-programming-recommender,5 modules,"Hypertext Markup Language (HTML), Data Analysis, Data Structures, Object Oriented Programming (OOP), Java, Data Processing, Java Programming, Software Design, Software Design Patterns, Data Wrangling, AI Personalization, Algorithms","Introducing the Recommender | Simple Recommendations | Interfaces, Filters, Database | Weighted Averages | Farewell","Robert Duvall, Owen Astrachan, Andrew D. Hilton, Susan H. Rodger, Duke University"
Java Primitive Types to Calculate Expenses,4.6 out of 5 stars,7 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/java-primitive-types-to-calculate-expenses,,"Programming Principles, Computer Programming, Data Storage, Application Development, Algorithms, Java, User Story, Java Programming",,"David Dalsveen, Coursera Project Network"
برمجة Java: حل المشكلات باستخدام البرامج,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/java-programming-ar,5 modules,"Algorithms, Java, Data Analysis Software, Program Development, Debugging, Data Import/Export, Integrated Development Environments, Software Design, Programming Principles, Computer Programming, Object Oriented Programming (OOP)",ÙÙØ¯ÙØ© ÙÙØ¯ÙØ±Ø© | Ø£Ø³Ø§Ø³ÙØ§Øª Ø¨ÙØ§Ø¡ Ø¬ÙÙØ© Java ÙØ¯ÙØ§ÙØªÙØ§ | Ø§ÙØ³ÙØ§Ø³Ù ÙÙ Java | ÙÙÙØ§Øª CSV ÙØ§ÙØ¥Ø­ØµØ§Ø¦ÙØ§Øª Ø§ÙØ£Ø³Ø§Ø³ÙØ© ÙÙ Java | ÙØ´Ø±ÙØ¹ ØµØºÙØ±: Ø£Ø³ÙØ§Ø¡ Ø§ÙÙÙØ§ÙÙØ¯,"Owen Astrachan, Robert Duvall, Andrew D. Hilton, Susan H. Rodger, Duke University"
Object-Oriented Programming and Java Fundamentals,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-object-oriented-programming-and-java-fundamentals-e66rj,7 modules,"Data Structures, Debugging, Java, Object Oriented Design, Computer Programming, Java Programming, Object Oriented Programming (OOP), Programming Principles",Introduction to Object-Oriented Programming | Primitive Data Types and Alternatives | Conditionals | Loops | Reference Types | Arrays and ArrayLists | Object-Oriented Programming Again,Packt - Course Instructors
Introduction à la programmation orientée objet (en Java),4.7 out of 5 stars,316 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/programmation-orientee-objet-java,7 modules,"Debugging, Computer Programming, Java, Object Oriented Programming (OOP), Software Design, Object Oriented Design, Java Programming",Introduction Ã  la Programmation OrientÃ©e Objet | Constructeurs | HÃ©ritage | Polymorphisme (modificateur abstract) ; le modificateur final | Le modificateur static ; Interfaces | Gestion des exceptions | Etude de cas,"Jean-CÃ©dric Chappelier, Jamila Sam, Ãcole Polytechnique FÃ©dÃ©rale de Lausanne"
Database Management with Java and SQL,4.6 out of 5 stars,21 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/database-management-with-java-and-sql,4 modules,"Database Management, Database Design, Java Programming, User Interface (UI), Java, Software Development, Query Languages, Relational Databases, SQL, Data Access, MySQL, Database Application, UI Components, Databases",Introduction to databases | Databases and Java | Displaying data | Final project and assessment: Data structures and algorithms,
Introduction to Front-End Development,4.8 out of 5 stars,13K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-front-end-development,4 modules,"Web Design and Development, HTML and CSS, Web Development Tools, Bootstrap (Front-End Framework), Responsive Web Design, Front-End Web Development, Javascript, User Interface (UI), React.js, Web Applications, JavaScript Frameworks",Get started with web development | Introduction to HTML and CSS | UI Frameworks | End-of-Course Graded Assessment,Taught by Meta Staff
Java Fundamentals - Getting Started with Java,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-java-fundamentals-getting-started-with-java-aizth,4 modules,"Object Oriented Programming (OOP), Linux, Software Development Life Cycle, Command-Line Interface, Program Development, Integrated Development Environments, Computer Programming, Development Environment, Java, Software Development",Introduction | Welcome to JAVA | Lab Setup | Java Basics,Packt - Course Instructors
برمجة Java: المصفوفات، والقوائم، والبيانات المصنفة,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/java-programming-arrays-lists-data-ar,5 modules,"Algorithms, Encryption, Computer Programming, File Management, Web Applications, Software Engineering, Java, Data Structures, Object Oriented Programming (OOP), Cryptography, Data Import/Export",ÙØ±Ø­Ø¨ÙØ§ | Ø§ÙØªØ´ÙÙØ±: Ø§ÙØ­ÙØ§Ø¸ Ø¹ÙÙ Ø³Ø±ÙØ© Ø§ÙÙØ¹ÙÙÙØ§Øª | GladLibs: ÙØµØµ ÙÙ Ø§ÙÙÙØ§ÙØ¨ | Ø³Ø¬ÙØ§Øª Ø®Ø§Ø¯Ù Ø§ÙÙÙØ¨: ÙÙ Ø§ÙØ³Ø¬ÙØ§Øª Ø¥ÙÙ Ø§ÙØ²ÙØ§Ø±Ø§Øª | ÙØ´Ø±ÙØ¹ ØµØºÙØ±: Ø´ÙØ±Ø© ÙØ¬ÙÙØ±,"Andrew D. Hilton, Robert Duvall, Owen Astrachan, Susan H. Rodger, Duke University"
Introduction to Programming with MATLAB,4.8 out of 5 stars,18K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/matlab,9 modules,"Software Design, Mathematical Software, Computer Programming, Data Structures, Development Environment, Algorithms, Plot (Graphics), Data Management, Problem Solving, Programming Principles, UI Components, Data Import/Export, Computer Science, File Management, Matlab, Engineering Calculations, Debugging",Course Pages | The MATLAB Environment | Matrices and Operators | Functions | Programmer's Toolbox | Selection | Loops | Data Types | File Input/Output,"Akos Ledeczi, Mike Fitzpatrick, Vanderbilt University"
Web Applications for Everybody,4.7 out of 5 stars,9.3K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/web-applications,,"Database Design, Database Development, jQuery, Ajax, PHP (Scripting Language), Javascript, Authentications, SQL, Debugging, Web Applications, MySQL, Web Development","Building Web Applications in PHP | Introduction to Structured Query Language (SQL) | Building Database Applications in PHP | JavaScript, jQuery, and JSON","Charles Russell Severance, University of Michigan"
Introduction to Software Development,4.7 out of 5 stars,210 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-software-development,4 modules,"Integrated Development Environments, Java, Object Oriented Programming (OOP), Programming Principles, Software Development, Java Programming, Program Development, Development Environment, Software Engineering, Software Development Life Cycle",Getting started with Java | Control flow: Statements and loops | Object-oriented programming basics | Final project and assessment: Introduction to software development,
Meta React,4.7 out of 5 stars,3.4K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/meta-react-specialization,,"HTML and CSS, UI Components, Javascript, Software Design Patterns, Event-Driven Programming, React.js, Unit Testing, Jest (JavaScript Testing Framework), Integration Testing, Web Applications, Front-End Web Development, Application Programming Interface (API)",React Basics | Advanced React,Taught by Meta Staff
Java Database Connectivity (JDBC) Introduction,4.6 out of 5 stars,37 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/java-database-connectivity-introduction,2 modules,"Java, Database Management, Data Access, SQL, Relational Databases, JUnit, Object Oriented Programming (OOP), Java Programming, Databases, Database Design",Connecting to a Database | More Statements,Derek Parsons
Building Modern Distributed Systems with Java,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-building-modern-distributed-systems-with-java-fpk3r,5 modules,"Transaction Processing, Servers, Load Balancing, Java, Remote Access Systems, Service Management, Microservices, Event-Driven Programming, NoSQL, Scalability, Software Architecture, Middleware, Distributed Computing, Databases",Concepts of Distributed Systems | Remote Procedure Call | Distributed Databases | Cluster Coordination | Distributed Messaging Systems,Packt - Course Instructors
"Programming Foundations with JavaScript, HTML and CSS",4.6 out of 5 stars,15K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/duke-programming-web,5 modules,"Web Development, Computational Thinking, Computer Programming, Cascading Style Sheets (CSS), Web Design, Javascript, Programming Principles, Hypertext Markup Language (HTML), Algorithms, Image Analysis, Debugging, HTML and CSS",Welcome | Designing a Web Page with HTML and CSS | Algorithms and Programming Concepts | JavaScript for Web Pages | MiniProject: Image Filters on the Web,"Susan H. Rodger, Robert Duvall, Owen Astrachan, Andrew D. Hilton, Duke University"
APIs in Java: Call and Integrate an API,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/apis-java-call-integrate-api,,"Restful API, Java Programming, Software Design, Application Programming Interface (API), Mobile Development, Web Development, Postman API Platform, Eclipse (Software), Apache Maven, Cloud API, Java",,"Mohammed Al Mousa, Coursera Project Network"
Introduction To Java Database Connectivity - JDBC,4.4 out of 5 stars,83 reviews,Advanced · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/java-database-connectivity,,"Data Access, Java Programming, Java, Software Development, Database Application, Database Development, MySQL, Computer Programming, Data Storage, Databases",,"Piroz Amin, Coursera Project Network"
Selenium WebDriver with Java and Frameworks for all levels,4.4 out of 5 stars,9 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-selenium-webdriver-with-java-basics-to-advanced-and-frameworks,,"Browser Compatibility, Cucumber (Software), Software Testing, CI/CD, Apache Maven, Continuous Integration, GitHub, Java Programming, Application Frameworks, Git (Version Control System), Behavior-Driven Development, Test Execution Engine",Foundations of Selenium WebDriver and Java for Automation | Advanced Selenium WebDriver Techniques and Framework Design | Selenium Integration with CI/CD & Advanced Testing | Mastering Java and Advanced Tools for Selenium Automation,Packt - Course Instructors
Create a Record of Students using Abstraction in Java,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/create-a-record-of-students-using-abstraction-in-java,,"Record Keeping, Java Programming, Java, Object Oriented Programming (OOP), Object Oriented Design",,"Dr. Chao Mbogho, Coursera Project Network"
Learn Automation Testing with Java and Selenium Webdriver,4.6 out of 5 stars,17 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-learn-automation-testing-with-java-and-selenium-webdriver,,"HTML and CSS, Eclipse (Software), Browser Compatibility, Automation, Software Testing, Programming Principles, Continuous Integration, Object Oriented Design, Integrated Development Environments, Java Programming, JUnit, Development Environment",Introduction to Java and Programming Basics | Object-Oriented Programming and Java Fundamentals | Advanced Java Concepts and Collections | Selenium Automation and Testing Frameworks,Packt - Course Instructors
Java Development with Databases,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/java-development-with-databases,4 modules,"Query Languages, SQL, Back-End Web Development, NoSQL, Object-Relational Mapping, Spring Boot, Database Design, Java Programming, Relational Databases, Databases, Hibernate (Java), Database Management, Java, Data Access, Restful API, Database Development, Software Development",Fundamentals of Databases and JDBC | Spring Boot for Database Applications | Hibernate and Other Databases | Final Project and Course Wrap-Up,"Skill-Up EdTech Team, SkillUp EdTech"
Create a Supermarket app using Java OOP,4.5 out of 5 stars,106 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/java-oop-supermarket-app,,"Application Development, Java Programming, Java, Software Testing, Software Design, Object Oriented Programming (OOP)",,"Mahmoud Ashmawy, Coursera Project Network"
Software Design and Architecture,4.6 out of 5 stars,3.9K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/software-design-architecture,,"Software Architecture, Microservices, Systems Architecture, Model View Controller, Software Design Patterns, Object Oriented Design, Web Services, Software Systems, Restful API, Software Development, Simple Object Access Protocol (SOAP), Solution Architecture",Object-Oriented Design | Design Patterns | Software Architecture | Service-Oriented Architecture,"Kenny Wong, University of Alberta"
Projet de programmation (en Java),4.8 out of 5 stars,24 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/projet-programmation-java,7 modules,"Simulations, Software Design, User Interface (UI), Java, Algorithms, Software Design Patterns, Program Development, Integrated Development Environments, Object Oriented Programming (OOP), Software Engineering, Computer Programming",Mise en place et premiÃ¨res classes | Environnement et nourriture | DÃ©placement des animaux | Fourmis (1/3) | FOURMIS (2/3) | Fourmis (3/3) | Termites et combats,"Jean-CÃ©dric Chappelier, Jamila Sam, Ãcole Polytechnique FÃ©dÃ©rale de Lausanne"
Core Java - Design Patterns,4.7 out of 5 stars,26 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/core-java-design-patterns,1 module,"Maintainability, Software Design Patterns, Scalability, Software Architecture, Java Platform Enterprise Edition (J2EE), Object Oriented Programming (OOP), Java, Software Design",Comprehensive Design Patterns in Java,
Functional Programming with Java and Threads,4.1 out of 5 stars,12 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/functional-programming-with-java-and-threads,4 modules,"Algorithms, Scalability, Open Source Technology, Java Programming, Programming Principles, IntelliJ IDEA, Integrated Development Environments, Object Oriented Programming (OOP), Functional Design, Java, Computer Programming",Overview of Java Object-Oriented and Functional Programming | Java Functional Programming with Lambda Expressions and Method References | Java Functional Interfaces | Java Thread Objects and Functional Programming,"Dr. Jules White, Dr. Douglas C. Schmidt, Vanderbilt University"
Exploiting and Securing Vulnerabilities in Java Applications,4.4 out of 5 stars,65 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/exploiting-securing-vulnerabilities-java-applications,4 modules,"Vulnerability Assessments, Open Web Application Security Project (OWASP), Secure Coding, Git (Version Control System), JSON, Authorization (Computing), Java, Docker (Software), Penetration Testing, Dependency Analysis, Authentications, Java Programming, Application Security",Setup and Introduction to Cross Site Scripting Attacks | Injection Attacks | Authentication and Authorization | Dangers of Vulnerable Components and Final Project,"Joubin Jabbari, University of California, Davis"
AI Agent Architecture in Java with Generative AI,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/ai-agents-architecture-java,5 modules,"Business Logic, Secure Coding, Persona Development, Large Language Modeling, Java, Software Design Documents, ChatGPT, Agentic systems, Generative AI, OpenAI, Collaborative Software, Prompt Engineering, Artificial Intelligence",Extending AI Agents with Self-Prompting | AI Agent Design Principles & Safety | Multi-Agent Systems | Dependency Injection for Tools | Approaches to Improving AI Agent Reasoning,"Dr. Jules White, Vanderbilt University"
Responsive Website Development and Design,4.5 out of 5 stars,7.6K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/website-development,,"HTML and CSS, User Experience Design, Persona (User Experience), jQuery, Javascript, User Accounts, Human Computer Interaction, Usability, Web Applications, Interactive Data Visualization, Bootstrap (Front-End Framework), Interaction Design","Responsive Website Basics: Code with HTML, CSS, and JavaScript | Responsive Web Design | Introduction to Meteor.js Development | Web Application Development with JavaScript and MongoDB | Responsive Website Tutorial and Examples | Responsive Website Development and Design Capstone","Prof Marco Gillies, Dr James Ohene-Djan, Dr Matthew Yee-King, Dr Mick Grierson, Dr Kate Devlin, University of London, Goldsmiths, University of London"
"JavaScript Programming with React, Node & MongoDB",4.4 out of 5 stars,1.3K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/javascript-programming-with-react-node-mongodb,,"UI Components, Ajax, Javascript, Authentications, Node.JS, React.js, Cloud Applications, React Redux, Application Deployment, Debugging, Web Applications, Front-End Web Development",JavaScript Programming Essentials | Developing Front-End Apps with React | Developing Back-End Apps with Node.js and Express | Node.js & MongoDB: Developing Back-end Database Applications,"IBM Skills Network Team, Sachin Jambur, Richa Arora, Upkar Lidder, Ramanujam Srinivasan"
Data Structures,4.6 out of 5 stars,5.5K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/data-structures,6 modules,"Data Structures, Theoretical Computer Science, Computer Programming, File Management, C++ (Programming Language), Algorithms, Programming Principles, Data Storage",Basic Data Structures | Dynamic Arrays and Amortized Analysis | Priority Queues and Disjoint Sets | Hash Tables | Binary Search Trees | Binary Search Trees 2,"Neil Rhodes, Daniel M Kane, Michael Levin, Alexander S. Kulikov, University of California San Diego"
"Build a Portfolio Website with HTML, CSS, and JavaScript",4.2 out of 5 stars,95 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/showcase-build-a-portfolio-website-html-css-javascript,,"Web Development, Hypertext Markup Language (HTML), Javascript, Front-End Web Development, Web Design, Cascading Style Sheets (CSS), Web Design and Development, Responsive Web Design, Web Content, HTML and CSS",,Coursera Project Network
Advanced Java Programming and Web Development,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-advanced-java-programming-and-web-development-xl6zx,12 modules,"Programming Principles, Test Automation, Cascading Style Sheets (CSS), Debugging, Extensible Markup Language (XML), Web Development Tools, File Management, Java Programming, Selenium (Software), Web Applications, Apache",Regular Expressions | Exception Handling | Date and Time Operations (Rev Java 8) | Working with Text Files - Apache Commons Input/Output (IO) | Working with Excel Files - Apache Poor Obfuscation Implementation (POI) | Selenium WebDriver Introduction | Element Locaters | XPath | XPath Axes | Cascading Style Sheets (CSS) Selectors | Working with Element Collections | Getting Details from Web Page for Validation Purpose,Packt - Course Instructors
Programación Orientada a Objetos con Java,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/programacion-orientada-a-objetos-con-java,4 modules,"Object Oriented Design, Software Design Patterns, Object Oriented Programming (OOP), Programming Principles, Java",Los conceptos fundamentales de la POO | Relaciones entre objetos | Herencia | Herencia y polimorfismo,"Guido Chiesa, Universidad de Palermo"
React Basics,4.7 out of 5 stars,2.4K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/react-basics,4 modules,"Front-End Web Development, UI Components, Application Development, Javascript, Mobile Development, React.js, HTML and CSS, Web Applications, Event-Driven Programming","React Components | Data and State | Navigation, Updating and Assets in React.js | Your first React app",Taught by Meta Staff
FPGA Design for Embedded Systems,4.5 out of 5 stars,1.7K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/fpga-design,,"System Design and Implementation, Eclipse (Software), Application Specific Integrated Circuits, Embedded Systems, Programming Principles, Technical Design, Schematic Diagrams, Integrated Development Environments, Electronic Systems, Computer Architecture, Development Testing, Hardware Architecture",Introduction to FPGA Design for Embedded Systems | Hardware Description Languages for FPGA Design | FPGA Softcore Processors and IP Acquisition | FPGA Capstone:  Building FPGA Projects,"Timothy Scherr, Benjamin Spriggs, University of Colorado Boulder"
Introduction to CSS3,4.8 out of 5 stars,9.6K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introcss,5 modules,"User Interface (UI), Web Design, Debugging, Web Development, Web Design and Development, Web Content Accessibility Guidelines, Javascript, HTML and CSS, Responsive Web Design, Hypertext Markup Language (HTML), Cascading Style Sheets (CSS)","Week One: Getting Started with Simple Styling | Week Two: Advanced Selectors, Display, and Designing for Accessibility | Week Three: The Box Model and Positioning | Week Four: Pseudo-classes, Pseudo-elements, and a Final Project | Week Five: Where To Go From Here?","Colleen van Lent, Ph.D., Charles Russell Severance, University of Michigan"
برمجة Java: إنشاء نظام ترشيح,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/java-programming-recommender-ar,5 modules,"Algorithms, User Interface (UI), Software Design, Object Oriented Programming (OOP), Data Analysis Software, Data Structures, Data Management, Computer Programming, Databases, Java",ØªÙØ¯ÙÙ Ø§ÙÙØ±Ø´ÙØ­ | ØªØ±Ø´ÙØ­Ø§Øª Ø¨Ø³ÙØ·Ø© | Ø§ÙÙØ§Ø¬ÙØ§ØªØ ÙØ¹ÙØ§ÙÙ Ø§ÙØªØµÙÙØ©Ø ÙÙØ§Ø¹Ø¯Ø© Ø§ÙØ¨ÙØ§ÙØ§Øª | Ø§ÙÙØ¤Ø´Ø±Ø§Øª Ø§ÙÙØ±Ø¬Ø­Ø© | Ø§ÙÙØ¯Ø§Ø¹,"Robert Duvall, Owen Astrachan, Andrew D. Hilton, Susan H. Rodger, Duke University"
