課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Clean and analyze social media usage data with Python,4.1 out of 5 stars,32 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/analyze-social-media-python,,"Web Scraping, Seaborn, Python Programming, Marketing Analytics, Data Visualization, Data Wrangling, Matplotlib, Trend Analysis, Social Media Marketing, Data Cleansing, Data Analysis, Pandas (Python Package), Jupyter, Text Mining, Social Media, Exploratory Data Analysis",,Coursera Project Network
Compose and Program Music in Python using Earsketch,4.5 out of 5 stars,456 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/compose-program-music-in-python-using-earsketch,,"Program Development, Music, Computer Programming, Musical Composition, Programming Principles, Python Programming",,"Stacey Shanklin-Langford, Coursera Project Network"
Object-Oriented Programming in Python,4 out of 5 stars,18 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/object-oriented-programming-in-python,,"Computer Programming, Programming Principles, Software Engineering, Object Oriented Programming (OOP), Object Oriented Design, Python Programming",,"Noah Gift, Duke University"
Building Generative AI-Powered Applications with Python,4.7 out of 5 stars,194 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/building-gen-ai-powered-applications,7 modules,"Generative AI, HTML and CSS, Artificial Intelligence and Machine Learning (AI/ML), Web Development, IBM Cloud, Large Language Modeling, Application Development, Flask (Web Framework), Python Programming, Prompt Engineering, Natural Language Processing, OpenAI, Web Applications",Image Captioning with Generative AI | Create Your Own ChatGPT-Like Website | Create a Voice Assistant | Generative AI-Powered Meeting Assistant | Summarize Your Private Data with Generative AI and RAG | Babel Fish (Universal Language Translator) with LLM and STT TTS | [Bonus] Module 7: Build an AI Career Coach,"IBM Skills Network Team, Sina Nazeri"
Introduction to Portfolio Construction and Analysis with Python,4.8 out of 5 stars,1.4K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-portfolio-construction-python,4 modules,"Portfolio Management, Data Manipulation, Risk Management, Financial Modeling, Financial Analysis, Investment Management, Matplotlib, Asset Management, Probability Distribution, Pandas (Python Package), Risk Analysis, NumPy, Simulations, Python Programming",Analysing returns | An Introduction to Portfolio Optimization | Beyond Diversification | Introduction to Asset-Liability Management,"Vijay Vaidyanathan, PhD, EDHEC Business School"
Python for Data Analytics,4.6 out of 5 stars,9 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/python-for-data-analytics,5 modules,"Data Manipulation, Forecasting, Statistical Analysis, Time Series Analysis and Forecasting, Regression Analysis, Descriptive Statistics, Seaborn, Statistical Modeling, Jupyter, Data Visualization, Statistical Inference, Programming Principles, Matplotlib, Pandas (Python Package), Data Visualization Software, Python Programming, Exploratory Data Analysis",Programming fundamentals for data analytics | Data structures and descriptive statistics | Visualization | Inferential Statistics | Time series,Sean Barnes
Python and Pandas for Data Engineering,4.6 out of 5 stars,242 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-and-pandas-for-data-engineering-duke,4 modules,"Development Environment, Git (Version Control System), NumPy, Data Analysis Software, Version Control, Integrated Development Environments, Data Manipulation, Software Development Tools, Python Programming, Pandas (Python Package), Data Import/Export, Data Structures, Virtual Environment",Getting Started with Python | Essential Python | Data in Python: Pandas and Alternatives | Python Development Environments,"Kennedy Behrman, Alfredo Deza, Noah Gift, Duke University"
Statistics for Data Science with Python,4.5 out of 5 stars,438 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/statistics-for-data-science-python,9 modules,"Data Analysis, Jupyter, Statistical Hypothesis Testing, Pandas (Python Package), Correlation Analysis, Exploratory Data Analysis, Statistics, Probability Distribution, Matplotlib, Descriptive Statistics, Probability & Statistics, Regression Analysis, Statistical Analysis, Data Science, Probability, Data Visualization",Course Introduction and Python Basics | Introduction & Descriptive Statistics | Data Visualization | Introduction to Probability Distributions | Hypothesis testing | Regression Analysis | Project Case: Boston Housing Data | Final Exam | Other Resources,"Murtaza Haider, Aije Egwaikhide"
AI Agents and Agentic AI with Python & Generative AI,4.7 out of 5 stars,123 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/ai-agents-python,5 modules,"Interoperability, Software Development Tools, Software Documentation, Agentic systems, Application Development, Design Strategies, Prompt Engineering, OpenAI, Large Language Modeling, Prototyping, Systems Integration, Generative AI Agents, File Management","Agentic AI Concepts | AI Agents, Tools, Actions, & Language | GAME: A Conceptual Framework for AI Agents | Agent Tool Mangement | Rethinking How Software is Built in the Age of AI Agents","Dr. Jules White, Vanderbilt University"
Python for Finance: Investment Fundamentals & Data Analytics,N/A,N/A,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-python-for-finance-investment-fundamentals-and-data-analytics-zafvf,17 modules,"Simulations, Data Visualization, Regression Analysis, Financial Forecasting, Portfolio Management, Investment Management, Risk Management, Data Manipulation, Python Programming, Jupyter, Pandas (Python Package), Financial Modeling, NumPy, Statistical Analysis, Matplotlib, Risk Analysis",Welcome! Course Introduction | Introduction to Jupyter and Programming with Python | Python Variables and Data Types | Basic Python Syntax | More on Python Operators | Conditional Statements | Python Functions | Python Sequences | Using Iterations in Python | Advanced Python Tools | PART II FINANCE - Calculating and Comparing Rates of Return in Python | PART II Finance - Measuring Investment Risk | PART II Finance - Using Regressions for Financial Analysis | PART II Finance - Markowitz Portfolio Optimization | PART II Finance - The Capital Asset Pricing Model | PART II Finance - Multivariate Regression Analysis | PART II Finance - Monte Carlo Simulations as a Decision-Making Tool,Packt - Course Instructors
Practical Python for AI Coding 1,4.6 out of 5 stars,86 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/practical-python-for-ai-coding--preparation-for-coding,7 modules,"Data Manipulation, Computer Programming Tools, Artificial Intelligence, Development Environment, Data Structures, Artificial Intelligence and Machine Learning (AI/ML), Tensorflow, Jupyter, Program Development, Programming Principles, Python Programming, NumPy, Keras (Neural Network Library), Integrated Development Environments",Preparation for coding : Setting up AI coding environment | Basic concepts and rules of Python coding | Primitive data types | Control statements and iteration | Creating functions | Non-primitive data types: Lists and tuples | Non-primitive data types: Dictionaries and sets,"Youngsun Kwon, Korea Advanced Institute of Science and Technology(KAIST)"
Python for Genomic Data Science,4.3 out of 5 stars,1.8K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-genomics,4 modules,"Scripting Languages, Programming Principles, File Management, Data Structures, Python Programming, Bioinformatics, Data Manipulation, Scripting, Computer Programming, Jupyter, Data Processing",Week One | Week Two | Week Three | Week Four,"Mihaela Pertea, PhD, Steven Salzberg, PhD, Johns Hopkins University"
Selenium Python Automation Testing and Frameworks,4.5 out of 5 stars,15 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-selenium-python-automation-testing-from-scratch-and-frameworks,,"Software Design Patterns, Automation, Debugging, Development Environment, Hypertext Markup Language (HTML), Web Scraping, Other Programming Languages, File Management",Introduction to Python and Basic Selenium Setup | Advanced Selenium Techniques and Framework Introduction | Advanced Framework Development and Integration,Packt - Course Instructors
Programación para todos (Introducción a Python),4.8 out of 5 stars,248 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/python-es,7 modules,"Pseudocode, Computational Thinking, Debugging, Development Environment, Programming Principles, Python Programming, Computer Programming",CapÃ­tulo 1: Â¿Por quÃ© programamos? | InstalaciÃ³n y uso de Python | CapÃ­tulo 1: Por quÃ© programamos (continuaciÃ³n) | CapÃ­tulo 2: Variables y expresiones | CapÃ­tulo 3: CÃ³digo condicional | CapÃ­tulo 4: Funciones | CapÃ­tulo 5: Bucles e iteraciÃ³n,"Charles Russell Severance, University of Michigan"
Python for Genomic Data Science,4.3 out of 5 stars,1.8K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-genomics,4 modules,"Scripting Languages, Programming Principles, File Management, Data Structures, Python Programming, Bioinformatics, Data Manipulation, Scripting, Computer Programming, Jupyter, Data Processing",Week One | Week Two | Week Three | Week Four,"Mihaela Pertea, PhD, Steven Salzberg, PhD, Johns Hopkins University"
Introducción a la programación con Python,4.6 out of 5 stars,1.8K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduccion-python,4 modules,"Integrated Development Environments, Scripting, Debugging, Object Oriented Programming (OOP), Computer Programming, Virtual Environment, Development Environment, Python Programming, Software Installation",IntroducciÃ³n a la programaciÃ³n en Python | Variables y expresiones | Condicionales y funciones | Ciclos e iteraciÃ³n,"Agustin Olmedo, Universidad Austral"
Practical Python for AI Coding 1,4.6 out of 5 stars,86 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/practical-python-for-ai-coding--preparation-for-coding,7 modules,"Data Manipulation, Computer Programming Tools, Artificial Intelligence, Development Environment, Data Structures, Artificial Intelligence and Machine Learning (AI/ML), Tensorflow, Jupyter, Program Development, Programming Principles, Python Programming, NumPy, Keras (Neural Network Library), Integrated Development Environments",Preparation for coding : Setting up AI coding environment | Basic concepts and rules of Python coding | Primitive data types | Control statements and iteration | Creating functions | Non-primitive data types: Lists and tuples | Non-primitive data types: Dictionaries and sets,"Youngsun Kwon, Korea Advanced Institute of Science and Technology(KAIST)"
Selenium Python Automation Testing and Frameworks,4.5 out of 5 stars,15 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-selenium-python-automation-testing-from-scratch-and-frameworks,,"Software Design Patterns, Automation, Debugging, Development Environment, Hypertext Markup Language (HTML), Web Scraping, Other Programming Languages, File Management",Introduction to Python and Basic Selenium Setup | Advanced Selenium Techniques and Framework Introduction | Advanced Framework Development and Integration,Packt - Course Instructors
Introduction to Selenium,4.7 out of 5 stars,15 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/intro-to-selenium,1 module,"Cascading Style Sheets (CSS), Web Scraping, Automation, Browser Compatibility, Test Automation, Software Testing, Debugging, Selenium (Software), Test Case, Scripting",Introduction to Selenium,"Karlis Zars, Coursera Instructor Network"
Programación para todos (Introducción a Python),4.8 out of 5 stars,248 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/python-es,7 modules,"Pseudocode, Computational Thinking, Debugging, Development Environment, Programming Principles, Python Programming, Computer Programming",CapÃ­tulo 1: Â¿Por quÃ© programamos? | InstalaciÃ³n y uso de Python | CapÃ­tulo 1: Por quÃ© programamos (continuaciÃ³n) | CapÃ­tulo 2: Variables y expresiones | CapÃ­tulo 3: CÃ³digo condicional | CapÃ­tulo 4: Funciones | CapÃ­tulo 5: Bucles e iteraciÃ³n,"Charles Russell Severance, University of Michigan"
"Python Functions, Files, and Dictionaries",4.8 out of 5 stars,5.4K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/python-functions-files-dictionaries,5 modules,"Data Structures, Python Programming, File Management, Data Import/Export, Functional Design, Programming Principles, Debugging","Welcome, Files and CSV Output | Dictionaries and Dictionary Accumulation | Functions and Tuples | More Iteration and Advanced Functions | Sorting","Paul Resnick, Steve Oney, University of Michigan"
Python Data Visualization,4.6 out of 5 stars,544 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-visualization,4 modules,"Data Visualization Software, Package and Software Management, Software Installation, Data Mapping, Python Programming, Data Processing, Data Structures, Data Integration, Plot (Graphics), Scripting Languages, Software Documentation, Data Import/Export, Scripting",Week 1 | Week 2 | Week 3 | Week 4,"Scott Rixner, Joe Warren, Rice University"
An Introduction to Interactive Programming in Python (Part 1),4.8 out of 5 stars,3.3K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/interactive-python-1,5 modules,"Computer Programming, Programming Principles, Event-Driven Programming, Debugging, Python Programming, Interactive Design, Application Development, Game Design, Computer Graphics","Week 0 - Statements, expressions, variables | Week 1 - Functions, logic, conditionals | Week 2 - Event-driven programming, local/global variables | Week 3 - Canvas, drawing, timers | Week 4 - Lists, keyboard input, the basics of modeling motion","John Greiner, Stephen Wong, Scott Rixner, Joe Warren, Rice University"
Using Databases with Python,4.8 out of 5 stars,21K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/python-databases,5 modules,"SQL, Object Oriented Programming (OOP), Python Programming, Object-Relational Mapping, Data Modeling, Web Scraping, Data Visualization Software, Application Programming Interface (API), Data Processing, Database Management, Databases, Relational Databases, Database Design",Object Oriented Python | Basic Structured Query Language | Data Models and Relational SQL | Many-to-Many Relationships in SQL | Databases and Visualization,"Charles Russell Severance, University of Michigan"
"Capstone: Retrieving, Processing, and Visualizing Data with Python",4.7 out of 5 stars,14K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/python-data-visualization,7 modules,"Data Processing, Algorithms, Exploratory Data Analysis, Data Visualization Software, Unstructured Data, Data Collection, Data Analysis, Python Programming, Web Scraping, Data Visualization, Data Manipulation",Welcome to the Capstone | Building a Search Engine | Exploring Data Sources (Project) | Spidering and Modeling Email Data | Accessing New Data Sources (Project) | Visualizing Email Data | Visualizing new Data Sources (Project),"Charles Russell Severance, University of Michigan"
Python Data Representations,4.7 out of 5 stars,1.1K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-representation,4 modules,"Program Development, Debugging, Scripting, Data Storage, Development Environment, Python Programming, Scripting Languages, File Management, Data Structures",Strings | Basics of Lists | List Manipulation | File Access,"Scott Rixner, Joe Warren, Rice University"
Data Science Foundations,4.6 out of 5 stars,113K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/data-science-foundations,,"Pseudocode, Machine Learning, Data Import/Export, Predictive Modeling, Unsupervised Learning, Jupyter, Computer Programming Tools, Pandas (Python Package), Data Literacy, Correlation Analysis, Data Visualization Software, NumPy","The Data Science Profession â Student View | What is Data Science? | Tools for Data Science | Problems, Algorithms and Flowcharts | Python for Data Science, AI & Development | Statistics and Clustering in Python | Data Science Project Capstone: Predicting Bicycle Rental | Python Project for Data Science","Romeo Kienzler, Robert Zimmer, Joseph Santarcangelo, Alex Aklson, Rav Ahuja, Azim Hirjani, Aije Egwaikhide, Svetlana Levitan, University of London"
Advanced Python - Reconnaissance,4.4 out of 5 stars,52 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-in-recon,3 modules,"Python Programming, Automation, Network Analysis, Cyber Operations, Penetration Testing, MITRE ATT&CK Framework, Authentications, Cybersecurity, Scripting",Introduction to Advanced Python for Cybersecurity | Performing Reconnaissance | Gaining Initial Access,Howard Poston
Advanced Python Scripting for Cybersecurity,4.5 out of 5 stars,73 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/advanced-python-scripting-for-cybersecurity,,"Threat Detection, Automation, Network Analysis, Penetration Testing, System Programming, Cybersecurity, Network Monitoring, Network Security, Scripting, TCP/IP, MITRE ATT&CK Framework, Cyber Operations",Advanced Python - Reconnaissance | Establishing Command-and-Control and Finding Credentials | Defensive Python,Howard Poston
Applied Text Mining in Python,4.2 out of 5 stars,3.8K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-text-mining,4 modules,"Supervised Learning, Data Processing, Data Cleansing, Python Programming, Unsupervised Learning, Text Mining, Data Manipulation, Feature Engineering, Natural Language Processing, Machine Learning Algorithms, Unstructured Data",Module 1: Working with Text in Python | Module 2: Basic Natural Language Processing | Module 3: Classification of Text | Module 4: Topic Modeling,"VG Vinod Vydiswaran, University of Michigan"
Understanding and Visualizing Data with Python,4.7 out of 5 stars,2.7K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/understanding-visualization-data,4 modules,"Python Programming, Sampling (Statistics), Statistics, Data Analysis, Statistical Methods, Statistical Inference, Statistical Analysis, Descriptive Statistics, Data Visualization, NumPy, Histogram, Data Visualization Software, Statistical Visualization, Data Collection, Jupyter, Exploratory Data Analysis, Probability & Statistics, Matplotlib",WEEK 1 - INTRODUCTION TO DATA | WEEK 2 - UNIVARIATE DATA | WEEK 3 - MULTIVARIATE DATA | WEEK 4 - POPULATIONS AND SAMPLES,"Brenda Gunderson, Brady T. West, Kerby Shedden, University of Michigan"
Introduction to Data Science,4.6 out of 5 stars,99K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/introduction-data-science,,"Query Languages, Cloud Computing, Data Analysis Software, Jupyter, Computer Programming Tools, Software Development Tools, Peer Review, Data Literacy, Big Data, SQL, GitHub, Data Science",What is Data Science? | Tools for Data Science | Data Science Methodology | Databases and SQL for Data Science with Python,"Romeo Kienzler, Polong Lin, Alex Aklson, Rav Ahuja, Hima Vasudevan, Aije Egwaikhide, Svetlana Levitan"
"Applied Plotting, Charting & Data Representation in Python",4.5 out of 5 stars,6.3K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-plotting,4 modules,"Scientific Visualization, Data Manipulation, Matplotlib, Histogram, Data Visualization Software, Statistical Visualization, NumPy, Data Presentation, Scatter Plots, Data Visualization, Visualization (Computer Graphics), Pandas (Python Package), Python Programming, Graphing, Interactive Data Visualization",Module 1: Principles of Information Visualization | Module 2: Basic Charting | Module 3: Charting Fundamentals | Module 4: Applied Visualizations,"Christopher Brooks, University of Michigan"
IBM DevOps and Software Engineering,4.6 out of 5 stars,60K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/devops-and-software-engineering,,"Application Deployment, Flask (Web Framework), Linux Commands, Continuous Integration, Kubernetes, CI/CD, Open Web Application Security Project (OWASP), Data Import/Export, Cloud Computing Architecture, Software Development Life Cycle, Software Engineering, Jenkins","Introduction to DevOps | Introduction to Cloud Computing | Introduction to Agile Development and Scrum | Introduction to Software Engineering | Getting Started with Git and GitHub | Hands-on Introduction to Linux Commands and Shell Scripting | Python for Data Science, AI & Development | Developing AI Applications with Python and Flask | Introduction to Containers w/ Docker, Kubernetes & OpenShift | Application Development using Microservices and Serverless | Introduction to Test and Behavior Driven Development | Continuous Integration and Continuous Delivery (CI/CD) | Application Security for Developers and DevOps Professionals | Monitoring and Observability forÂ Development and DevOps | DevOps Capstone Project","John Rofrano, Abhishek Gagneja, Joseph Santarcangelo, Rav Ahuja, Upkar Lidder, Lavanya Thiruvali Sunderarajan, Alex Parker, Ramesh Sannareddy, Sam Prokopchuk, Bethany Hudnutt, Ramanujam Srinivasan"
Data Collection and Processing with Python,4.7 out of 5 stars,4K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-collection-processing-python,4 modules,"Data Transformation, Python Programming, Data Processing, Data Collection, Data Structures, Web Scraping, Data Manipulation, JSON, Restful API, Application Programming Interface (API)","Introduction | Nested Data and Nested Iteration | Map, Filter, and List Comprehensions | Internet APIs","Paul Resnick, University of Michigan"
Automating Real-World Tasks with Python,4.8 out of 5 stars,2.9K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/automating-real-world-tasks-python,5 modules,"Automation, Debugging, Scripting, Stress Management, Professional Development, Python Programming, Restful API, Application Programming Interface (API), JSON, Web Services",Manipulating images | Interacting with web services | Automatic output generation | Putting it all together | Career resources,
Introduction to Python,4.3 out of 5 stars,24 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-python-1,5 modules,"Computer Programming, Programming Principles, Software Engineering, Integrated Development Environments, Python Programming, Development Environment, Scripting",Specialization Introduction | Module 1: Course Introduction | Module 2: Input-Output Process in Python | Module 3: Control Structures in Python | Module 4: How to Implement Functions in Python,"Adwith Malpe, Arizona State University"
Applied Data Science,4.6 out of 5 stars,59K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/applied-data-science,,"Data Manipulation, Machine Learning, Data Visualization, Data Import/Export, Predictive Modeling, Interactive Data Visualization, Pandas (Python Package), Data Wrangling, Data Visualization Software, Data Transformation, Plotly, Web Scraping","Python for Data Science, AI & Development | Python Project for Data Science | Data Analysis with Python | Data Visualization with Python | Applied Data Science Capstone","Dr. Pooja, Joseph Santarcangelo, Saishruthi Swaminathan, Azim Hirjani, Yan Luo"
Introduction to Python,4.3 out of 5 stars,24 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-python-1,5 modules,"Computer Programming, Programming Principles, Software Engineering, Integrated Development Environments, Python Programming, Development Environment, Scripting",Specialization Introduction | Module 1: Course Introduction | Module 2: Input-Output Process in Python | Module 3: Control Structures in Python | Module 4: How to Implement Functions in Python,"Adwith Malpe, Arizona State University"
IBM Back-End Development,4.6 out of 5 stars,49K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-backend-development,,"Application Deployment, Flask (Web Framework), Object-Relational Mapping, Linux Commands, Software Architecture, Kubernetes, Open Web Application Security Project (OWASP), Data Import/Export, Software Development Life Cycle, Bash (Scripting Language), Shell Script, Development Environment","Introduction to Software Engineering | Getting Started with Git and GitHub | Hands-on Introduction to Linux Commands and Shell Scripting | Python for Data Science, AI & Development | Developing AI Applications with Python and Flask | Django Application Development with SQL and Databases | Introduction to Containers w/ Docker, Kubernetes & OpenShift | Application Development using Microservices and Serverless | Application Security for Developers and DevOps Professionals | Monitoring and Observability forÂ Development and DevOps | Back-end Application Development Capstone Project","John Rofrano, IBM Skills Network Team, Abhishek Gagneja, Joseph Santarcangelo, Rav Ahuja, Upkar Lidder, Lavanya Thiruvali Sunderarajan, Alex Parker, Yan Luo, Ramesh Sannareddy, Sam Prokopchuk, Bethany Hudnutt, Ramanujam Srinivasan"
Data Engineering Foundations,4.6 out of 5 stars,57K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/data-engineering-foundations,,"Data Store, Database Design, Data Pipelines, IBM DB2, Data Import/Export, Data Architecture, Database Management Systems, Big Data, Data Governance, SQL, Data Transformation, Web Scraping","Introduction to Data Engineering | Python for Data Science, AI & Development | Python Project for Data Engineering | Introduction to Relational Databases (RDBMS) | Databases and SQL for Data Science with Python","Abhishek Gagneja, Joseph Santarcangelo, Rav Ahuja, Hima Vasudevan, Sandip Saha Joy, Priya Kapoor, Ramesh Sannareddy"
Python: A Guided Journey from Introduction to Application,3.9 out of 5 stars,56 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/python-a-guided-journey-from-introduction-to-application,,"Machine Learning, Generative AI, Unsupervised Learning, Integrated Development Environments, Deep Learning, Applied Machine Learning, Object Oriented Design, Pandas (Python Package), Event-Driven Programming, Image Analysis, Development Environment, Supervised Learning",Introduction to Python | Data Analysis and Visualization with Python | Object-Oriented Programming and GUI with Python | Introduction to Machine Learning with Python,"Steven Osburn, Adwith Malpe, Arizona State University"
Applied Software Engineering Fundamentals,4.6 out of 5 stars,48K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/software-engineering-fundamentals,,"Application Deployment, Flask (Web Framework), Linux Commands, Software Architecture, Data Import/Export, Version Control, Software Development Life Cycle, Bash (Scripting Language), Shell Script, Unit Testing, Linux, Development Environment","Introduction to Software Engineering | Getting Started with Git and GitHub | Hands-on Introduction to Linux Commands and Shell Scripting | Python for Data Science, AI & Development | Developing AI Applications with Python and Flask","Abhishek Gagneja, Joseph Santarcangelo, Rav Ahuja, Upkar Lidder, Lavanya Thiruvali Sunderarajan, Ramesh Sannareddy, Sam Prokopchuk, Bethany Hudnutt"
Llama for Python Programmers,4.7 out of 5 stars,15 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/llama-for-python-programmers,3 modules,"Open Source Technology, Applied Machine Learning, Python Programming, Application Development, Prompt Engineering, Generative AI, Natural Language Processing, Large Language Modeling",Introduction to Llama 2: A High Quality Open Source Large Language Model | Under the Hood with Llama2 and Python: Understanding How it Works | Building a Llama 2 Application,"Christopher Brooks, University of Michigan"
Python Project for Data Engineering,4.6 out of 5 stars,780 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-project-for-data-engineering,3 modules,"Code Review, Data Processing, Web Scraping, Integrated Development Environments, Unit Testing, Databases, Python Programming, Style Guides, Restful API, Extract, Transform, Load, Application Programming Interface (API), SQL, Data Transformation, Data Manipulation","Extract, Transform, Load (ETL) | Final Project | [Optional] Python Coding Practices and Packaging Concepts","Ramesh Sannareddy, Joseph Santarcangelo, Abhishek Gagneja"
Developing Applications in Python on AWS,4.6 out of 5 stars,100 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/developing-applications-in-python-on-aws,4 modules,"Service Oriented Architecture, Amazon DynamoDB, Cloud Applications, NoSQL, Web Development, Application Development, Event-Driven Programming, Databases, Software Architecture, Application Programming Interface (API), Amazon Web Services, Relational Databases, Microservices, Python Programming, Serverless Computing, Cloud API, API Gateway, Automation",Module 1: Welcome to the Course | Module 2: Architecture Comparison | Module 3: Database | Module 4: Messaging Services,"Russell Sayers, Morgan Willis, Amazon Web Services"
Neural Networks and Deep Learning,4.9 out of 5 stars,123K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/neural-networks-deep-learning,4 modules,"Computer Vision, Supervised Learning, Artificial Intelligence, Python Programming, Deep Learning, Artificial Neural Networks, Performance Tuning, Machine Learning",Introduction to Deep Learning | Neural Networks Basics | Shallow Neural Networks | Deep Neural Networks,"Andrew Ng, Kian Katanforoosh, Younes Bensouda Mourri"
Learn Python: 1,5 out of 5 stars,16 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/learn-python-1,1 module,"Scripting, Web Development Tools, Python Programming, Data Structures, User Interface (UI), Software Engineering, Scripting Languages, Web Development, Computer Programming, Programming Principles","Learn Python, Part 01",Olof Paulson
Python Scripting Fundamentals,4.6 out of 5 stars,17 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/akamai-programming,7 modules,"Data Structures, Python Programming, File Management, Application Development, Program Development, Programming Principles, MySQL, Web Applications, Scripting, Database Management","Exploring Programming Concepts | Developing a Simple Application | Structuring Code for Reuse | Working with Modules, Files, and Directories | Practicing Basic Skills | Using Databases and Interacting with Web Sites | Exploring Programming Concepts Capstone","Shadow Farrell, Akamai Technologies, Inc."
Applied Social Network Analysis in Python,4.6 out of 5 stars,2.7K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-social-network-analysis,4 modules,"Applied Machine Learning, Data Analysis, Simulations, Network Model, Algorithms, Python Programming, Network Analysis, Matplotlib, Pandas (Python Package), Predictive Modeling, Graph Theory",Why Study Networks and Basics on NetworkX | Network Connectivity | Influence Measures and Network Centralization | Network Evolution,"Daniel Romero, University of Michigan"
Python for Data Science (and Version Control with GitHub),N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/python-for-data-science-and-version-control-with-github,6 modules,"A/B Testing, Data Manipulation, Plotly, NumPy, Interactive Data Visualization, Exploratory Data Analysis, Data Analysis, Data Visualization, Programming Principles, Version Control, Scripting, Pandas (Python Package), Data Science, Data Cleansing, Data Transformation, GitHub, Statistical Methods, Python Programming, Statistical Analysis, Matplotlib",Introduction to Python and Environment Setup | Data Loading and Manipulation | Data Exploration and Visualization | Advanced Data Analysis Techniques | GitHub Integration | Data Science Workflow Capstone,Professionals from the Industry
Data Engineering Foundations,4.6 out of 5 stars,57K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/data-engineering-foundations,,"Data Store, Database Design, Data Pipelines, IBM DB2, Data Import/Export, Data Architecture, Database Management Systems, Big Data, Data Governance, SQL, Data Transformation, Web Scraping","Introduction to Data Engineering | Python for Data Science, AI & Development | Python Project for Data Engineering | Introduction to Relational Databases (RDBMS) | Databases and SQL for Data Science with Python","Abhishek Gagneja, Joseph Santarcangelo, Rav Ahuja, Hima Vasudevan, Sandip Saha Joy, Priya Kapoor, Ramesh Sannareddy"
