課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
De-Mystifying Mindfulness,4.8 out of 5 stars,1.6K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/mindfulness,9 modules,"Cultural Diversity, Social Justice, Social Sciences, Ethical Standards And Conduct, Environment and Resource Management, Mental Health, Self-Awareness, Mindfulness, Psychology, Critical Thinking, Trauma Care, Mental Health Therapies","Welcome to the course | Introduction to Mindfulness | Psychology of/& Mindfulness | Philosophy of/& Mindfulness | Politics of/& Mindfulness | Extra 2021: Mindfulness, Trauma and Social Justice | Extra 2021: Mindfulness and Nature & Land | Mindfulness into the Future | Honours Project","Chris Goto-Jones, Universiteit Leiden"
Usable Security,4.6 out of 5 stars,3.3K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/usable-security,7 modules,"Cybersecurity, Authentications, Security Engineering, Usability, User Centered Design, Usability Testing, Design, Multi-Factor Authentication, Human Factors, Information Privacy, User Interface (UI) Design, Human Computer Interaction, Personally Identifiable Information",Week 1 | Week 2 | Week 3 | Week 4 | Week 5 | Week 6 | Final Exam,"Jennifer Golbeck, University of Maryland, College Park"
The Science of Stem Cells,4.7 out of 5 stars,3.2K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/stem-cells,5 modules,"Molecular Biology, Biology, Clinical Research, Precision Medicine, Life Sciences, Healthcare Ethics, Ethical Standards And Conduct, Medical Science and Research, Emerging Technologies, Laboratory Research",Introduction to Stem Cells | How Do Stem Cells Work? | Using Stem Cells to Study Disease | Using Stem Cells to Treat Disease | The Bioethics of Stem Cell Research and Therapy,"Dr. Zehra Dincer, American Museum of Natural History"
Entrepreneurship: Growing Your Business,4.8 out of 5 stars,7.6K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/entrepreneurship-growing-your-business,,"Innovation, Process Design, Entrepreneurship, Professional Development, Design Thinking, Financial Statement Analysis, Stakeholder Engagement, Balance Sheet, Accounting, HR Tech, Strategic Leadership, Business Modeling",Financial Accounting Fundamentals | Ethical Leadership Through Giving Voice to Values | New Models of Business in Society | Innovating with the Business Model Canvas,"Alex Cowan, Mary Gentile, Luann J. Lynch, R. Edward Freeman, University of Virginia"
Promote the Ethical Use of Data-Driven Technologies,4.7 out of 5 stars,266 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/promote-ethical-data-driven-technologies,6 modules,"Data Science, Artificial Intelligence, Diversity Awareness, Personally Identifiable Information, Data Ethics, Information Privacy, Data-Driven Decision-Making, Emerging Technologies, Big Data, Ethical Standards And Conduct, Business Ethics, Mitigation",Identify Data-Driven Emerging Technologies | Examine Legal and Ethical Privacy Concepts as they Relate to Data-Driven Technology | Examine Types of Bias | Examine Common Ethical Theories | Examine Ethical Principles that Apply to Data-Driven Technology | Apply What You've Learned,"Tania De Gasperis, Aaron Hui, Eleanor 'Nell' Watson, RenÃ©e Cummings"
Introduction aux Droits de l’Homme,4.9 out of 5 stars,1.7K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/droits-de-lhomme,8 modules,"Environmental Issue, European History, Social Justice, International Relations, World History, Law, Regulation, and Compliance, Political Sciences, Legal Research, Cultural Diversity, Ethical Standards And Conduct",Semaine 1 | Semaine 2 | Semaine 3 | Semaine 4 | Semaine 5 | Semaine 6 | Semaine 7 | Semaine 8,"Maya Hertig Randall, Michel Hottelier, University of Geneva"
Turn Ethical Frameworks into Actionable Steps,4.7 out of 5 stars,153 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/ethical-frameworks-action,5 modules,"Decision Making, Governance, Artificial Intelligence, Strategic Thinking, Business Strategy, Ethical Standards And Conduct, Business Ethics, Analytical Skills, Business Analysis, Personally Identifiable Information, Information Technology, Compliance Management, Information Privacy, Data Ethics, Regulatory Compliance","Apply Frameworks to Your Ethical Responsibilities for Data-Driven Technologies | Apply an Ethical Frameork to Navigate an Ethically Challenging Dilemma | Follow Regulations and Standards That Have an Impact on Business Strategy | Reconcile Conflicts Between Ethics, Regulations, Societal Needs, and Business Demands | Apply What You've Learned","Eleanor 'Nell' Watson, Aaron Hui, Abhishek Gupta"
De-Mystifying Mindfulness,4.8 out of 5 stars,1.6K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/mindfulness,9 modules,"Cultural Diversity, Social Justice, Social Sciences, Ethical Standards And Conduct, Environment and Resource Management, Mental Health, Self-Awareness, Mindfulness, Psychology, Critical Thinking, Trauma Care, Mental Health Therapies","Welcome to the course | Introduction to Mindfulness | Psychology of/& Mindfulness | Philosophy of/& Mindfulness | Politics of/& Mindfulness | Extra 2021: Mindfulness, Trauma and Social Justice | Extra 2021: Mindfulness and Nature & Land | Mindfulness into the Future | Honours Project","Chris Goto-Jones, Universiteit Leiden"
Usable Security,4.6 out of 5 stars,3.3K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/usable-security,7 modules,"Cybersecurity, Authentications, Security Engineering, Usability, User Centered Design, Usability Testing, Design, Multi-Factor Authentication, Human Factors, Information Privacy, User Interface (UI) Design, Human Computer Interaction, Personally Identifiable Information",Week 1 | Week 2 | Week 3 | Week 4 | Week 5 | Week 6 | Final Exam,"Jennifer Golbeck, University of Maryland, College Park"
The Science of Stem Cells,4.7 out of 5 stars,3.2K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/stem-cells,5 modules,"Molecular Biology, Biology, Clinical Research, Precision Medicine, Life Sciences, Healthcare Ethics, Ethical Standards And Conduct, Medical Science and Research, Emerging Technologies, Laboratory Research",Introduction to Stem Cells | How Do Stem Cells Work? | Using Stem Cells to Study Disease | Using Stem Cells to Treat Disease | The Bioethics of Stem Cell Research and Therapy,"Dr. Zehra Dincer, American Museum of Natural History"
Introduction to Clinical Data,4.6 out of 5 stars,438 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-clinical-data,8 modules,"Medical Imaging, Medical Records, Clinical Research, Data Processing, Unstructured Data, Data Manipulation, Health Informatics, Electronic Medical Record, Health Disparities, Health Care, Data Collection, Feature Engineering, Clinical Data Management, Text Mining, Data Mining, Data Ethics","Asking and answering questions via clinical data mining | Data available from Healthcare systems | Representing time, and timing of events, for clinical data mining | Creating analysis ready datasets from patient timelines | Handling unstructured healthcare data: text, images, signals | Putting the pieces together: Electronic phenotyping | Ethics | Course Conclusion","Nigam Shah, Steven Bagley, David Magnus, Stanford University"
Entrepreneurship: Growing Your Business,4.8 out of 5 stars,7.6K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/entrepreneurship-growing-your-business,,"Innovation, Process Design, Entrepreneurship, Professional Development, Design Thinking, Financial Statement Analysis, Stakeholder Engagement, Balance Sheet, Accounting, HR Tech, Strategic Leadership, Business Modeling",Financial Accounting Fundamentals | Ethical Leadership Through Giving Voice to Values | New Models of Business in Society | Innovating with the Business Model Canvas,"Alex Cowan, Mary Gentile, Luann J. Lynch, R. Edward Freeman, University of Virginia"
Promote the Ethical Use of Data-Driven Technologies,4.7 out of 5 stars,266 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/promote-ethical-data-driven-technologies,6 modules,"Data Science, Artificial Intelligence, Diversity Awareness, Personally Identifiable Information, Data Ethics, Information Privacy, Data-Driven Decision-Making, Emerging Technologies, Big Data, Ethical Standards And Conduct, Business Ethics, Mitigation",Identify Data-Driven Emerging Technologies | Examine Legal and Ethical Privacy Concepts as they Relate to Data-Driven Technology | Examine Types of Bias | Examine Common Ethical Theories | Examine Ethical Principles that Apply to Data-Driven Technology | Apply What You've Learned,"Tania De Gasperis, Aaron Hui, Eleanor 'Nell' Watson, RenÃ©e Cummings"
Introduction aux Droits de l’Homme,4.9 out of 5 stars,1.7K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/droits-de-lhomme,8 modules,"Environmental Issue, European History, Social Justice, International Relations, World History, Law, Regulation, and Compliance, Political Sciences, Legal Research, Cultural Diversity, Ethical Standards And Conduct",Semaine 1 | Semaine 2 | Semaine 3 | Semaine 4 | Semaine 5 | Semaine 6 | Semaine 7 | Semaine 8,"Maya Hertig Randall, Michel Hottelier, University of Geneva"
Detect and Mitigate Ethical Risks,4.5 out of 5 stars,92 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/detect-mitigate-ethical-risks,7 modules,"Data Ethics, Accountability, Ethical Standards And Conduct, Risk Management, Safety and Security, Machine Learning, Artificial Intelligence, Project Risk Management, Operational Risk, Risk Analysis, Business Risk Management, Risk Mitigation, Information Privacy, Stakeholder Engagement, Business Ethics",Ethical Risk Analysis Fundamentals | Manage Privacy Risks | Manage Accountability Risks | Manage Transparency and Explainability Risks | Manage Fairness and Non-Discrimination Risks | Manage Safety and Security Risks | Apply What You've Learned,"RenÃ©e Cummings, Jennifer Fischer, Eleanor 'Nell' Watson"
COVID-19 Contact Tracing,4.9 out of 5 stars,95K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/covid-19-contact-tracing,6 modules,"Medical Privacy, Interpersonal Communications, Infectious Diseases, Healthcare Ethics, Community Health, Epidemiology, Interviewing Skills, Health Technology, Public Health, Active Listening, Rapport Building, Investigation",Basics of COVID-19 | Basics of Contact Tracing for COVID-19 | Steps to Investigate Cases and Trace Their Contacts | Ethics of Contact Tracing and Technological Tools | Skills for Effective Communication | Final Assessment (Graded),"Emily Gurley, PhD, MPH, Johns Hopkins University"
Liderazgo efectivo para el siglo XXI,4.9 out of 5 stars,3.6K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/liderazgo-efectivo,,"Resilience, Self-Awareness, Persistence, Storytelling, Systems Thinking, Adaptability, Team Management, Community Development, Ethical Standards And Conduct, Teamwork, Social Skills, Initiative and Leadership","Estilos de Liderazgo: opciones para avanzar en desafÃ­os complejos | Autoliderazgo y gestiÃ³n de emociones para avanzar en desafÃ­os complejos | ComunicaciÃ³n, experimentaciÃ³n y aprendizaje en liderazgo | Liderazgo para el Siglo XXI: proyecto final","Maite Careaga TagÃ¼eÃ±a, HÃ©ctor F. HernÃ¡ndez V., Universidad de los Andes"
Leading Teams: Developing as a Leader,4.8 out of 5 stars,6.4K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/leading-teams-developing-as-a-leader,5 modules,"Strategic Leadership, Growth Mindedness, Conflict Management, Courage, Self-Awareness, Trustworthiness, People Development, Relationship Building, Team Leadership, Decision Making, Curiosity, Negotiation, Business Ethics, Emotional Intelligence, Leadership Development, Leadership",COURSE ORIENTATION | MODULE 1: LEADERSHIP DEFINED | MODULE 2: STRATEGIC SELF-LEADERSHIP | MODULE 3: LEADING OTHERS | MODULE 4: GROWING AS A LEADER,"Elizabeth A. Luckman, Kari Keating, Denise Lewin Loyd, David S. Charles, University of Illinois Urbana-Champaign"
Use AI Responsibly,4.9 out of 5 stars,205 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/google-use-ai-responsibly,1 module,"Analysis, Generative AI, Data Security, Critical Thinking",Use AI Responsibly,
Artificial Intelligence (AI) Education for Teachers,4.7 out of 5 stars,889 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/artificial-intelligence-education-for-teachers,6 modules,"Computational Thinking, Algorithms, Data Quality, Artificial Intelligence, Ethical Standards And Conduct, Machine Learning, Computer Science, Design Thinking, Creativity","Introduction | Knowledge Module: What is AI, History of AI, and Applications of AI | Skills Module - Part A: Design Thinking, and Critical and Creative Thinking | Skills Module â Part B: Data Fluency, and Computational Thinking | Values Module: Ethical Decision Making, and Bias Awareness | Conclusion","Dr Anne Forbes, Dr Markus Powling, Macquarie University"
Auditing I: Conceptual Foundations of Auditing,4.7 out of 5 stars,643 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/auditing-part1-conceptual-foundations,9 modules,"Ethical Standards And Conduct, Quality Assessment, Auditors Report, Internal Controls, Audit Planning, Business Ethics, Generally Accepted Auditing Standards, Risk Analysis, External Auditing, Financial Auditing, Financial Statements, Auditing, Financial Reporting, Certified Public Accountant",About the Course | MODULE 1: Auditing is a Form of Assurance | MODULE 2: The Demand for High Quality Auditing | MODULE 3: Audit Risk and Materiality | MODULE 4: The Value of Audits | MODULE 5: Financial Statement Auditing | MODULE 6: Audit Assertions | MODULE 7: Auditor's Professional & Ethical Responsibilities | MODULE 8: Audit Quality,"Mark E. Peecher, PhD, CPA, University of Illinois Urbana-Champaign"
AI for Good,4.7 out of 5 stars,473 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/ai-for-good,,"Artificial Intelligence, Unstructured Data, Machine Learning, Computer Vision, Predictive Modeling, Jupyter, Mitigation, Deep Learning, Applied Machine Learning, Disaster Recovery, Environmental Monitoring, Image Analysis",AI and Public Health | AI and Climate Change | AI and Disaster Management,Robert Monarch
Leadership in 21st Century Organizations,4.8 out of 5 stars,1.3K reviews,Mixed · Course · 3 - 6 Months,https://www.coursera.org/learn/leadership-21st-century,19 modules,"Governance, Talent Management, Communication, Innovation, Strategic Leadership, Ethical Standards And Conduct, Organizational Leadership, Change Management, Organizational Strategy, Decision Making, Crisis Management, Business Transformation, Business Leadership, Collaboration, Leadership, Team Leadership, Culture Transformation","Course Preview and Intro | Taking on a New Leadership Role | Getting Oriented and Assessing Your Team | Communication in an Age of Super Transparency | Leading Collaboration | Motivating and Inspiring | Effective Governance | Leading Change | Managing Talent | Leading in Crisis | Leading Innovation | Leading Execution | Public Life, Private Life | Vision and the Role of Culture | Modern Theories of Leadership | A Study in Leadership Failure: The Financial Crisis (Part 1) | A Study in Leadership Failure: The Financial Crisis (Part 2) | Real Leadership Case Study: Lord John Browne, British Petroleum | Synthesis - Leadership in 21st Century Organizations","Robert Austin, Shannon Hessel, Copenhagen Business School"
ChatGPT - Usos y Estrategias,4.9 out of 5 stars,983 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/chat-gpt,4 modules,"Innovation, Ethical Standards And Conduct, Creativity, Data Ethics, Critical Thinking, Generative AI, Natural Language Processing, Prompt Engineering, Artificial Intelligence, Productivity, ChatGPT","Tema 1. Historia y fundamentos de la Inteligencia Artificial, la esencia de ChatGPT | Tema 2. Conceptos clave para la utilizaciÃ³n efectiva de ChatGPT | Tema 3. Implementando ChatGPT responsablemente en la educaciÃ³n y el ambiente laboral | Tema 4. Consideraciones Ã©ticas, capacidades y limitaciones de ChatGPT","Olaf RomÃ¡n, Luis Fernando MorÃ¡n Mirabal, TecnolÃ³gico de Monterrey"
Chicken Behaviour and Welfare,4.8 out of 5 stars,1.2K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/chickens,6 modules,"Human Learning, Learning Theory, Behavior Management, Psychology, Ethical Standards And Conduct, Behavioral Health, Health Assessment","Getting Started | Introduction to Animal Behaviour: Domestication, Behaviour Development and Learning, the Senses | Behaviour Patterns of Chickens, Part 1 | Behaviour Patterns of Chickens, Part 2 | What is chicken welfare? Defining ""welfare"", ethical obligations, and welfare standards | Effects of housing, transport and slaughter on bird welfare","Dr Victoria Sandilands, The University of Edinburgh"
Anticorrupción: Introducción a conceptos y perspectiva práctica,4.8 out of 5 stars,1.4K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/anticorrupcion-introduccion,6 modules,"Law, Regulation, and Compliance, Analysis, Business Ethics, Policy Analysis, Accountability, Economics, Policy, and Social Studies, Research, Social Sciences, Ethical Standards And Conduct, Complex Problem Solving, Systems Thinking, Social Studies",IntroducciÃ³n al fenÃ³meno de la corrupciÃ³n (conceptos centrales y generalidad del discurso de corrupciÃ³n) | IntroducciÃ³n a la Ã©tica pÃºblica e integridad de los servidores pÃºblicos y las instituciones del Estado | CorrupciÃ³n y derechos humanos | Las principales leyes y su alcance en materia de anticorrupciÃ³n | IntroducciÃ³n al anÃ¡lisis de redes de actos de corrupciÃ³n | Responsabilidad por actos de corrupciÃ³n e impunidad,"Fabiola Navarro Luna, Universidad Nacional AutÃ³noma de MÃ©xico"
Responsible AI: Applying AI Principles with Google Cloud,4.6 out of 5 stars,635 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/responsible-ai-applying-ai-principles-with-google-cloud,7 modules,"Governance, Business Ethics, Corporate Strategy, Ethical Standards And Conduct, Google Cloud Platform, Artificial Intelligence and Machine Learning (AI/ML), Compliance Training, Accountability, Decision Making, Data Ethics",Introduction | The Business Case for Responsible AI | AIâs Technical Considerations and Ethical Concerns | Creating AI Principles | Operationalizing AI Principles: Setting Up and Running Reviews | Operationalizing AI Principles: Issue Spotting and Lessons Learned | Continuing the Journey Towards Responsible AI,"Google Cloud Training, Google Cloud"
Microsoft AI & ML Engineering,4.6 out of 5 stars,171 reviews,Intermediate · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/microsoft-ai-and-ml-engineering,,"Microsoft Azure, Application Deployment, Artificial Intelligence, Infrastructure Architecture, Cloud Infrastructure, Reinforcement Learning, Generative AI, Unsupervised Learning, Data Management, Deep Learning, Applied Machine Learning, Generative AI Agents",Foundations of AI and Machine Learning | AI and Machine Learning Algorithms and Techniques | Building Intelligent Troubleshooting Agents | Microsoft Azure for AI and Machine Learning | Advanced AI and Machine Learning Techniques and Capstone,
"The Holocaust - An Introduction (I): Nazi Germany: Ideology, The Jews and the World",4.8 out of 5 stars,1.4K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/holocaust-introduction-1,3 modules,"Cultural Diversity, Research, World History, Policy Analysis, Political Sciences, European History, Ethical Standards And Conduct, Social Sciences, Social Justice, Public History",From Hatred to Core Ideology; From Democracy to a Totalitarian State; Nazi Germany and the Jews | The World and the Jews in World War II | The Abyss of Isolation - the perspective of the individual,"Professor Havi Dreifuss, PhD, Dr Na'ama Bela Shik, PhD, Tel Aviv University, Yad Vashem"
"Creativity, Innovation and Transformation",4.5 out of 5 stars,789 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/creativity-innovation,4 modules,"Adaptability, Self-Awareness, Curiosity, Open Mindset, Creativity, Cultural Diversity, Collaboration, Creative Problem-Solving, Ingenuity, Creative Thinking, Tenacity, Experimentation",Innovation Toolbox | Understanding Creative Diversity | CENTER Model | Transformation,"Dr. Kathryn W. Jablokow, Dr. Darrell Velegol, Dr. Jack V. Matson, Dr. Armend Tahirsylaj, The Pennsylvania State University"
Social Work Practice: Advocating Social Justice and Change,4.8 out of 5 stars,414 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/social-work-practice-advocating-social-justice-and-change,4 modules,"Interpersonal Communications, Ethical Standards And Conduct, Social Justice, Community and Social Work, Diversity Awareness, Social Work, Systems Thinking, Human Development, Advocacy, Cultural Sensitivity, Policy Development, Research","What is Social Work? | Integrated Themes of Social Work | A History of Social Work | Privilege, Oppression, Diversity, and Social Justice","Barbara Hiltz, University of Michigan"
Effective Compliance Programs,4.9 out of 5 stars,800 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/effective-compliance-programs,4 modules,"Strategic Planning, Compliance Reporting, Ethical Standards And Conduct, Continuous Monitoring, Internal Communications, Culture Transformation, Procedure Development, Compliance Auditing, Psychology, Regulatory Compliance, Disciplinary Procedures, Industrial and Organizational Psychology, Compliance Management, Compliance Training",Building a Strong Compliance Culture | A Closer Look at the EssentialsÂ | The Psychology of Compliance | Dealing With Non-Compliance,"Lauren Steinfeld, Andrew Kandel, University of Pennsylvania"
Ethical Leadership Through Giving Voice to Values,4.7 out of 5 stars,588 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/uva-darden-giving-voice-to-values,4 modules,"Employee Coaching, Professional Development, Personal Development, Courage, Strategic Leadership, Self-Awareness, Action Oriented, Empowerment, Leadership Development, Initiative and Leadership, Ethical Standards And Conduct, Business Leadership, Program Implementation, Conflict Management, Advocacy, Personal Integrity, Decision Making, Overcoming Objections, Business Ethics, Leadership",What Is Giving Voice to Values? Why and How It Works | Recognizing and Learning From Your Success and Failures | Developing Scripts and Action Plans | Addressing Challenges and Opportunities with the GVV Approach,"Mary Gentile, University of Virginia"
Goodwill® Career Coach and Navigator,4.7 out of 5 stars,398 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/goodwill-career-coach-and-navigator,,"Recruitment, Communication, Professional Development, Virtual Teams, Constructive Feedback, Client Services, Ethical Standards And Conduct, Needs Assessment, Accountability, Interviewing Skills, Employee Onboarding, Active Listening","Foundations of Career Navigating and Coaching | Client Intake, Assessments, Skill Analysis and Planning | Supporting Clients | Career Support Community and Resources","Goodwill Academy, Goodwill Industries International"
Hacking Exercise For Health. The surprising new science of fitness.,4.7 out of 5 stars,802 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/hacking-exercise-health,4 modules,"Time Management, Nutrition and Diet, Respiration, Stress Management, Adaptability, Productivity, Cardiology, Mental Health, Kinesiology, Rehabilitation, Goal Setting, Planning",The Basics of Fitness | Cardiorespiratory Fitness | Musculoskeletal Fitness | Combining Cardio and Strength Fitness,"Martin Gibala, Stuart Phillips, McMaster University"
Meeting Investors' Goals,4.8 out of 5 stars,1.8K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/meeting-investors-goals,4 modules,"Portfolio Management, Finance, Decision Making, Wealth Management, Investment Management, Market Data, Behavioral Economics, Market Dynamics, Business Ethics, Economics, Financial Market, Investments","General Introduction and Key Concepts | How Individuals Make Financial Decisions | Market Efficiency, Bubbles & Crises | Portfolio Construction and Investment Styles","Tony Berrada, Jonas Demaurex, Rajna Gibson Brandon, Michel Girardin, Kerstin Preuschoff, Olivier Scaillet, Philip Valta, University of Geneva"
Ancient Philosophy: Aristotle and His Successors,4.8 out of 5 stars,738 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/aristotle,5 modules,"World History, Political Sciences, Psychology, Liberal Arts, Ancient History, Ethical Standards And Conduct, European History, Research, Anthropology",Aristotleâs Categories | Aristotle's Natural Philosophy | Aristotle's Ethics | Epicureanism | Stoicism,"Susan SauvÃ© Meyer, University of Pennsylvania"
Inteligencia Artificial (IA): Interacciones y prompts,4.9 out of 5 stars,786 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/inteligencia-artificial-interacciones-y-prompts,4 modules,"Generative AI, AI Personalization, Prompt Engineering, Artificial Intelligence, ChatGPT, Ethical Standards And Conduct, Content Creation, Large Language Modeling",Principales conceptos de la Inteligencia Artificial | Descubriendo Prompts Simples y Patrones de Prompts | Refinando y encadenando Prompts | Aplicaciones prÃ¡cticas de ChatGPT,"Patricio O'Gorman, Universidad de Palermo"
Data Science at Scale,4.2 out of 5 stars,915 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/data-science,,"Predictive Analytics, R Programming, Predictive Modeling, Unsupervised Learning, Feature Engineering, Big Data, Data Visualization Software, SQL, Data Processing, Supervised Learning, Data Ethics, Dataflow",Data Manipulation at Scale: Systems and Algorithms | Practical Predictive Analytics: Models and Methods | Communicating Data Science Results | Data Science at Scale - Capstone Project,"Bill Howe, University of Washington"
Periodismo digital y combate a las fake news,4.9 out of 5 stars,659 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/periodismo-digital,4 modules,"Data Security, Public Affairs, Storytelling, Interviewing Skills, Ethical Standards And Conduct, Research, Media and Communications, Investigation, Digital Communications, Cybersecurity, Report Writing, Threat Detection, Writing, Editing, Journalism, Diversity Awareness","IntroducciÃ³n | Los gÃ©neros periodÃ­sticos | TÃ©cnicas periodÃ­sticas y combate a las fake news | Periodismo digital seguro, con Ã©tica y perspectiva de gÃ©nero","John Mill Ackerman Rose, Dr. Walter MartÃ­n Arellano Torres, Universidad Nacional AutÃ³noma de MÃ©xico"
AI Strategy and Governance,4.7 out of 5 stars,301 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/wharton-ai-strategy-governance,4 modules,"Decision Making, Business Transformation, Data Governance, Organizational Strategy, Artificial Intelligence, Data Ethics, Innovation, Ethical Standards And Conduct, Governance, Algorithms, Data Security, Business Strategy, Personally Identifiable Information, Machine Learning",Module 1 â Economics of AI | Module 2 â AI Innovation | Module 3 â Algorithmic Bias and Fairness | Module 4 â AI Governance and Explainable AI,"Kartik Hosanagar, Lynn Wu, Kevin Werbach, Prasanna Tambe, University of Pennsylvania"
Artificial Intelligence Ethics in Action,4.6 out of 5 stars,287 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-ethics-analysis,4 modules,"Analysis, Generative AI, Ethical Standards And Conduct, Data Ethics, Natural Language Processing, Game Theory, Artificial Intelligence, Analytical Skills, Predictive Modeling, Large Language Modeling, OpenAI, Machine Learning",Introduction | Project 1 - OpenAI: GPT-3 Analysis | Project 2 - Alleghany Screening Analysis | Project 3 - Game Theory Algorithm Design,Brent Summers
AI in Education: Leveraging ChatGPT for Teaching,4.8 out of 5 stars,176 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/wharton-ai-in-education-leveraging-chatgpt-for-teaching,4 modules,"Generative AI, Information Privacy, Prompt Engineering, Education Software and Technology, Generative AI Agents, Artificial Intelligence, ChatGPT, Data Ethics, AI Personalization, Teaching",Transforming Classrooms with Generative AI: A Practical Guide for Educators | Working with AI | Building AI Exercises for Students | Creating GPTs for Educators and Students,"Ethan Mollick, University of Pennsylvania"
Ecosystem Services: a Method for Sustainable Development,4.7 out of 5 stars,721 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/ecosystem-services,6 modules,"Governance, Geographic Information Systems, Environmental Policy, Spatial Analysis, Economics, Environmental Science, Stakeholder Engagement, Socioeconomics, Natural Resource Management, Ethical Standards And Conduct, Environment, Sustainability Reporting",Frontiers in Ecosystem Services | Valuation of Ecosystem Services | Understanding the Normative Dimensions of Ecosystem Services | Quantitative and Spatially-Explicit Assessment of Ecosystem Services | Mainstreaming Ecosystem Services into Decision-Making Process | Create your own Ecosystem Services Case (optional),"Martin Schlaepfer, Anthony Lehmann, Juliet Jane Fall, University of Geneva"
Managing the Organization,4.7 out of 5 stars,1.5K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/managing-organization,5 modules,"Organizational Effectiveness, Business Management, Strategic Leadership, Organizational Leadership, People Analytics, Decision Making, Organizational Change, Strategic Decision-Making, Strategic Thinking, Organizational Structure, Business Ethics, Change Management, Industrial and Organizational Psychology, Leadership, Culture",Course Orientation | MODULE 1: POWER AND ORGANIZATIONAL CHANGE | MODULE 2: MANAGING ORGANIZATIONAL CULTURE | MODULE 3: DECISION-MAKING AND ETHICS | MODULE 4: LEADERSHIP IN ORGANIZATIONS,"Michael Bednar, E. Geoffrey Love, University of Illinois Urbana-Champaign"
What is Corruption: Anti-Corruption and Compliance,4.9 out of 5 stars,630 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/what-is-corruption-anti-corruption-compliance,4 modules,"Operations Management, Business Ethics, Compliance Management, Risk Analysis, Risk Management, Employee Training, Ethical Standards And Conduct, Due Diligence, Internal Controls, Risk Mitigation, Law, Regulation, and Compliance, Legal Risk, Strategic Planning",Corruption - What is it? Where is it? | Anti-Corruption Laws | Anti-Corruption Compliance Programs (aka How to Avoid Corruption Issues) | Preventing Corruption,"Andrew Kandel, University of Pennsylvania"
