課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Marketing with Zapier & ChatGPT: Automated Content Calendars,3.5 out of 5 stars,6 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/marketing-with-zapier--chatgpt-automated-content-calendars,,"ChatGPT, Project Management, Google Sheets, Marketing Automation, Digital Marketing, Content Marketing, Calendar Management, Automation, Content Creation, Prompt Engineering, Social Media Content, Content Strategy, Application Programming Interface (API)",,"Khristian Serrano, Coursera Project Network"
Building Generative AI Apps to Talk to Your Data,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/building-generative-ai-apps-to-talk-to-your-data,3 modules,"Unstructured Data, Semantic Web, Data Pipelines, SQL, Application Development, Query Languages, Generative AI, Artificial Intelligence, Large Language Modeling, Real Time Data, Natural Language Processing, Data Processing, Snowflake Schema, User Interface (UI)",Introduction to building conversational apps with data | Finding answers from unstructured data with Cortex Search | Answer questions from structured data with Cortex Analyst,
Trustworthy Generative AI,4.8 out of 5 stars,627 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/trustworthy-generative-ai,1 module,"Artificial Intelligence, Generative AI, Data Ethics, Ideation, Prompt Engineering, Risk Management Framework, Verification And Validation, Human Centered Design, ChatGPT, Data Validation",Trustworthy Generative AI,"Dr. Jules White, Vanderbilt University"
GitHub Copilot & ChatGPT for Devs - Code Smarter in 2024,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-github-copilot-chatgpt-for-devs-code-smarter-in-2024-tclih,11 modules,"GitHub, Microsoft Copilot, Prompt Engineering, Artificial Intelligence, Generative AI, Docker (Software), Development Environment, ChatGPT, Google Cloud Platform, Git (Version Control System), Debugging, Microsoft Visual Studio, OpenAI",Introduction | Setting up the environment | ChatGPT - Intro | ChatGPT - Use Cases | Free ChatGPT Alternatives: Google Gemini (Bard) | GitHub Copilot - Intro and Set-Up | GitHub Copilot - Prompting by writing | Copilot Chat and Prompting with comments | GitHub Copilot - Agents and useful tips and tricks | Practice: Writing the Game | Extra: Premium ChatGPT Workshop,Packt - Course Instructors
Make Apps with ChatGPT and Generative AI,N/A,N/A,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-make-apps-with-chatgpt-and-generative-ai-nsygy,14 modules,"ChatGPT, Email Marketing, Microsoft Power Automate/Flow, OpenAI, Application Development, Prompt Engineering, Microsoft Outlook, Generative AI, User Interface (UI), Marketing Communications, Microsoft Azure, Application Programming Interface (API), Serverless Computing, Cloud Applications, Microsoft Power Platform",Introduction and Context | What Are OpenAI and ChatGPT? | Prework | Build a Serverless ChatGPT API | ChatGPT and Power Automate | ChatGPT and Power Apps | ChatGPT and Outlook | ChatGPT and Bubble | ChatGPT and Airtable | Itinerary - ChatGPT app | EmailResponder - ChatGPT app | JobApplicationCreator - ChatGPT App | SplashImages - ChatGPT App | Conclusion,Packt - Course Instructors
ChatGPT Voice-Powered Chatbot Build with React and FastAPI,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-chatgpt-voice-powered-chatbot-build-with-react-and-fastapi-fsitd,6 modules,"React.js, UI Components, Front-End Web Development, Natural Language Processing, Full-Stack Web Development, Back-End Web Development, Web Development, Artificial Intelligence, Development Environment, Cascading Style Sheets (CSS), Application Programming Interface (API), Generative AI",Introduction and Resources | Extra: (Optional) - React Crash Course | Environment Setup - Frontend and Backend | Backend Build - Working with AI | Frontend - React Web Application | Next Steps,Packt - Course Instructors
Generative AI Primer,4.8 out of 5 stars,300 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai,1 module,"Innovation, Collaboration, Prompt Engineering, Artificial Intelligence, Creativity, Generative AI, Natural Language Processing, Large Language Modeling, ChatGPT, Creative Problem-Solving, Human Machine Interfaces",Generative AI Primer,"Dr. Jules White, Vanderbilt University"
Financial Analysis - Build a ChatGPT Pairs Trading Bot,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-financial-analysis-build-a-chatgpt-pairs-trading-bot-unnbl,5 modules,"Benchmarking, Artificial Intelligence, ChatGPT, Performance Measurement, Financial Analysis, Financial Modeling, Financial Trading, Prompt Engineering, Time Series Analysis and Forecasting, Technical Analysis",Welcome | Getting Set Up | Pairs Trading with ChatGPT | Sanity Check | Course Summary,Packt - Course Instructors
Social Media Marketing,4.6 out of 5 stars,5.5K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/social-media-marketing,,"Social Media, Real Time Data, Blogs, Social Media Campaigns, Budgeting, ChatGPT, Social Media Management, Key Performance Indicators (KPIs), Peer Review, Analytics, Content Marketing, Digital Marketing","What is Social? | The Importance of Listening | Engagement & Nurture Marketing Strategies | Content, Advertising & Social IMC | The Business of Social | Social Marketing Capstone Project","Randy Hlavac, Northwestern University"
Harnessing Open Source LLMs and ChatGPT with Minimal Code,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-harnessing-open-source-llms-and-chatgpt-with-minimal-code-barzj,2 modules,"Data Science, Prompt Engineering, Live Streaming, Generative AI, Software Installation, Application Deployment, ChatGPT, Application Programming Interface (API), OpenAI, Large Language Modeling, Python Programming, Open Source Technology, Development Environment",Setting Up and Exploring Local LLMs | Advanced Usage and API Integrations,Packt - Course Instructors
Building Generative AI-Powered Applications with Python,4.7 out of 5 stars,194 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/building-gen-ai-powered-applications,7 modules,"Flask (Web Framework), IBM Cloud, Large Language Modeling, Artificial Intelligence and Machine Learning (AI/ML), Generative AI, Natural Language Processing, OpenAI, Prompt Engineering, HTML and CSS, Web Development, Python Programming, Web Applications, Application Development",Image Captioning with Generative AI | Create Your Own ChatGPT-Like Website | Create a Voice Assistant | Generative AI-Powered Meeting Assistant | Summarize Your Private Data with Generative AI and RAG | Babel Fish (Universal Language Translator) with LLM and STT TTS | [Bonus] Module 7: Build an AI Career Coach,"IBM Skills Network Team, Sina Nazeri"
ChatGPT for SOC Analyst - Master Cyber Security with AI,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-chatgpt-for-soc-analyst-master-cyber-security-with-ai-oifkr,5 modules,"Vulnerability Assessments, Microsoft Azure, IT Automation, Cyber Threat Intelligence, Artificial Intelligence, OpenAI, Computer Security Incident Management, ChatGPT, Security Information and Event Management (SIEM), Incident Response, Cyber Security Assessment, Vulnerability Management, Prompt Engineering, Code Review, Cloud Security, Threat Detection",A Sneak Peek into Cyber Security Mastery with ChatGPT | Getting Started with ChatGPT for Cyber Security | Advanced Prompts with ChatGPT 4 for Cyber Security Analyst | Master Cloud Security with ChatGPT in Azure | Enhance Incident Investigation with ChatGPT and SIEM Solution,Packt - Course Instructors
Building a ChatGPT AI with JavaScript - A Code-Along Guide,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-building-a-chatgpt-ai-with-javascript-an-code-along-guide-sz6bi,6 modules,"ChatGPT, Node.JS, Web Applications, Javascript, React.js, Debugging, Microsoft Visual Studio, Application Programming Interface (API), OpenAI, Generative AI, Secure Coding, Web Development Tools, Development Environment, Cascading Style Sheets (CSS)",Setting Up the OpenAI ChatGPT Project | Client-Side Code for OpenAI ChatGPT | Client-Side Adding State and Hooks to the OpenAI ChatGPT Application | OpenAI API Setup and Documentation | Finish Styling the OpenAI Application | Generate API for OpenAI Configuration with ChatGPT,Packt - Course Instructors
Critical Thinking: A Brain-Based Guide for the ChatGPT Era,4.8 out of 5 stars,109 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/critical-thinking,,"Innovation, Open Mindset, Curiosity, ChatGPT, Systems Thinking, Independent Thinking, Critical Thinking, Cognitive flexibility, Lifelong Learning, Problem Solving, Strategic Thinking, Creative Thinking",Critical Thinking for Better Decisions in the ChatGPT Era | Think Critically: Deductive Reasoning and Mental Models | Critical Thinking & Logic: Real-World Skills | Rethinking Logic: Surprising Science of Critical Thinking,"Dr. Barbara Oakley, Dr. Terrence Sejnowski, Adam Trybus, Deep Teaching Solutions"
Critical Thinking: A Brain-Based Guide for the ChatGPT Era,4.8 out of 5 stars,109 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/critical-thinking,,"Innovation, Open Mindset, Curiosity, ChatGPT, Systems Thinking, Independent Thinking, Critical Thinking, Cognitive flexibility, Lifelong Learning, Problem Solving, Strategic Thinking, Creative Thinking",Critical Thinking for Better Decisions in the ChatGPT Era | Think Critically: Deductive Reasoning and Mental Models | Critical Thinking & Logic: Real-World Skills | Rethinking Logic: Surprising Science of Critical Thinking,"Dr. Barbara Oakley, Dr. Terrence Sejnowski, Adam Trybus, Deep Teaching Solutions"
Blender Foundations and Asset Management,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-blender-foundations-and-asset-management-xywvq,11 modules,"Computer Graphics, Generative AI, Content Management, File Management, Design, ChatGPT",Introduction | Introduction to Blender and Asset Management | Resource and Reference Management in Blender | Advanced Greybox Modeling and Lighting | Structural Elements and Greyboxing | Creating Natural Elements with Geometry Node | Pillar Design and Texture Application | Architectural Features and Asset Management | Door Design and Asset Creation | Window Design and Texture Utilization | Rooftop and Staircase Design in 3D,Packt - Course Instructors
Perplexity AI: A Comprehensive Guide to Generative AI,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/perplexity-ai-comprehensive-guide-to-generative-ai,6 modules,"Business, Keyword Research, Generative AI Agents, Business Marketing, Search Engine Optimization, Automation, AI Personalization, Email Marketing, Prompt Engineering, Artificial Intelligence and Machine Learning (AI/ML), Social Media Marketing, Business Process Automation, Market Trend, Digital Marketing, Marketing, Content Creation, Content Marketing, ChatGPT, Campaign Management, Business Management","Introduction to Perplexity AI for Marketing | Prompt Engineering for Marketing Success | Automating Campaigns and Customer Engagement | Market Research, SEO, and PPC with AI | Ethical AI Use and Strategic Planning | Conclusion","Anton Voroniuk, SkillsBooster Academy"
Foundations of Business Analysis,4.3 out of 5 stars,18 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/foundations-business-analysis,4 modules,"Business Strategy, Communication, Solution Design, Stakeholder Communications, Business Analysis, Business Systems Analysis, Systems Analysis, Critical Thinking, Organizational Strategy, Business Requirements, Business Process Modeling, Stakeholder Engagement, SAP Applications, ChatGPT, Waterfall Methodology, Stakeholder Management, Requirements Analysis, Agile Methodology",Introduction to business analysis | The software development lifecycle | Strategic analysis | Stakeholder management,
Applied Information Extraction in Python,N/A,N/A,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/applied-information-extraction-in-python,4 modules,"Python Programming, Data Mining, Machine Learning Algorithms, Data Pipelines, Data Manipulation, ChatGPT",Information Extraction | Named Entity Recognition (NER) | Neural Network Models | Transformers Transform Information Extraction,"VG Vinod Vydiswaran, University of Michigan"
GenAI for Patient Scheduling & Appointment Management,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-patient-schedulingenhancing-appointment-management,1 module,"Generative AI, ChatGPT, Software As A Service, Artificial Intelligence and Machine Learning (AI/ML), Artificial Intelligence, Health Informatics, Prompt Engineering, Business Process Automation, Technology Roadmaps, Patient Flow, Practice Management Software, Patient Registration, Health Technology",GenAI for Patient Scheduling & Appointment Management,"Neel Majumder, Coursera Instructor Network"
Microsoft Copilot for Power BI: AI-Powered Report Insights,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/microsoft-copilot-for-power-bi-ai-powered-report-insights,1 module,"Data-Driven Decision-Making, Data Analysis Expressions (DAX), ChatGPT, Power BI, Data Cleansing, Dashboard, Data Modeling, Microsoft Excel, Microsoft Copilot, Business Intelligence, Data Visualization Software, Data Integration, Interactive Data Visualization, Data Transformation, Data Manipulation",Microsoft Copilot for Power BI: AI-Powered Report Insights,"Sonali Sen Baidya, Coursera Instructor Network"
Business Process Modeling and Analysis,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/business-process-modeling-analysis,4 modules,"Performance Measurement, Root Cause Analysis, Gap Analysis, Business Process Improvement, Dashboard, SAP Applications, Process Analysis, Process Improvement, Data-Driven Decision-Making, Data Visualization, Process Mapping, Business Process Modeling, ChatGPT",Business process modeling basics | Process analysis | Gap analysis and process improvement | Data analysis and visualization,
Email Etiquette,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/email-etiquette-training,2 modules,"Time Management, ChatGPT, Communication, Business Communication",Getting Started with Email Etiquette | Managing Professional Emails,
Generative AI for Educators & Teachers,4.8 out of 5 stars,1.5K reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-educators-teachers,,"Innovation, Ideation, Game Design, Artificial Intelligence, Verification And Validation, Creative Problem-Solving, Risk Management Framework, Data Synthesis, ChatGPT, Generative AI, Data Capture, AI Personalization",Generative AI Primer | Innovative Teaching with ChatGPT | GPT Vision: Seeing the World through Generative AI | Trustworthy Generative AI,"Dr. Jules White, Vanderbilt University"
GenAI for Inside Sales: Crafting Effective Outreach,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-inside-sales-crafting-effective-outreach,1 module,"Inside Sales, ChatGPT, Workflow Management, Business Process Automation, Prompt Engineering, Sales Enablement, AI Personalization, Sales Strategy, Generative AI Agents, Customer Engagement, Marketing Automation, Analytics, Campaign Management, Personalized Service, Sales Development, Sales Process, Content Performance Analysis, Customer Relationship Management (CRM) Software, Automation, HubSpot CRM",GenAI for Inside Sales: Crafting Effective Outreach,"Julian Jenkins, Coursera Instructor Network"
Generative AI for Business Analysts,4.7 out of 5 stars,7.2K reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-business-analysts,,"Artificial Intelligence, ChatGPT, Generative AI, Business Process Automation, Requirements Elicitation, Content Creation, IBM Cloud, Process Optimization, Business Strategy, Image Analysis, Prompt Engineering, Program Development",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI: Revolutionizing Business Analysis Techniques,"Skill-Up EdTech Team, Filipe Martins, Rav Ahuja, Antonio Cangiano, SkillUp EdTech"
Discover the Art of Prompting,4.9 out of 5 stars,220 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/google-discover-the-art-of-prompting,1 module,"Technical Writing, Prompt Engineering, Large Language Modeling, Content Creation",Discover the Art of Prompting,
AI Python for Beginners,4.8 out of 5 stars,127 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-python-for-beginners,4 modules,"Data Structures, Application Development, Generative AI, ChatGPT, Jupyter, Artificial Intelligence, Python Programming, Automation, Computer Programming, Application Programming Interface (API), Data Analysis, Prompt Engineering, Scripting, Large Language Modeling",Basics of AI Python Coding | Automating Tasks with Python | Working with Your Own Data and Documents in Python | Extending Python with Packages and APIs,Andrew Ng
Introduction to Generative AI for Software Development,4.7 out of 5 stars,470 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-generative-ai-for-software-development,3 modules,"Artificial Intelligence and Machine Learning (AI/ML), Generative AI, Software Development, Software Development Methodologies, ChatGPT, Machine Learning, Code Review, Large Language Modeling, Prompt Engineering, Program Development",Introduction to Generative AI | Pair-coding with an LLM | Leveraging an LLM for code analysis,Laurence Moroney
Use AI Responsibly,4.9 out of 5 stars,205 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/google-use-ai-responsibly,1 module,"Data Security, Critical Thinking, Generative AI, Analysis",Use AI Responsibly,
Use AI as a Creative or Expert Partner,4.8 out of 5 stars,232 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/google-use-ai-as-a-creative-or-expert-partner,1 module,"ChatGPT, Generative AI Agents, Simulations, AI Personalization, Solution Design, Ideation, Prompt Engineering",Use AI as a creative or expert partner,
Programming with Generative AI,4.7 out of 5 stars,78 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/programming-with-generative-ai,3 modules,"Innovation, GitHub, OpenAI, Artificial Intelligence and Machine Learning (AI/ML), Microsoft Copilot, Software Development Tools, Integrated Development Environments, Generative AI, Computer Programming",Generative AI Tools for Programming | Undertaking a Machine Learning Project using GitHub Copilot | Solving Problems using GitHub Copilot,"Debanga Raj Neog, Indian Institute of Technology Guwahati"
The Ultimate ChatGPT Guide with React Native - Develop Mobile Apps,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-the-ultimate-chatgpt-guide-with-react-native-develop-mobile-apps-oovcc,10 modules,"Application Deployment, JSON, Development Environment, Data Storage, Mobile Development, Application Development, Database Application, UI Components, User Interface and User Experience (UI/UX) Design, ChatGPT, React Native, Data Management, Debugging",Setting Up the Local Development Environment for React Native with ChatGPT | React Native Mobile Development Code Structure with ChatGPT | Build Mobile Development JSON Database Simulation with ChatGPT | Displaying Data in Mobile Development with React Native for ChatGPT Project | Building Out Instagram Feed Application Rendering Data with ChatGPT | Instagram Stories Feature for React Native with ChatGPT | Redesign the Articles Component for More Scalable Code Architecture in React | React Native Hooks and State Management with ChatGPT | Camera Access React Native with ChatGPT | Deploy Your Application and Conclusion,Packt - Course Instructors
Chat with Your Data: Generative AI-Powered SQL Data Analysis,4.9 out of 5 stars,25 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-for-sql,2 modules,"Debugging, Data Visualization, Data-Driven Decision-Making, SQL, Databases, Prompt Engineering, Data Storytelling, Data Analysis, Exploratory Data Analysis, Generative AI, ChatGPT",Chat with Your Data: Translating Questions and Goals into Queries | Talking to Your Results: From Query Results to Visualizations & Analyses,"Dr. Jules White, Vanderbilt University"
Prompt Engineering with GPT: Programming for Custom Content,4.4 out of 5 stars,46 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/rudi-hinds-prompt-engineering-with-chatgpt-api-generate-exam-questions,,"Machine Learning, Application Development, Software Engineering, OpenAI, Large Language Modeling, Python Programming, Generative AI, Prompt Engineering, Application Programming Interface (API), ChatGPT",,"Rudi Hinds, Coursera Project Network"
IA generativa en el aula,4.9 out of 5 stars,602 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/iagenerativa,4 modules,"Education Software and Technology, Generative AI, Artificial Intelligence, AI Personalization, Computer Vision, Data Ethics, Ethical Standards And Conduct, Large Language Modeling, Information Privacy, ChatGPT, Prompt Engineering, Creativity, Intellectual Property",IntroducciÃ³n a la IA generativa | Herramientas de IA generativa para el aula | Herramientas para la escritura acadÃ©mica y reestructuraciÃ³n de una actividad | Aspectos Ã©ticos y retos de la IA generativa,"Jackeline Bucio, Guadalupe Vadillo, Omar Terrazas Razo, Carlos Adrian Sarmiento Gutierrez, Universidad Nacional AutÃ³noma de MÃ©xico"
AI for Web Developers,4.6 out of 5 stars,203 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/intro-to-ai-for-web-developers,,"Application Deployment, Cloud Hosting, HTML and CSS, Artificial Intelligence, API Gateway, Version Control, ChatGPT, Generative AI, Data Ethics, Prompt Engineering, Mobile Development, Cloud Security",Learn to code with AI | Prompt Engineering for Web Developers | Intro to AI Engineering | Deploy AI Apps with Cloudflare | Intro to Claude AI,"Per Harald Borgen, Treasure Porth, Tom Chant, Guil Hernandez, Shant Dashjian"
Prompt Engineering for Web Developers,4 out of 5 stars,21 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/prompt-engineering-for-web-developers,3 modules,"Program Development, Prompt Engineering, Debugging, Pseudocode, Software Development, ChatGPT, Artificial Intelligence, Web Development Tools, Software Engineering, Code Review, Web Development, Generative AI",Prompt Engineering | AI Assisted Coding | Using AI Language Models for Job Search,Treasure Porth
DeepSeek Essentials: From Foundations to Real-World Use,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/deepseek-essentials-from-foundations-to-real-world-use,2 modules,"Large Language Modeling, Deep Learning, Natural Language Processing, ChatGPT, Open Source Technology, Prompt Engineering, AI Personalization, Application Programming Interface (API), Generative AI, Applied Machine Learning, Business Process Automation, Artificial Intelligence","DeepSeek Fundamentals â Capabilities, Access, and Common Misconceptions | DeepSeek Applications and Real-World Impact","Board Infinity, Mirza Rahim Baig"
LLM Fine-Tuning and Customization Training,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/llm-fine-tuning-and-customization-training,2 modules,"Tensorflow, PyTorch (Machine Learning Library), OpenAI, Large Language Modeling, Reinforcement Learning, ChatGPT, Supervised Learning","Foundations of LLM Fine-Tuning | Evaluation, Implementation, and Best Practices",Priyanka Mehta
LLM Benchmarking and Evaluation Training,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/llm-benchmarking-and-evaluation-training,3 modules,"Natural Language Processing, Generative AI, ChatGPT, Prompt Engineering, Computer Programming Tools, Analytical Skills, Application Development, Performance Testing, Benchmarking, Large Language Modeling",Core Capabilities of LLMs | Interactive and Analytical LLM Applications | LLM Evaluation and Benchmarking,Priyanka Mehta
Strategic Analysis and Solution Design,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/strategic-analysis-solution-design,4 modules,"SAP SuccessFactors, Business Risk Management, Business Strategies, Change Management, Business Solutions, Risk Management, Project Implementation, Business Analysis, Systems Integration, Workflow Management, Business Workflow Analysis, Solution Design, Risk Analysis, Cost Benefit Analysis, Business Planning, Enterprise Risk Management (ERM), Portfolio Management, Solution Architecture, Process Analysis",Strategic business case development | Risk analysis and management | Solution design | Implementation planning,
Requirements Gathering and Documentation,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/requirements-gathering-documentation,4 modules,"Functional Specification, Requirements Analysis, Process Mapping, Stakeholder Engagement, Requirements Management, SAP Applications, User Story, Verification And Validation, Business Requirements, User Requirements Documents, Requirements Elicitation, User Acceptance Testing (UAT)",Requirements elicitation fundamentals | Requirements documentation techniques | User story creation and refinement | Requirements validation and testing,
Oracle Cloud and AI,4.6 out of 5 stars,13 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/oracle-cloud-and-ai,,"Application Deployment, Generative AI Agents, Cloud Infrastructure, Cloud Computing, ChatGPT, Generative AI, Customer Relationship Management (CRM) Software, Human Capital, Deep Learning, Cloud Solutions, Oracle Cloud, Prompt Engineering",Introduction to Oracle Cloud Essentials | Oracle Cloud Infrastructure AI Foundations | Oracle Cloud Infrastructure Generative AI Professional,"Michelle Malcher, Samvit Mishra, Nick Commisso, Hemant Gahankari, Himanshu Raj, Ari Kobren, Nigel Wiltshire, Carleton Cornish, David Mills, Rohit Rahi"
AI Agents in Java with Generative AI,4.5 out of 5 stars,10 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/ai-agents-java,5 modules,"Application Development, OpenAI, ChatGPT, Large Language Modeling, Generative AI Agents, Java, Generative AI, Agentic systems, Prompt Engineering","Agentic AI Concepts | AI Agents, Tools, Actions, & Language | GAME: A Conceptual Framework for AI Agents | Agent Tool Mangement | Rethinking How Software is Built in the Age of AI Agents","Dr. Jules White, Vanderbilt University"
GenAI for Compensation: Smarter Pay Equity Analysis,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-compensation-smarter-pay-equity-analysis,1 module,"Prompt Engineering, Human Resources, Artificial Intelligence, Human Resource Strategy, Forecasting, Workforce Planning, Mitigation, Job Evaluation",GenAI for Compensation: Smarter Pay Equity Analysis,"Julian Jenkins, Coursera Instructor Network"
Transforming higher education with Generative AI,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/transforming-he-with-genai,6 modules,"Education Software and Technology, Generative AI, ChatGPT, AI Personalization, Policty Analysis, Research, and Development, Data Ethics, Ethical Standards And Conduct, Prompt Engineering, Artificial Intelligence",Welcome to this course | Week 1: introduction to GenAI in higher education | Week 2: exploring GenAI tools | Week 3: ethical and social implications of GenAI | Week 4: practical applications of GenAI | Conclusion and next steps,"Rachel Forsyth, Sam Illingworth, Lund University"
Semantic Kernel SDK for Intelligent Applications,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-semantic-kernel-sdk-for-intelligent-applications-38bzm,8 modules,"OpenAI, Full-Stack Web Development, Microsoft Development Tools, Application Development, Business Logic, Persona (User Experience), Microsoft Azure, Automation, Artificial Intelligence, Large Language Modeling, ChatGPT",Introduction | Introduction to Semantic Kernel | Environment Setup | Build Your Kernel | Semantic Kernel Plugins | Native Functions and Plugins | Create Web Chat Assistant | Conclusion,Packt - Course Instructors
Generative AI Deep Research: Strategic AI Edge for Leaders,4.9 out of 5 stars,14 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-deep-research-for-leaders,1 module,"Generative AI Agents, Leadership, Due Diligence, Agentic systems, Competitive Intelligence, Generative AI, Business Intelligence, Cross-Functional Collaboration, Business Research, Strategic Sourcing, Market Intelligence, Procurement, Business Ethics, Business Consulting, Talent Sourcing, Strategic Thinking, Technology Strategies, Talent Acquisition, Data-Driven Decision-Making, Strategic Decision-Making",Deep Research: A Competitive Agentic AI Advantage for Leaders,"Dr. Jules White, Vanderbilt University"
Generative AI Strategic Leader,4.8 out of 5 stars,6.6K reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-strategic-leader,,"Artificial Intelligence, Organizational Leadership, Generative AI Agents, Agentic systems, Automation, Productivity, Business Intelligence, ChatGPT, Generative AI, Procurement, Business Process Automation, Strategic Decision-Making",Generative AI Deep Research: Strategic AI Edge for Leaders | Prompt Engineering for ChatGPT | Generative AI Primer | Agentic AI and AI Agents: A Primer for Leaders,"Dr. Jules White, Vanderbilt University"
Semantic Kernel SDK for Intelligent Applications,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-semantic-kernel-sdk-for-intelligent-applications-38bzm,8 modules,"OpenAI, Full-Stack Web Development, Microsoft Development Tools, Application Development, Business Logic, Persona (User Experience), Microsoft Azure, Automation, Artificial Intelligence, Large Language Modeling, ChatGPT",Introduction | Introduction to Semantic Kernel | Environment Setup | Build Your Kernel | Semantic Kernel Plugins | Native Functions and Plugins | Create Web Chat Assistant | Conclusion,Packt - Course Instructors
Google Prompting Essentials,4.8 out of 5 stars,861 reviews,Beginner · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/prompting-essentials-google,,"Ideation, Solution Design, Artificial Intelligence, Generative AI Agents, Machine Learning, Graphing, Document Management, Data Visualization, ChatGPT, Generative AI, Critical Thinking, AI Personalization",Start Writing Prompts like a Pro | Design Prompts for Everyday Work Tasks | Speed Up Data Analysis and Presentation Building | Use AI as a Creative or Expert Partner,
Responsible AI: Transparency & Ethics,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/responsible-ai-transparency--ethics,1 module,"Governance, Mitigation, Feature Engineering, Artificial Intelligence, Business Ethics, Compliance Management, OpenAI, Prompt Engineering, Auditing, Machine Learning, Exploratory Data Analysis, Regulatory Compliance, Predictive Modeling, Risk Mitigation, Ethical Standards And Conduct, Diversity and Inclusion, Data Ethics",Responsible AI: Transparency & Ethics,"Brian Newman, Coursera Instructor Network"
