課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Introduction to Technical Writing,4.3 out of 5 stars,321 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/technical-writing-introduction,4 modules,"Technical Writing, Augmented and Virtual Reality (AR/VR), Multimedia, Content Management, Collaborative Software, Technical Documentation, Peer Review, Graphic and Visual Design, Technical Communication, Proofreading, Typography, Software Documentation, Design Elements And Principles, Version Control",Fundamentals of Technical Writing | Design Principles and Essential Writing Tools | Diverse Technical Document Types and Ethical Practices | Advanced Topics and Career Advancement,Board Infinity
Software Architecture,4.5 out of 5 stars,926 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/software-architecture,4 modules,"Software Development, Software Systems, Systems Architecture, Maintainability, Databases, Software Architecture, Service Oriented Architecture, Scalability, Software Design, Unified Modeling Language, Software Documentation, Solution Architecture, Application Deployment, Enterprise Architecture, Software Visualization, Software Design Patterns",UML Architecture Diagrams | Architectural Styles | Architecture in Practice | Capstone Challenge,"Kenny Wong, University of Alberta"
Introduction to iOS Mobile Application Development,4.6 out of 5 stars,982 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-ios-mobile-application-development,3 modules,"Apple iOS, Mobile Development Tools, Development Environment, UI Components, User Interface (UI), Objective-C (Programming Language), Apple Xcode, iOS Development, Integrated Development Environments, Mobile Development, Application Development, Storyboarding, Swift Programming",Introduction to Mobile Application Development | Simulation and Development | Building the app,Taught by Meta Staff
Requirements Engineering: Secure Software  Specifications,4.5 out of 5 stars,845 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/requirements-engineering-secure-software,,"Functional Specification, System Requirements, Requirements Elicitation, Interviewing Skills, Risk Management Framework, User Requirements Documents, Software Documentation, User Story, Meeting Facilitation, Agile Methodology, Software Development Methodologies, Functional Requirement",Requirements Gathering for Secure Software Development | Requirements Elicitation: Artifact and Stakeholder Analysis | Requirements Specifications: Goals and Conflict Analysis | Software Requirements Prioritization: Risk Analysis | SRS Documents: Requirements and Diagrammatic Notations,"Kristen Walcott-Justice, University of Colorado System"
Python Project: Software Engineering and Image Manipulation,4.2 out of 5 stars,1.5K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-project,3 modules,"Integrated Development Environments, Python Programming, Application Programming Interface (API), Image Analysis, Jupyter, Object Oriented Design, Debugging, Software Engineering, Software Design, Computer Vision, Unified Modeling Language",Introduction | The Python Imaging Library (PIL) | Optical Character Recognition (OCR) with Tesseract,"Christopher Brooks, University of Michigan"
网络游戏设计与开发,4.2 out of 5 stars,172 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/wangluo-youxi-sheji-kaifa,,"System Design and Implementation, Game Design, Android (Operating System), Video Game Development, Product Development, Visualization (Computer Graphics), Application Deployment, Computer Graphics, Mobile Development, Intellectual Property, Animation and Game Design, Design",æ¸¸æäº§ä¸æ¦è®º | æ¸¸æç­åä¸è®¾è®¡ | åºäºUnityå¼æçæ¸¸æå¼ååºç¡ | åºäºUnityå¼æçæ¸¸æå¼åè¿é¶ | ç½ç»æ¸¸æè®¾è®¡ä¸å¼åæ¯ä¸é¡¹ç®,"å§å¿ é¼, Fudan University"
Introduction to Technical Writing,4.3 out of 5 stars,321 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/technical-writing-introduction,4 modules,"Technical Writing, Augmented and Virtual Reality (AR/VR), Multimedia, Content Management, Collaborative Software, Technical Documentation, Peer Review, Graphic and Visual Design, Technical Communication, Proofreading, Typography, Software Documentation, Design Elements And Principles, Version Control",Fundamentals of Technical Writing | Design Principles and Essential Writing Tools | Diverse Technical Document Types and Ethical Practices | Advanced Topics and Career Advancement,Board Infinity
How To Create a Website in a Weekend! (Project-Centered Course),3.3 out of 5 stars,581 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/how-to-create-a-website,4 modules,"Web Analytics and SEO, HTML and CSS, Web Content, Responsive Web Design, Cross Platform Development, Content Management, Web Language, Web Development, WordPress, Web Design, Browser Compatibility","Module 1: Prepping Your Site | Module 2: Starting to work with Wordpress | Module 3: Add Media, Social Media and Launch | Module 4: Go Deeper with Further Customization","Dr.  Margaret Anne Schedel, Melissa Clarke, The State University of New York"
Machine Learning: Algorithms in the Real World,4.6 out of 5 stars,1.1K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/machine-learning-algorithms-real-world,,"Applied Machine Learning, Business Operations, Project Management, Machine Learning Algorithms, Jupyter, Product Lifecycle Management, Supervised Learning, Data Cleansing, MLOps (Machine Learning Operations), Operational Analysis, Data Validation, Data Processing",Introduction to Applied Machine Learning | Machine Learning Algorithms: Supervised Learning Tip to Tail | Data for Machine Learning | Optimizing Machine Learning Performance,"Anna Koop, Alberta Machine Intelligence Institute"
Introduction to Medical Software,4.8 out of 5 stars,267 reviews,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/introduction-to-medical-software,14 modules,"Risk Management, Health Care Procedure and Regulation, Healthcare Industry Knowledge, Systems Development, Medical Privacy, Human Computer Interaction, Software Quality Assurance, Software Testing, Usability, Software Development, Regulatory Compliance, Software Development Life Cycle, Software Design, Clinical Trials, Entrepreneurship, User Interface (UI), Medical Management, Verification And Validation, Health Technology, User Research","Introduction to Medical Software and Digital Health | Medical Software Regulation (FDA and IMDRF) | The Healthcare Environment (EHR, PACS, Data Privacy, and Cybersecurity) | Quality and Risk Management | Software Development Life Cycle | User Needs & System Requirements | Software Architecture Design and Usability Engineering | Construction and Testing | Probability and Statistics | Software Validation, Deployment, Maintenance and Retirement | Machine Learning | Business and Management Issues | Optional Supplement: Case Studies | Optional Supplement: Expert Interviews","Xenophon Papademetris, Yale University"
C++: Data Structures and Algorithms,4.9 out of 5 stars,9 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/codio-cpp-dsa,,"Graph Theory, Programming Principles, Technical Design, C++ (Programming Language), Theoretical Computer Science, Algorithms, Computer Programming, Computational Thinking, Object Oriented Programming (OOP), Data Structures",C++: Algorithms | C++: Linear Data Structures and Trees | C++: Non-Linear Data Structures,Patrick Ester
Web Design for Everybody Capstone,4.8 out of 5 stars,1.7K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/web-design-project,6 modules,"Responsive Web Design, Usability, Code Review, Wireframing, Javascript, User Interface (UI), HTML and CSS, Application Frameworks, Browser Compatibility, Web Design, Web Content Accessibility Guidelines, Cascading Style Sheets (CSS), Front-End Web Development, Verification And Validation",Week One: Introduction | Week Two: Design Phase | Week Three: Review and Preparation Phase | Week Four: Coding Phase | Week Five: Validation and Review Phase | Week Six: Revise and Submit Phase,"Colleen van Lent, Ph.D., Charles Russell Severance, University of Michigan"
Frontend Development,4.7 out of 5 stars,474 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/frontend,,"HTML and CSS, Javascript, Node.JS, Usability, Web Content Accessibility Guidelines, Event-Driven Programming, React.js, Debugging, Front-End Web Development, User Interface (UI) Design, Cascading Style Sheets (CSS), Web Development",Learn HTML and CSS | Learn JavaScript | Learn Accessible Web Design | Async JavaScript | Learn UI Design Fundamentals | Learn React | Learn Advanced React,"Per Harald Borgen, Gary Simon, Bob Ziroll, Fredrik Ridderfalk"
Secure Software Design,4.6 out of 5 stars,436 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/secure-software-design,,"Database Design, Software Engineering, Software Architecture, Systems Design, Software Development Life Cycle, Application Security, Vulnerability Assessments, Technical Design, Software Design Patterns, Database Management, Usability Testing, Unit Testing",Software Design as an Element of the Software Development Lifecycle | Software Design as an Abstraction | Software Design Methods and Tools | Software Design Threats and Mitigations,"Albert Glock, University of Colorado System"
"Excel/VBA for Creative Problem Solving, Part 2",4.9 out of 5 stars,1.3K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-2,4 modules,"Data Import/Export, Visual Basic (Programming Language), Programming Principles, Automation, UI Components, Debugging, Data Validation, Spreadsheet Software, Excel Macros, Data Structures",Arrays and Array Functions | Working with strings and .txt files | Iterating through worksheets and workbooks | User forms and advanced user input/output,"Charlie Nuttelman, University of Colorado Boulder"
Product Analytics and AI,4.7 out of 5 stars,484 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/uva-darden-agile-analytics,4 modules,"Agile Methodology, Customer Insights, Product Testing, Analytics, Usability Testing, Advanced Analytics, Customer Analysis, Product Development, User Experience, AI Personalization, A/B Testing, Customer Demand Planning, Agile Software Development, Software Development, Data-Driven Decision-Making, Data Science, Product Management",Introduction and Customer Analytics | Demand Analytics | UX Analytics | Data Science and AI,"Alex Cowan, University of Virginia"
Microsoft Back-End Developer,4.6 out of 5 stars,120 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/microsoft-back-end-developer,,"Graph Theory, CI/CD, Continuous Integration, Authentications, Database Management, SQL, Application Deployment, Debugging, .NET Framework, Role-Based Access Control (RBAC), Program Development, Scalability",Foundations of Coding Back-End | Introduction to Programming With C# | Back-End Development with .NET | Database Integration and Management | Security and Authentication | Performance Optimization and Scalability | Data Structures and Algorithms | Deployment and DevOps,
"Excel/VBA for Creative Problem Solving, Part 2",4.9 out of 5 stars,1.3K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-2,4 modules,"Data Import/Export, Visual Basic (Programming Language), Programming Principles, Automation, UI Components, Debugging, Data Validation, Spreadsheet Software, Excel Macros, Data Structures",Arrays and Array Functions | Working with strings and .txt files | Iterating through worksheets and workbooks | User forms and advanced user input/output,"Charlie Nuttelman, University of Colorado Boulder"
Advanced Embedded Linux Development,4.3 out of 5 stars,145 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/advanced-embedded-linux-development,,"System Programming, File Systems, Software Testing, Embedded Systems, Embedded Software, IBM WebSphere MQ, OS Process Management, C++ (Programming Language), Linux, Debugging, Git (Version Control System), Shell Script",Linux System Programming and Introduction to Buildroot | Linux Kernel Programming and Introduction to Yocto Project | Linux Embedded System Topics and Projects,"Daniel Walkes, University of Colorado Boulder"
Django Web Framework,4.7 out of 5 stars,614 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/django-web-framework,5 modules,"Database Development, Web Applications, Database Management, Data Modeling, Web Servers, Application Frameworks, MySQL, Django (Web Framework), Back-End Web Development, Hypertext Markup Language (HTML), Web Development, Application Security",Introduction to Django | Views | Models | Templates | Course summary and graded project assessment,Taught by Meta Staff
JavaScript Basics,4.7 out of 5 stars,934 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/javascript-basics,4 modules,"Debugging, Web Design and Development, Event-Driven Programming, Javascript, Programming Principles, Scripting, Integrated Development Environments, HTML and CSS, Web Development Tools","Getting Started, Introduction to JavaScript, Variables, and Arrays | Controlling Logical Flow in JavaScript | Using JavaScript in the Web Browser | Basic JavaScript Application Projects","William Mead, University of California, Davis"
"Writing, Running, and Fixing Code in C",4.3 out of 5 stars,804 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/writing-running-fixing-code,4 modules,"Program Development, Debugging, Command-Line Interface, Pseudocode, Software Testing, Algorithms, C (Programming Language), Development Environment, Computer Programming, Simulations",Writing Code | Compiling and Running | Testing and debugging | Project,"Andrew D. Hilton, Genevieve M. Lipp, Anne Bracy, Duke University"
Visual Perception for Self-Driving Cars,4.7 out of 5 stars,581 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/visual-perception-self-driving-cars,7 modules,"Computer Vision, Linear Algebra, Computer Graphics, Deep Learning, Visualization (Computer Graphics), Image Analysis, Python Programming, Artificial Neural Networks, Artificial Intelligence and Machine Learning (AI/ML)","Welcome to Course 3: Visual Perception for Self-Driving Cars | Module 1: Basics of 3D Computer Vision | Module 2: Visual Features - Detection, Description and Matching | Module 3: Feedforward Neural Networks | Module 4: 2D Object Detection | Module 5: Semantic Segmentation | Module 6:  Putting it together - Perception of dynamic objects in the drivable region","Steven Waslander, Jonathan Kelly, University of Toronto"
Ordered Data Structures,4.8 out of 5 stars,920 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cs-fundamentals-2,4 modules,"Algorithms, Database Theory, Database Systems, Theoretical Computer Science, Data Structures",Orientation; Linear Structures | Introduction to Tree Structures | Advanced Tree Structures | Heap Structures,"Wade Fagen-Ulmschneider, University of Illinois Urbana-Champaign"
Front-End Developer Capstone,4.6 out of 5 stars,426 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/meta-front-end-developer-capstone,4 modules,"Usability Testing, HTML and CSS, React.js, Code Review, Git (Version Control System), Front-End Web Development, Data Validation, Javascript, Web Applications, Semantic Web, Usability, Responsive Web Design, User Interface and User Experience (UI/UX) Design, Web Content Accessibility Guidelines",Starting the project | Project foundations | Project functionality | Project Assessment,Taught by Meta Staff
Initiation à la programmation (en C++),4.8 out of 5 stars,451 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/initiation-programmation-cpp,8 modules,"Data Structures, Debugging, Object Oriented Programming (OOP), Development Environment, C++ (Programming Language), Computer Programming, Programming Principles, Algorithms",Initiation Ã  la programmation | Structures de contrÃ´le (1) : branchements conditionnels | Structures de contrÃ´le (2) : boucles et itÃ©rations | Fonctions | Tableaux | ChaÃ®nes de caractÃ¨res et structures | Pointeurs et rÃ©fÃ©rences | Etude de cas,"Jean-CÃ©dric Chappelier, Jamila Sam, Ãcole Polytechnique FÃ©dÃ©rale de Lausanne"
Scrum Master Certification: Scrum Methodologies,4.7 out of 5 stars,913 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/csm-practice-process-management,4 modules,"User Story, Business Reporting, Backlogs, Estimation, Sprint Planning, Team Oriented, Performance Reporting, Agile Methodology, Management Reporting, Prioritization, Risk Management, Project Estimation, Project Performance, Capacity Management, Agile Project Management","Course Introduction | User Stories | Velocity Tracking, Backlog Refinement, and Backlog Prioritization | Scrum Reporting, Team Swarming, and Risk Management",Jim Sullivan
AI for Web Developers,4.6 out of 5 stars,203 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/intro-to-ai-for-web-developers,,"HTML and CSS, ChatGPT, Artificial Intelligence, Large Language Modeling, API Gateway, GitHub, Generative AI, Prompt Engineering, OpenAI, Cloud Applications, Application Deployment, Debugging",Learn to code with AI | Prompt Engineering for Web Developers | Intro to AI Engineering | Deploy AI Apps with Cloudflare | Intro to Claude AI,"Per Harald Borgen, Treasure Porth, Tom Chant, Guil Hernandez, Shant Dashjian"
AI for Web Developers,4.6 out of 5 stars,203 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/intro-to-ai-for-web-developers,,"HTML and CSS, ChatGPT, Artificial Intelligence, Large Language Modeling, API Gateway, GitHub, Generative AI, Prompt Engineering, OpenAI, Cloud Applications, Application Deployment, Debugging",Learn to code with AI | Prompt Engineering for Web Developers | Intro to AI Engineering | Deploy AI Apps with Cloudflare | Intro to Claude AI,"Per Harald Borgen, Treasure Porth, Tom Chant, Guil Hernandez, Shant Dashjian"
Combinatorics and Probability,4.6 out of 5 stars,863 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/combinatorics,6 modules,"Game Theory, Python Programming, Combinatorics, Mathematical Modeling, Computational Thinking, Algorithms, Probability, Statistics",Basic Counting | Binomial Coefficients | Advanced Counting | Probability | Random Variables | Project: Dice Games,"ÐÐ»Ð°Ð´Ð¸Ð¼Ð¸Ñ ÐÐ¾Ð´Ð¾Ð»ÑÑÐºÐ¸Ð¹, Alexander S. Kulikov, University of California San Diego"
Building Database Applications in PHP,4.8 out of 5 stars,1.1K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/database-applications-php,5 modules,"Server Side, PHP (Scripting Language), Authentications, Database Development, Database Application, SQL, Web Applications, MySQL, Application Security, Object Oriented Programming (OOP)","PHP Objects | Connecting PHP and MySQL | PHP Cookies and Sessions | PHP Redirect, Routing, and Authentication | Building a CRUD Application","Charles Russell Severance, University of Michigan"
Introduction to Databases for Back-End Development,4.6 out of 5 stars,645 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/intro-to-databases-back-end-development,5 modules,"Database Administration, Relational Databases, MySQL, SQL, Databases, Query Languages, Database Design, Database Management Systems, NoSQL","Introduction to Databases | Create, Read, Update and Delete (CRUD) Operations | SQL Operators and sorting and filtering data | Database design | Graded assessment",Taught by Meta Staff
C Programming: Modular Programming and Memory Management - 3,4.8 out of 5 stars,60 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/c-programming-modular-programming-and-memory-management,5 modules,"Linux, Computer Engineering, Embedded Software, Computer Architecture, Debugging, Data Structures, Program Development, C (Programming Language), Computer Programming",Welcome | Week 1: Functions and recursion | Week 2: Memory and the scope of variables | Week 3: Pointers | Concluding the course,"RÃ©mi SHARROCK, Petra Bonfert-Taylor, Dartmouth College, Institut Mines-TÃ©lÃ©com"
用 Python 做商管程式設計（一）(Programming for Business Computing in Python (1)),4.9 out of 5 stars,893 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/pbc1,5 modules,"Business Logic, Business Operations, Production Planning, Operations Management, Information Systems, Computer Programming, Data Structures, Decision Making, Transportation Operations, Inventory Control, Python Programming, Information Management, Algorithms, Programming Principles, Logistics",ä»éº¼æ¯ãè³è¨ç®¡çãï¼è³è¨ç§æçåç®¡æç¨ | Python ç¨å¼è¨­è¨åæ¢ | æ¢ä»¶å¼é¸æèç¨å¼ç¢¼æç | é»è¦éä½åºæ¬åçèè¿´åçµæ§ | æ¸å®è³æçµæ§èä½æ¥­ç®¡çæ¼ç®æ³,"å­ä»¤å (Ling-Chieh Kung), National Taiwan University"
Google Workspace Core Services,4.7 out of 5 stars,1K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/managing-google-workspace,1 module,"Scripting, Data Sharing, Service Management, Document Management, File Management, Configuration Management, Automation, Data Storage, Gmail, Google Workspace, Collaborative Software",Google Workspace Core Services,"Google Cloud Training, Google Cloud"
"Shortest Paths Revisited, NP-Complete Problems and What To Do About Them",4.8 out of 5 stars,824 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/algorithms-npcomplete,4 modules,"Computational Thinking, Design Strategies, Theoretical Computer Science, Operations Research, Algorithms, Graph Theory, Data Structures",Week 1 | Week 2 | Week 3 | Week 4,"Tim Roughgarden, Stanford University"
Motion Planning for Self-Driving Cars,4.8 out of 5 stars,483 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/motion-planning-self-driving-cars,8 modules,"Data Structures, Spatial Data Analysis, Predictive Modeling, Algorithms, Scenario Testing, Computer Vision",Welcome to Course 4: Motion Planning for Self-Driving Cars | Module 1: The Planning Problem | Module 2: Mapping for Planning | Module 3: Mission Planning in Driving Environments | Module 4:  Dynamic Object Interactions | Module 5: Principles of Behaviour Planning | Module 6:  Reactive Planning in Static Environments | Module 7: Putting it all together - Smooth Local Planning,"Steven Waslander, Jonathan Kelly, University of Toronto"
Introducción a la programación orientada a objetos en Java,4.6 out of 5 stars,297 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduccion-programacion-java,5 modules,"Algorithms, Computer Programming, Java, User Interface (UI), Computational Thinking, Debugging, Object Oriented Programming (OOP), Data Structures",MÃ³dulo 1: Clases y objetos | MÃ³dulo 2: Arreglos y vectores | MÃ³dulo 3: Ordenamiento | MÃ³dulo 4: Herencia | MÃ³dulo 5: Interfaz GrÃ¡fica,"Juan Pablo Reyes GÃ³mez, Marcela HernÃ¡ndez Hoyos, Ãlvaro AndrÃ©s GÃ³mez DâAlleman, Universidad de los Andes"
Linux for Developers,4.5 out of 5 stars,1.4K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/linux-for-developers,5 modules,"User Accounts, Unix Shell, Networking Hardware, Operating Systems, Linux Administration, Linux, System Configuration, Performance Tuning, Package and Software Management, Linux Commands, System Monitoring, File Systems, Command-Line Interface",LINUX ORIENTATION | STARTING TO WORK IN LINUX | System Components | Command Details | System Administration and User Management,"Jerry Cooperstein, The Linux Foundation"
AI Engineering,4.7 out of 5 stars,178 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/ai-engineering,,"Software Engineering, ChatGPT, Generative AI Agents, Artificial Intelligence, API Gateway, Generative AI, Prompt Engineering, OpenAI, Cloud Applications, Application Deployment, Development Environment, Application Programming Interface (API)",Intro to AI Engineering | Deploy AI Apps with Cloudflare | Open-source AI Models | Retrieval-Augmented Generation (RAG) with Embeddings & Vector Databases | Learn AI Agents | Intro to Dall-E and GPT Vision | Learn OpenAI's Assistant API | Build AI Apps with LangChain.js,"Per Harald Borgen, Tom Chant, Bob Ziroll, Guil Hernandez"
Linux for Developers,4.5 out of 5 stars,1.4K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/linux-for-developers,5 modules,"User Accounts, Unix Shell, Networking Hardware, Operating Systems, Linux Administration, Linux, System Configuration, Performance Tuning, Package and Software Management, Linux Commands, System Monitoring, File Systems, Command-Line Interface",LINUX ORIENTATION | STARTING TO WORK IN LINUX | System Components | Command Details | System Administration and User Management,"Jerry Cooperstein, The Linux Foundation"
Introduction to Java and Object-Oriented Programming,4.5 out of 5 stars,321 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/java-object-oriented-programming,3 modules,"Programming Principles, Object Oriented Design, Program Development, Computer Programming, Software Testing, Object Oriented Programming (OOP), Test Driven Development (TDD), Data Structures, Unit Testing, Java, Java Programming","Module 1 :  Introduction to Java, Classes, & Eclipse | Module 2 : Unit Testing, Arrays, & ArrayLists | Module 3 : Static Variables, Methods, & Polymorphism Using Overloading","Brandon Krakowsky, University of Pennsylvania"
"Algorithms for Searching, Sorting, and Indexing",4.7 out of 5 stars,502 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/algorithms-searching-sorting-indexing,4 modules,"Big Data, Python Programming, Algorithms, Data Structures, Probability & Statistics, Computational Thinking, Theoretical Computer Science, Programming Principles, Analysis","Basics of Algorithms Through Searching and Sorting | Heaps and Hashtable Data Structures | Randomization: Quicksort, Quickselect, and Hashtables | Applications of Hashtables","Sriram Sankaranarayanan, University of Colorado Boulder"
Application Development using Microservices and Serverless,4.6 out of 5 stars,369 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/applications-development-microservices-serverless-openshift,6 modules,"Application Development, IBM Cloud, Serverless Computing, Software Architecture, API Gateway, Microservices, Cloud Computing, Restful API, Cloud Applications, OpenShift, Scalability, Istio, Application Deployment, Kubernetes, Containerization",Introduction to Microservices | Web API Essentials: REST API and GraphQL | Serverless Overview | Create and Deploy Microservices using Serverless | Final Project | Optional: OpenShift Essentials/Working with OpenShift and Istio,Alex Parker
Hardware Security,4.3 out of 5 stars,687 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/hardware-security,7 modules,"Security Engineering, Hardware Architecture, Encryption, Emerging Technologies, Application Specific Integrated Circuits, System Design and Implementation, Computer Hardware, Computational Logic, Cybersecurity, Cryptography, Hardware Design, Authentications, Threat Modeling, Threat Detection",Digital System Design: Basics and Vulnerabilities | Design Intellectual Property Protection | Physical Attacks and Modular Exponentiation | Side Channel Attacks and Countermeasures | Hardware Trojan Detection and Trusted IC Design | Good Practice and Emerging Technologies | Final Exam,"Gang Qu, University of Maryland, College Park"
GPU Programming,2.7 out of 5 stars,153 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/gpu-programming,,"System Programming, Numerical Analysis, Linear Algebra, Event-Driven Programming, Computer Architecture, Artificial Neural Networks, Deep Learning, Computer Hardware, Computer Graphics, Software Development, Scalability, Machine Learning",Introduction to Concurrent Programming with GPUs | Introduction to Parallel Programming with CUDA | CUDA at Scale for the Enterprise | CUDA Advanced Libraries,"Chancellor Thomas Pascale, Johns Hopkins University"
Parallel Programming in Java,4.6 out of 5 stars,1.2K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/parallel-programming-in-java,7 modules,"Performance Tuning, Programming Principles, Java Programming, Computer Science, Scalability, Dataflow, Java, Distributed Computing, Application Frameworks, Functional Design, Algorithms","Welcome to the Course! | Task Parallelism | Functional Parallelism | Talking to Two Sigma: Using it in the Field | Loop Parallelism | Data flow Synchronization and Pipelining | Continue Your Journey with the Specialization ""Parallel, Concurrent, and Distributed Programming in Java""","Vivek Sarkar, Rice University"
Introduction to Applied Cryptography,4.6 out of 5 stars,990 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/introduction-applied-cryptography,,"Data Encryption Standard, Applied Mathematics, Authentications, Cybersecurity, Arithmetic, Advanced Encryption Standard (AES), Key Management, Encryption, Cryptography, Public Key Infrastructure, Algorithms, Probability",Classical Cryptosystems and Core Concepts | Mathematical Foundations for Cryptography | Symmetric Cryptography | Asymmetric Cryptography and Key Management,"Sang-Yoon Chang, Richard White, William Bahn, University of Colorado System"
Functional Program Design in Scala,4.5 out of 5 stars,3.1K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/scala-functional-program-design,5 modules,"Java, Algorithms, Data Structures, Software Design, Functional Design, Software Design Patterns, Performance Tuning, Programming Principles, Event-Driven Programming, Scala Programming",For Expressions and Monads | Lazy Evaluation | Type-Directed Programming | Functions and State | Timely Effects,"Martin Odersky, Ãcole Polytechnique FÃ©dÃ©rale de Lausanne"
Preparation for CompTIA A+ Certification,4.6 out of 5 stars,222 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/preparation-comptia-certification,,"Hardware Troubleshooting, System Configuration, Infrastructure Security, Mac OS, System Support, General Networking, Command-Line Interface, Mobile Security, Computer Displays, Network Administration, Linux, Computer Networking","Core 1: Hardware and Network Troubleshooting | Core 2: OS, Software, Security and Operational Procedures | Practice Exams for CompTIA A+ Certification: Core 1 & Core 2","IBM Skills Network Team, Shaun Manzano"
Linux Fundamentals,4.5 out of 5 stars,912 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/linux-fundamentals,4 modules,"Operating Systems, Linux Commands, Linux Servers, IT Automation, Shell Script, Linux, Command-Line Interface, Service Management, Open Source Technology, File Management, Web Servers","Linux Operating System | Linux Services | View, Create, Copy, Move and Remove Files | Search and Analyze Text",Aspen Olmsted
Building Web Applications in Django,4.7 out of 5 stars,779 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/django-build-web-apps,4 modules,"Django (Web Framework), Python Programming, Object-Relational Mapping, Hypertext Markup Language (HTML), Object Oriented Programming (OOP), Application Security, SQL, Model View Controller, Web Applications, Database Design, Data Modeling, Software Design Patterns, Databases",Data Models | Django Views | Django Generic Views | Forms in HTTP and HTML,"Charles Russell Severance, University of Michigan"
"Python, Bash and SQL Essentials for Data Engineering",4.5 out of 5 stars,430 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/python-bash-sql-data-engineering-duke,,"Microservices, Linux Commands, Jupyter, AWS SageMaker, Bash (Scripting Language), Linux Administration, Big Data, SQL, Linux, MySQL, Git (Version Control System), Shell Script",Python and Pandas for Data Engineering | Linux and Bash for Data Engineering | Scripting with Python and SQL for Data Engineering | Web Applications and Command-Line Tools for Data Engineering,"Kennedy Behrman, Noah Gift, Alfredo Deza, Duke University"
